"","Emark","markcorr","markvario","Vmark"
"Gene32",0.513901022663035,0.496716702595841,0.415742793791574,0.546986106552894
"Gene33",0.663293346220176,0.425737234978571,0.415742793791574,0.820808405078068
"Gene34",0.513901022663035,0.45004500450045,0.415742793791574,0.478973081712808
"Gene35",0.513901022663035,0.425737234978571,0.415742793791574,0.474225826338502
"Gene36",0.513901022663035,0.45004500450045,0.415742793791574,0.508795807522546
"Gene37",0.513901022663035,0.496716702595841,0.495849737695489,0.478973081712808
"Gene38",0.513901022663035,0.425737234978571,0.415742793791574,0.474225826338502
"Gene39",0.513901022663035,0.425737234978571,0.415742793791574,0.487361102085905
"Gene40",0.663293346220176,0.425737234978571,0.415742793791574,0.600919406692239
"Gene41",0.557998348324889,0.45004500450045,0.415742793791574,0.478973081712808
"Gene42",0.513901022663035,0.425737234978571,0.415742793791574,0.474225826338502
"Gene43",0.513901022663035,0.425737234978571,0.415742793791574,0.487361102085905
"Gene44",0.663293346220176,0.45004500450045,0.642013353877761,0.508795807522546
"Gene45",0.513901022663035,0.45004500450045,0.415742793791574,0.474225826338502
"Gene46",0.605724092675786,0.425737234978571,0.415742793791574,0.546986106552894
"Gene47",0.513901022663035,0.496716702595841,0.445960710861373,0.478973081712808
"Gene48",0.557998348324889,0.425737234978571,0.445960710861373,0.663155102504832
"Gene49",0.557998348324889,0.45004500450045,0.415742793791574,0.487361102085905
"Gene50",0.557998348324889,0.425737234978571,0.415742793791574,0.508795807522546
"Gene51",0.513901022663035,0.425737234978571,0.415742793791574,0.508795807522546
"Gene52",0.513901022663035,0.425737234978571,0.415742793791574,0.474225826338502
"Gene53",0.513901022663035,0.425737234978571,0.415742793791574,0.478973081712808
"Gene54",0.513901022663035,0.45004500450045,0.495849737695489,0.474225826338502
"Gene55",0.557998348324889,0.425737234978571,0.415742793791574,0.600919406692239
"Gene56",0.533425793804259,0.425737234978571,0.495849737695489,0.600919406692239
"Gene57",0.605724092675786,0.563544318064413,0.415742793791574,0.600919406692239
"Gene58",0.533425793804259,0.425737234978571,0.415742793791574,0.487361102085905
"Gene59",0.513901022663035,0.425737234978571,0.642013353877761,0.474225826338502
"Gene60",0.513901022663035,0.425737234978571,0.415742793791574,0.663155102504832
"Gene61",0.513901022663035,0.425737234978571,0.415742793791574,0.546986106552894
"Gene62",0.513901022663035,0.425737234978571,0.415742793791574,0.478973081712808
"Gene63",0.513901022663035,0.425737234978571,0.445960710861373,0.487361102085905
"Gene64",0.513901022663035,0.425737234978571,0.415742793791574,0.478973081712808
"Gene65",0.513901022663035,0.425737234978571,0.445960710861373,0.546986106552894
"Gene66",0.513901022663035,0.45004500450045,0.445960710861373,0.474225826338502
"Gene67",0.513901022663035,0.45004500450045,0.495849737695489,0.546986106552894
"Gene68",0.557998348324889,0.425737234978571,0.495849737695489,0.663155102504832
"Gene69",0.557998348324889,0.425737234978571,0.445960710861373,0.546986106552894
"Gene70",0.533425793804259,0.496716702595841,0.415742793791574,0.478973081712808
"Gene71",0.605724092675786,0.45004500450045,0.445960710861373,0.478973081712808
"Gene72",0.557998348324889,0.425737234978571,0.495849737695489,0.478973081712808
"Gene73",0.513901022663035,0.563544318064413,0.445960710861373,0.478973081712808
"Gene74",0.513901022663035,0.563544318064413,0.415742793791574,0.474225826338502
"Gene75",0.513901022663035,0.425737234978571,0.415742793791574,0.508795807522546
"Gene76",0.513901022663035,0.425737234978571,0.415742793791574,0.474225826338502
"Gene77",0.557998348324889,0.496716702595841,0.415742793791574,0.546986106552894
"Gene78",0.737374761505351,0.45004500450045,0.445960710861373,0.508795807522546
"Gene79",0.513901022663035,0.496716702595841,0.562672318397509,0.546986106552894
"Gene80",0.513901022663035,0.425737234978571,0.415742793791574,0.508795807522546
"Gene81",0.533425793804259,0.425737234978571,0.445960710861373,0.508795807522546
"Gene82",0.513901022663035,0.563544318064413,0.562672318397509,0.487361102085905
"Gene83",0.513901022663035,0.425737234978571,0.415742793791574,0.474225826338502
"Gene84",0.557998348324889,0.425737234978571,0.415742793791574,0.487361102085905
"Gene85",0.663293346220176,0.425737234978571,0.415742793791574,0.546986106552894
"Gene86",0.557998348324889,0.425737234978571,0.415742793791574,0.508795807522546
"Gene87",0.557998348324889,0.45004500450045,0.415742793791574,0.508795807522546
"Gene88",0.663293346220176,0.425737234978571,0.415742793791574,0.487361102085905
"Gene89",0.557998348324889,0.45004500450045,0.642013353877761,0.478973081712808
"Gene90",0.557998348324889,0.425737234978571,0.415742793791574,0.663155102504832
"Gene91",0.605724092675786,0.45004500450045,0.495849737695489,0.546986106552894
"Gene92",0.533425793804259,0.425737234978571,0.415742793791574,0.508795807522546
"Gene93",0.513901022663035,0.425737234978571,0.415742793791574,0.474225826338502
"Gene94",0.605724092675786,0.45004500450045,0.495849737695489,0.487361102085905
"Gene95",0.605724092675786,0.425737234978571,0.415742793791574,0.820808405078068
"Gene96",0.533425793804259,0.563544318064413,0.642013353877761,0.546986106552894
"Gene97",0.557998348324889,0.425737234978571,0.415742793791574,0.487361102085905
"Gene98",0.513901022663035,0.425737234978571,0.445960710861373,0.478973081712808
"Gene99",0.513901022663035,0.425737234978571,0.495849737695489,0.478973081712808
"Gene100",0.513901022663035,0.425737234978571,0.415742793791574,0.478973081712808
"Gene101",0.513901022663035,0.496716702595841,0.415742793791574,0.474225826338502
"Gene102",0.513901022663035,0.425737234978571,0.415742793791574,0.474225826338502
"Gene103",0.533425793804259,0.425737234978571,0.415742793791574,0.474225826338502
"Gene104",0.533425793804259,0.425737234978571,0.562672318397509,0.478973081712808
"Gene105",0.513901022663035,0.425737234978571,0.562672318397509,0.474225826338502
"Gene106",0.513901022663035,0.496716702595841,0.415742793791574,0.487361102085905
"Gene107",0.663293346220176,0.641430940795924,0.495849737695489,0.478973081712808
"Gene108",0.663293346220176,0.425737234978571,0.415742793791574,0.487361102085905
"Gene109",0.533425793804259,0.425737234978571,0.415742793791574,0.478973081712808
"Gene110",0.513901022663035,0.425737234978571,0.415742793791574,0.474225826338502
"Gene111",0.533425793804259,0.425737234978571,0.415742793791574,0.474225826338502
"Gene112",0.513901022663035,0.425737234978571,0.415742793791574,0.474225826338502
"Gene113",0.533425793804259,0.425737234978571,0.415742793791574,0.478973081712808
"Gene114",0.513901022663035,0.45004500450045,0.415742793791574,0.487361102085905
"Gene115",0.513901022663035,0.425737234978571,0.415742793791574,0.474225826338502
"Gene116",0.513901022663035,0.425737234978571,0.415742793791574,0.478973081712808
"Gene117",0.663293346220176,0.425737234978571,0.415742793791574,0.487361102085905
"Gene118",0.513901022663035,0.425737234978571,0.415742793791574,0.474225826338502
"Gene119",0.533425793804259,0.425737234978571,0.415742793791574,0.478973081712808
"Gene120",0.513901022663035,0.563544318064413,0.415742793791574,0.487361102085905
"Gene121",0.533425793804259,0.425737234978571,0.415742793791574,0.478973081712808
"Gene122",0.513901022663035,0.425737234978571,0.415742793791574,0.478973081712808
"Gene123",0.557998348324889,0.425737234978571,0.415742793791574,0.478973081712808
"Gene124",0.513901022663035,0.641430940795924,0.728438228438228,0.474225826338502
"Gene125",0.513901022663035,0.425737234978571,0.415742793791574,0.474225826338502
"Gene126",0.513901022663035,0.45004500450045,0.415742793791574,0.474225826338502
"Gene127",0.513901022663035,0.425737234978571,0.415742793791574,0.474225826338502
"Gene128",0.513901022663035,0.425737234978571,0.415742793791574,0.478973081712808
"Gene129",0.513901022663035,0.425737234978571,0.415742793791574,0.474225826338502
"Gene130",0.513901022663035,0.425737234978571,0.415742793791574,0.474225826338502
"Gene131",0.557998348324889,0.496716702595841,0.495849737695489,0.478973081712808
"Gene132",0.513901022663035,0.425737234978571,0.415742793791574,0.487361102085905
"Gene133",0.533425793804259,0.45004500450045,0.415742793791574,0.478973081712808
"Gene134",0.663293346220176,0.425737234978571,0.415742793791574,0.487361102085905
"Gene135",0.513901022663035,0.425737234978571,0.415742793791574,0.478973081712808
"Gene136",0.557998348324889,0.728511196306448,0.415742793791574,0.474225826338502
"Gene137",0.513901022663035,0.45004500450045,0.415742793791574,0.478973081712808
"Gene138",0.513901022663035,0.425737234978571,0.415742793791574,0.478973081712808
"Gene139",0.513901022663035,0.425737234978571,0.445960710861373,0.478973081712808
"Gene140",0.533425793804259,0.425737234978571,0.445960710861373,0.487361102085905
"Gene141",0.513901022663035,0.496716702595841,0.415742793791574,0.508795807522546
"Gene142",0.513901022663035,0.425737234978571,0.415742793791574,0.478973081712808
"Gene143",0.605724092675786,0.45004500450045,0.415742793791574,0.474225826338502
"Gene144",0.513901022663035,0.425737234978571,0.415742793791574,0.474225826338502
"Gene145",0.533425793804259,0.45004500450045,0.415742793791574,0.478973081712808
"Gene146",0.533425793804259,0.425737234978571,0.415742793791574,0.508795807522546
"Gene147",0.737374761505351,0.496716702595841,0.415742793791574,0.478973081712808
"Gene148",0.513901022663035,0.425737234978571,0.415742793791574,0.474225826338502
"Gene149",0.557998348324889,0.425737234978571,0.415742793791574,0.478973081712808
"Gene150",0.533425793804259,0.563544318064413,0.415742793791574,0.474225826338502
"Gene151",0.663293346220176,0.563544318064413,0.415742793791574,0.487361102085905
"Gene152",0.605724092675786,0.425737234978571,0.415742793791574,0.487361102085905
"Gene153",0.513901022663035,0.425737234978571,0.415742793791574,0.546986106552894
"Gene154",0.513901022663035,0.425737234978571,0.415742793791574,0.474225826338502
"Gene155",0.533425793804259,0.496716702595841,0.415742793791574,0.474225826338502
"Gene156",0.513901022663035,0.45004500450045,0.415742793791574,0.474225826338502
"Gene157",0.533425793804259,0.425737234978571,0.445960710861373,0.478973081712808
"Gene158",0.533425793804259,0.425737234978571,0.415742793791574,0.474225826338502
"Gene159",0.533425793804259,0.425737234978571,0.415742793791574,0.474225826338502
"Gene160",0.533425793804259,0.563544318064413,0.415742793791574,0.487361102085905
"Gene161",0.513901022663035,0.425737234978571,0.562672318397509,0.474225826338502
"Gene162",0.533425793804259,0.425737234978571,0.415742793791574,0.478973081712808
"Gene163",0.513901022663035,0.425737234978571,0.415742793791574,0.474225826338502
"Gene164",0.513901022663035,0.425737234978571,0.415742793791574,0.474225826338502
"Gene165",0.513901022663035,0.425737234978571,0.415742793791574,0.478973081712808
"Gene166",0.513901022663035,0.425737234978571,0.415742793791574,0.474225826338502
"Gene167",0.605724092675786,0.425737234978571,0.415742793791574,0.546986106552894
"Gene168",0.513901022663035,0.425737234978571,0.495849737695489,0.478973081712808
"Gene169",0.513901022663035,0.425737234978571,0.495849737695489,0.478973081712808
"Gene170",0.513901022663035,0.425737234978571,0.415742793791574,0.478973081712808
"Gene171",0.513901022663035,0.425737234978571,0.415742793791574,0.474225826338502
"Gene172",0.513901022663035,0.563544318064413,0.415742793791574,0.478973081712808
"Gene173",0.737374761505351,0.45004500450045,0.495849737695489,0.478973081712808
"Gene174",0.513901022663035,0.45004500450045,0.415742793791574,0.474225826338502
"Gene175",0.513901022663035,0.425737234978571,0.415742793791574,0.478973081712808
"Gene176",0.533425793804259,0.563544318064413,0.415742793791574,0.508795807522546
"Gene177",0.533425793804259,0.425737234978571,0.415742793791574,0.474225826338502
"Gene178",0.513901022663035,0.425737234978571,0.415742793791574,0.478973081712808
"Gene179",0.513901022663035,0.45004500450045,0.445960710861373,0.487361102085905
"Gene180",0.513901022663035,0.425737234978571,0.415742793791574,0.474225826338502
"Gene181",0.533425793804259,0.641430940795924,0.495849737695489,0.474225826338502
"Gene182",0.513901022663035,0.425737234978571,0.415742793791574,0.478973081712808
"Gene183",0.513901022663035,0.425737234978571,0.415742793791574,0.478973081712808
"Gene184",0.513901022663035,0.425737234978571,0.415742793791574,0.474225826338502
"Gene185",0.513901022663035,0.425737234978571,0.415742793791574,0.474225826338502
"Gene186",0.557998348324889,0.425737234978571,0.495849737695489,0.487361102085905
"Gene187",0.557998348324889,0.425737234978571,0.415742793791574,0.478973081712808
"Gene188",0.663293346220176,0.425737234978571,0.415742793791574,0.487361102085905
"Gene189",0.513901022663035,0.425737234978571,0.445960710861373,0.474225826338502
"Gene190",0.557998348324889,0.496716702595841,0.415742793791574,0.487361102085905
"Gene191",0.513901022663035,0.563544318064413,0.445960710861373,0.478973081712808
"Gene192",0.513901022663035,0.425737234978571,0.415742793791574,0.474225826338502
"Gene193",0.663293346220176,0.425737234978571,0.415742793791574,0.487361102085905
"Gene194",0.557998348324889,0.563544318064413,0.415742793791574,0.508795807522546
"Gene195",0.513901022663035,0.425737234978571,0.415742793791574,0.474225826338502
"Gene196",0.513901022663035,0.496716702595841,0.415742793791574,0.474225826338502
"Gene197",0.533425793804259,0.425737234978571,0.495849737695489,0.546986106552894
"Gene198",0.513901022663035,0.425737234978571,0.495849737695489,0.474225826338502
"Gene199",0.533425793804259,0.563544318064413,0.495849737695489,0.546986106552894
"Gene200",0.513901022663035,0.45004500450045,0.415742793791574,0.478973081712808
"Gene201",0.513901022663035,0.425737234978571,0.415742793791574,0.474225826338502
"Gene202",0.513901022663035,0.425737234978571,0.415742793791574,0.474225826338502
"Gene203",0.513901022663035,0.425737234978571,0.415742793791574,0.474225826338502
"Gene204",0.605724092675786,0.425737234978571,0.415742793791574,0.478973081712808
"Gene205",0.513901022663035,0.425737234978571,0.415742793791574,0.474225826338502
"Gene206",0.513901022663035,0.425737234978571,0.415742793791574,0.478973081712808
"Gene207",0.513901022663035,0.425737234978571,0.415742793791574,0.474225826338502
"Gene208",0.533425793804259,0.45004500450045,0.415742793791574,0.474225826338502
"Gene209",0.557998348324889,0.496716702595841,0.445960710861373,0.474225826338502
"Gene210",0.513901022663035,0.425737234978571,0.415742793791574,0.474225826338502
"Gene211",0.533425793804259,0.425737234978571,0.415742793791574,0.474225826338502
"Gene212",0.513901022663035,0.563544318064413,0.415742793791574,0.474225826338502
"Gene213",0.513901022663035,0.425737234978571,0.415742793791574,0.474225826338502
"Gene214",0.513901022663035,0.425737234978571,0.415742793791574,0.474225826338502
"Gene215",0.513901022663035,0.425737234978571,0.415742793791574,0.474225826338502
"Gene216",0.513901022663035,0.425737234978571,0.415742793791574,0.474225826338502
"Gene217",0.513901022663035,0.425737234978571,0.415742793791574,0.474225826338502
"Gene218",0.513901022663035,0.496716702595841,0.415742793791574,0.474225826338502
"Gene219",0.513901022663035,0.496716702595841,0.415742793791574,0.474225826338502
"Gene220",0.513901022663035,0.425737234978571,0.415742793791574,0.478973081712808
"Gene221",0.513901022663035,0.425737234978571,0.415742793791574,0.474225826338502
"Gene222",0.513901022663035,0.45004500450045,0.415742793791574,0.474225826338502
"Gene223",0.533425793804259,0.425737234978571,0.415742793791574,0.474225826338502
"Gene224",0.513901022663035,0.425737234978571,0.415742793791574,0.474225826338502
"Gene225",0.513901022663035,0.425737234978571,0.415742793791574,0.474225826338502
"Gene226",0.513901022663035,0.425737234978571,0.415742793791574,0.474225826338502
"Gene227",0.513901022663035,0.425737234978571,0.415742793791574,0.474225826338502
"Gene228",0.513901022663035,0.425737234978571,0.415742793791574,0.474225826338502
"Gene229",0.513901022663035,0.563544318064413,0.415742793791574,0.474225826338502
"Gene230",0.513901022663035,0.563544318064413,0.415742793791574,0.478973081712808
"Gene231",0.533425793804259,0.425737234978571,0.415742793791574,0.487361102085905
"Gene232",0.513901022663035,0.45004500450045,0.415742793791574,0.474225826338502
"Gene233",0.513901022663035,0.425737234978571,0.415742793791574,0.474225826338502
"Gene234",0.513901022663035,0.45004500450045,0.415742793791574,0.474225826338502
"Gene235",0.533425793804259,0.425737234978571,0.415742793791574,0.474225826338502
"Gene236",0.605724092675786,0.496716702595841,0.445960710861373,0.474225826338502
"Gene237",0.513901022663035,0.563544318064413,0.415742793791574,0.478973081712808
"Gene238",0.533425793804259,0.425737234978571,0.415742793791574,0.474225826338502
"Gene239",0.513901022663035,0.425737234978571,0.415742793791574,0.474225826338502
"Gene240",0.513901022663035,0.425737234978571,0.415742793791574,0.474225826338502
"Gene241",0.513901022663035,0.425737234978571,0.415742793791574,0.474225826338502
"Gene242",0.513901022663035,0.425737234978571,0.415742793791574,0.474225826338502
"Gene243",0.513901022663035,0.425737234978571,0.415742793791574,0.474225826338502
"Gene244",0.513901022663035,0.425737234978571,0.415742793791574,0.474225826338502
"Gene245",0.533425793804259,0.496716702595841,0.415742793791574,0.478973081712808
"Gene246",0.513901022663035,0.496716702595841,0.415742793791574,0.474225826338502
"Gene247",0.513901022663035,0.425737234978571,0.415742793791574,0.474225826338502
"Gene248",0.513901022663035,0.425737234978571,0.415742793791574,0.474225826338502
"Gene249",0.513901022663035,0.425737234978571,0.415742793791574,0.474225826338502
"Gene250",0.513901022663035,0.45004500450045,0.415742793791574,0.474225826338502
"Gene251",0.513901022663035,0.425737234978571,0.415742793791574,0.478973081712808
"Gene252",0.533425793804259,0.563544318064413,0.415742793791574,0.474225826338502
"Gene253",0.513901022663035,0.425737234978571,0.415742793791574,0.474225826338502
"Gene254",0.513901022663035,0.425737234978571,0.415742793791574,0.474225826338502
"Gene255",0.557998348324889,0.45004500450045,0.415742793791574,0.474225826338502
"Gene256",0.513901022663035,0.496716702595841,0.415742793791574,0.474225826338502
"Gene257",0.513901022663035,0.425737234978571,0.415742793791574,0.474225826338502
"Gene258",0.533425793804259,0.425737234978571,0.415742793791574,0.474225826338502
"Gene259",0.533425793804259,0.425737234978571,0.415742793791574,0.474225826338502
"Gene260",0.557998348324889,0.425737234978571,0.415742793791574,0.474225826338502
"Gene261",0.513901022663035,0.425737234978571,0.415742793791574,0.474225826338502
"Gene262",0.513901022663035,0.45004500450045,0.415742793791574,0.474225826338502
"Gene263",0.533425793804259,0.425737234978571,0.495849737695489,0.474225826338502
"Gene264",0.513901022663035,0.425737234978571,0.415742793791574,0.474225826338502
"Gene265",0.513901022663035,0.425737234978571,0.415742793791574,0.474225826338502
"Gene266",0.513901022663035,0.45004500450045,0.415742793791574,0.474225826338502
"Gene267",0.513901022663035,0.425737234978571,0.415742793791574,0.474225826338502
"Gene268",0.605724092675786,0.45004500450045,0.495849737695489,0.474225826338502
"Gene269",0.533425793804259,0.563544318064413,0.415742793791574,0.474225826338502
"Gene270",0.513901022663035,0.496716702595841,0.415742793791574,0.474225826338502
"Gene271",0.513901022663035,0.563544318064413,0.415742793791574,0.478973081712808
"Gene272",0.513901022663035,0.425737234978571,0.415742793791574,0.474225826338502
"Gene273",0.513901022663035,0.496716702595841,0.415742793791574,0.474225826338502
"Gene274",0.513901022663035,0.45004500450045,0.415742793791574,0.474225826338502
"Gene275",0.737374761505351,0.425737234978571,0.415742793791574,0.474225826338502
"Gene276",0.513901022663035,0.45004500450045,0.415742793791574,0.474225826338502
"Gene277",0.513901022663035,0.425737234978571,0.415742793791574,0.474225826338502
"Gene278",0.513901022663035,0.425737234978571,0.415742793791574,0.474225826338502
"Gene279",0.513901022663035,0.425737234978571,0.415742793791574,0.474225826338502
"Gene280",0.513901022663035,0.45004500450045,0.415742793791574,0.474225826338502
"Gene281",0.557998348324889,0.45004500450045,0.415742793791574,0.474225826338502
"Gene282",0.513901022663035,0.425737234978571,0.415742793791574,0.474225826338502
"Gene283",0.513901022663035,0.425737234978571,0.415742793791574,0.474225826338502
"Gene284",0.513901022663035,0.45004500450045,0.415742793791574,0.474225826338502
"Gene285",0.513901022663035,0.425737234978571,0.415742793791574,0.474225826338502
"Gene286",0.513901022663035,0.425737234978571,0.415742793791574,0.474225826338502
"Gene287",0.513901022663035,0.425737234978571,0.415742793791574,0.474225826338502
"Gene288",0.513901022663035,0.425737234978571,0.415742793791574,0.474225826338502
"Gene289",0.557998348324889,0.496716702595841,0.415742793791574,0.474225826338502
"Gene290",0.513901022663035,0.425737234978571,0.415742793791574,0.478973081712808
"Gene291",0.513901022663035,0.425737234978571,0.415742793791574,0.474225826338502
"Gene292",0.513901022663035,0.425737234978571,0.415742793791574,0.474225826338502
"Gene293",0.513901022663035,0.425737234978571,0.415742793791574,0.474225826338502
"Gene294",0.513901022663035,0.45004500450045,0.415742793791574,0.474225826338502
"Gene295",0.513901022663035,0.425737234978571,0.415742793791574,0.474225826338502
"Gene296",0.513901022663035,0.563544318064413,0.415742793791574,0.474225826338502
"Gene297",0.513901022663035,0.425737234978571,0.415742793791574,0.474225826338502
"Gene298",0.513901022663035,0.425737234978571,0.415742793791574,0.474225826338502
"Gene299",0.513901022663035,0.496716702595841,0.415742793791574,0.478973081712808
"Gene300",0.513901022663035,0.425737234978571,0.415742793791574,0.474225826338502
"Gene301",0.557998348324889,0.425737234978571,0.415742793791574,0.474225826338502
"Gene302",0.513901022663035,0.425737234978571,0.415742793791574,0.474225826338502
"Gene303",0.605724092675786,0.425737234978571,0.415742793791574,0.478973081712808
"Gene304",0.513901022663035,0.425737234978571,0.415742793791574,0.474225826338502
"Gene305",0.513901022663035,0.425737234978571,0.415742793791574,0.474225826338502
"Gene306",0.513901022663035,0.425737234978571,0.415742793791574,0.474225826338502
"Gene307",0.513901022663035,0.425737234978571,0.415742793791574,0.474225826338502
"Gene308",0.533425793804259,0.425737234978571,0.415742793791574,0.474225826338502
"Gene309",0.513901022663035,0.425737234978571,0.415742793791574,0.474225826338502
"Gene310",0.513901022663035,0.45004500450045,0.415742793791574,0.474225826338502
"Gene311",0.513901022663035,0.425737234978571,0.415742793791574,0.474225826338502
"Gene312",0.513901022663035,0.425737234978571,0.415742793791574,0.474225826338502
"Gene313",0.513901022663035,0.425737234978571,0.415742793791574,0.474225826338502
"Gene314",0.533425793804259,0.496716702595841,0.415742793791574,0.478973081712808
"Gene315",0.513901022663035,0.425737234978571,0.415742793791574,0.474225826338502
"Gene316",0.513901022663035,0.496716702595841,0.415742793791574,0.474225826338502
"Gene317",0.513901022663035,0.425737234978571,0.415742793791574,0.474225826338502
"Gene318",0.513901022663035,0.45004500450045,0.415742793791574,0.478973081712808
"Gene319",0.513901022663035,0.425737234978571,0.415742793791574,0.474225826338502
"Gene320",0.513901022663035,0.425737234978571,0.415742793791574,0.508795807522546
"Gene321",0.513901022663035,0.425737234978571,0.415742793791574,0.474225826338502
"Gene322",0.513901022663035,0.425737234978571,0.415742793791574,0.474225826338502
"Gene323",0.533425793804259,0.45004500450045,0.415742793791574,0.478973081712808
"Gene324",0.513901022663035,0.45004500450045,0.415742793791574,0.474225826338502
"Gene325",0.513901022663035,0.496716702595841,0.415742793791574,0.474225826338502
"Gene326",0.513901022663035,0.425737234978571,0.415742793791574,0.474225826338502
"Gene327",0.513901022663035,0.496716702595841,0.415742793791574,0.474225826338502
"Gene328",0.513901022663035,0.425737234978571,0.415742793791574,0.474225826338502
"Gene329",0.513901022663035,0.425737234978571,0.415742793791574,0.474225826338502
"Gene330",0.513901022663035,0.425737234978571,0.415742793791574,0.474225826338502
"Gene331",0.557998348324889,0.425737234978571,0.445960710861373,0.474225826338502
"Gene332",0.557998348324889,0.425737234978571,0.415742793791574,0.478973081712808
"Gene333",0.513901022663035,0.425737234978571,0.415742793791574,0.474225826338502
"Gene334",0.513901022663035,0.425737234978571,0.415742793791574,0.474225826338502
"Gene335",0.557998348324889,0.425737234978571,0.415742793791574,0.474225826338502
"Gene336",0.513901022663035,0.425737234978571,0.415742793791574,0.487361102085905
"Gene337",0.513901022663035,0.425737234978571,0.415742793791574,0.474225826338502
"Gene338",0.513901022663035,0.496716702595841,0.415742793791574,0.474225826338502
"Gene339",0.513901022663035,0.425737234978571,0.415742793791574,0.474225826338502
"Gene340",0.513901022663035,0.425737234978571,0.415742793791574,0.487361102085905
"Gene341",0.513901022663035,0.425737234978571,0.415742793791574,0.474225826338502
"Gene342",0.557998348324889,0.45004500450045,0.415742793791574,0.474225826338502
"Gene343",0.513901022663035,0.45004500450045,0.415742793791574,0.474225826338502
"Gene344",0.513901022663035,0.45004500450045,0.415742793791574,0.474225826338502
"Gene345",0.513901022663035,0.425737234978571,0.415742793791574,0.474225826338502
"Gene346",0.513901022663035,0.425737234978571,0.415742793791574,0.474225826338502
"Gene347",0.513901022663035,0.425737234978571,0.415742793791574,0.474225826338502
"Gene348",0.513901022663035,0.425737234978571,0.415742793791574,0.474225826338502
"Gene349",0.513901022663035,0.425737234978571,0.415742793791574,0.474225826338502
"Gene350",0.513901022663035,0.425737234978571,0.415742793791574,0.474225826338502
"Gene351",0.513901022663035,0.425737234978571,0.415742793791574,0.474225826338502
"Gene352",0.513901022663035,0.425737234978571,0.415742793791574,0.474225826338502
"Gene353",0.513901022663035,0.425737234978571,0.415742793791574,0.474225826338502
"Gene354",0.513901022663035,0.496716702595841,0.415742793791574,0.474225826338502
"Gene355",0.513901022663035,0.425737234978571,0.415742793791574,0.474225826338502
"Gene356",0.513901022663035,0.496716702595841,0.415742793791574,0.474225826338502
"Gene357",0.513901022663035,0.425737234978571,0.415742793791574,0.474225826338502
"Gene358",0.533425793804259,0.45004500450045,0.415742793791574,0.478973081712808
"Gene359",0.513901022663035,0.563544318064413,0.415742793791574,0.474225826338502
"Gene360",0.513901022663035,0.425737234978571,0.415742793791574,0.474225826338502
"Gene361",0.513901022663035,0.425737234978571,0.415742793791574,0.474225826338502
"Gene362",0.513901022663035,0.45004500450045,0.415742793791574,0.474225826338502
"Gene363",0.513901022663035,0.425737234978571,0.415742793791574,0.474225826338502
"Gene364",0.513901022663035,0.425737234978571,0.415742793791574,0.474225826338502
"Gene365",0.513901022663035,0.425737234978571,0.415742793791574,0.474225826338502
"Gene366",0.513901022663035,0.496716702595841,0.415742793791574,0.474225826338502
"Gene367",0.513901022663035,0.425737234978571,0.415742793791574,0.474225826338502
