"","l","BF","PPI","pval","time"
"Gene1",0,0,0,0.99,13.372066
"Gene2",0,0,0,0.99,13.372066
"Gene3",0,0.138493701280618,0,0.598682612652146,13.372066
"Gene4",0,0,0,0.99,13.372066
"Gene5",0,0,0,0.99,13.372066
"Gene6",0,0,0,0.99,13.372066
"Gene7",0,0.237304280413093,0,0.490874620121091,13.372066
"Gene8",0,0,0,0.99,13.372066
"Gene9",0,0,0,0.99,13.372066
"Gene10",0,0.114643543728079,0,0.632052946925925,13.372066
"Gene11",0,0,0,0.99,13.372066
"Gene12",0,0.0335184998778971,0,0.79570079083224,13.372066
"Gene13",0,0.366418560807784,0,0.391965109926555,13.372066
"Gene14",0.0643651860479988,0.266020292645038,0.02,0.465750216312146,13.372066
"Gene15",0,0.125945432724194,0,0.61574679678583,13.372066
"Gene16",0,0,0,0.99,13.372066
"Gene17",0,0.0264403207965699,0,0.818124474146658,13.372066
"Gene18",0,0.144614408516168,0,0.590715146729591,13.372066
"Gene19",0,0,0,0.99,13.372066
"Gene20",0,0,0,0.99,13.372066
"Gene21",0,0,0,0.99,13.372066
"Gene22",0,0.492373067513785,0,0.32102986417952,13.372066
"Gene23",0,0.0778223507759151,0,0.693198407374235,13.372066
"Gene24",0,0,0,0.99,13.372066
"Gene25",0,0.110016432326177,0,0.639014878298599,13.372066
"Gene26",0,0,0,0.99,13.372066
"Gene27",0,0.0682926040217978,0,0.711699657818771,13.372066
"Gene28",0,0,0,0.99,13.372066
"Gene29",0.029381207047569,1.35097190058032,0.08,0.100225983951405,13.372066
"Gene30",0,0.271277434306478,0,0.461375830545009,13.372066
"Gene31",0,0,0,0.99,13.372066
"Gene32",0,0.267366689744966,0,0.464623618215977,13.372066
"Gene33",0,0,0,0.99,13.372066
"Gene34",0,0,0,0.99,13.372066
"Gene35",0,0.40928153071971,0,0.365600628104118,13.372066
"Gene36",0,0.0184475825392724,0,0.84767864643262,13.372066
"Gene37",0,0.237794179315796,0,0.490427433833887,13.372066
"Gene38",0,0.0880159287829542,0,0.67480581394931,13.372066
"Gene39",0,0.24114216548042,0,0.487389426518574,13.372066
"Gene40",0,0,0,0.99,13.372066
"Gene41",0,0.240892840336392,0,0.487614588104897,13.372066
"Gene42",0,0,0,0.99,13.372066
"Gene43",0,0,0,0.99,13.372066
"Gene44",0,0.0900373256515763,0.08,0.671309094245936,13.372066
"Gene45",0,0,0,0.99,13.372066
"Gene46",0.0657700877657107,0.992446943299308,0.02,0.158875793958634,13.372066
"Gene47",0,0,0,0.99,13.372066
"Gene48",0,0,0,0.99,13.372066
"Gene49",0,0.252885655163351,0,0.476975175723426,13.372066
"Gene50",0,0.331739127076884,0,0.415334667802388,13.372066
"Gene51",0,0.737860949590691,0,0.224445072314759,13.372066
"Gene52",0,0.0371542837407276,0,0.785163803619749,13.372066
"Gene53",0,0,0,0.99,13.372066
"Gene54",0,0.282913093529834,0,0.451922261754154,13.372066
"Gene55",0,0,0,0.99,13.372066
"Gene56",0,0,0,0.99,13.372066
"Gene57",0,0,0,0.99,13.372066
"Gene58",0,0.143249713307534,0,0.592472562610426,13.372066
"Gene59",0,0.32231505425944,0,0.422039124091135,13.372066
"Gene60",0,0,0,0.99,13.372066
"Gene61",0,0,0,0.99,13.372066
"Gene62",0,0.205862647121813,0,0.52109511061372,13.372066
"Gene63",0,0.0641482215213841,0,0.72020492530514,13.372066
"Gene64",0,0.193609244359124,0,0.533765117690453,13.372066
"Gene65",0,0,0,0.99,13.372066
"Gene66",0,0.194448135926308,0,0.532880139314401,13.372066
"Gene67",0,0.392814554417345,0,0.375425067980937,13.372066
"Gene68",0,0,0,0.99,13.372066
"Gene69",0,0.235394942368771,0,0.492624008923234,13.372066
"Gene70",0,0.0546646460452621,0,0.740909022918796,13.372066
"Gene71",0,0,0,0.99,13.372066
"Gene72",0,0,0,0.99,13.372066
"Gene73",0,0,0,0.99,13.372066
"Gene74",0,0,0,0.99,13.372066
"Gene75",0,0,0,0.99,13.372066
"Gene76",0,0,0,0.99,13.372066
"Gene77",0,0,0,0.99,13.372066
"Gene78",0,0,0,0.99,13.372066
"Gene79",0,0.267001984963264,0,0.464928354646765,13.372066
"Gene80",0,0.0912482782075983,0,0.669236460314253,13.372066
"Gene81",0,0.252991706481083,0,0.476882794515131,13.372066
"Gene82",0,0,0,0.99,13.372066
"Gene83",0,0.235868528081767,0,0.492189125074197,13.372066
"Gene84",0,0.123692448407331,0,0.618922501097416,13.372066
"Gene85",0,0.346901174749019,0,0.404874064072751,13.372066
"Gene86",0,0,0,0.99,13.372066
"Gene87",0,0.0633280382591749,0,0.721924644900285,13.372066
"Gene88",0,0.0990470347441828,0,0.656263676405161,13.372066
"Gene89",0.069714381545116,0.399823843516049,0.14,0.37119872618049,13.372066
"Gene90",0,0,0,0.99,13.372066
"Gene91",0,0,0,0.99,13.372066
"Gene92",0,0.156845574539312,0,0.575423932264792,13.372066
"Gene93",0,0.109757762970173,0,0.63940931146077,13.372066
"Gene94",0,0.175445459432456,0,0.553609235301064,13.372066
"Gene95",0,0,0,0.99,13.372066
"Gene96",0,0,0,0.99,13.372066
"Gene97",0,0,0,0.99,13.372066
"Gene98",0,0.0868432732716485,0,0.676856026190197,13.372066
"Gene99",0,0.161249646487425,0,0.570109518556481,13.372066
"Gene100",0,0.0427316515522079,0,0.770025857808894,13.372066
"Gene101",0,0,0,0.99,13.372066
"Gene102",0,0,0,0.99,13.372066
"Gene103",0,0.23850460339043,0,0.48978015531012,13.372066
"Gene104",0,0,0,0.99,13.372066
"Gene105",0,0,0,0.99,13.372066
"Gene106",0,0,0,0.99,13.372066
"Gene107",0,0,0,0.99,13.372066
"Gene108",0,0.0551012489444076,0,0.739913712548189,13.372066
"Gene109",0,0.106618360758046,0,0.644242237297972,13.372066
"Gene110",0,0.0367232395292035,0,0.786383257436288,13.372066
"Gene111",0,0.205039476839784,0,0.521929434310795,13.372066
"Gene112",0,0.0188402292309036,0,0.846086189184098,13.372066
"Gene113",0,0,0,0.99,13.372066
"Gene114",0,0.145871249208682,0,0.589106054157496,13.372066
"Gene115",0,0.135158848828473,0,0.603118737638865,13.372066
"Gene116",0,0,0,0.99,13.372066
"Gene117",0,0.0454957188465244,0,0.762920511480548,13.372066
"Gene118",0,0,0,0.99,13.372066
"Gene119",0.0651724134456162,0.610197534704991,0.04,0.269283133424919,13.372066
"Gene120",0.044832663350903,1.51982631511071,0.28,0.0812533026112439,13.372066
"Gene121",0,0.492227779747759,0,0.321101270334774,13.372066
"Gene122",0.0725817314703288,0.336177887804928,0.08,0.412231480227446,13.372066
"Gene123",0,0.0700355079016504,0,0.708210423187472,13.372066
"Gene124",0,0,0,0.99,13.372066
"Gene125",0,0.120054268812282,0,0.62412773417379,13.372066
"Gene126",0,0,0,0.99,13.372066
"Gene127",0,0.300713725931814,0,0.438033906257638,13.372066
"Gene128",0,0.0136854468302602,0,0.868596482530523,13.372066
"Gene129",0,0.319326411647671,0,0.424199050745201,13.372066
"Gene130",0,0,0,0.99,13.372066
"Gene131",0,0.0615132675265158,0,0.725774870866403,13.372066
"Gene132",0,0.682321078834565,0,0.242734572546808,13.372066
"Gene133",0,0.341433341948442,0,0.408601336279095,13.372066
"Gene134",0,0.0616898590015978,0,0.725397432682852,13.372066
"Gene135",0,0.0835563230995092,0,0.682690743128276,13.372066
"Gene136",0,0,0,0.99,13.372066
"Gene137",0,0,0,0.99,13.372066
"Gene138",0,0,0,0.99,13.372066
"Gene139",0,0,0,0.99,13.372066
"Gene140",0,0.286971827226392,0,0.448696055004095,13.372066
"Gene141",0,0.370260508506425,0,0.389494028901004,13.372066
"Gene142",0,0,0,0.99,13.372066
"Gene143",0,0,0,0.99,13.372066
"Gene144",0,0.0865698787153917,0,0.677336348625603,13.372066
"Gene145",0,0,0,0.99,13.372066
"Gene146",0,0,0,0.99,13.372066
"Gene147",0,0,0,0.99,13.372066
"Gene148",0.0318101583287455,0.682119707004165,0.06,0.242804103291951,13.372066
"Gene149",0,0.0436765356884962,0,0.767569538883089,13.372066
"Gene150",0,0,0,0.99,13.372066
"Gene151",0,0.15108163442784,0,0.582529413135109,13.372066
"Gene152",0,0,0,0.99,13.372066
"Gene153",0,0.0546674995190415,0,0.740902503650741,13.372066
"Gene154",0,0,0,0.99,13.372066
"Gene155",0,0,0,0.99,13.372066
"Gene156",0,0,0,0.99,13.372066
"Gene157",0,0,0,0.99,13.372066
"Gene158",0.0219126373180105,1.4626167530941,0.26,0.0872046080445372,13.372066
"Gene159",0,0,0,0.99,13.372066
"Gene160",0,0,0,0.99,13.372066
"Gene161",0,0.442343077737507,0,0.346921383497104,13.372066
"Gene162",0,0,0,0.99,13.372066
"Gene163",0,0,0,0.99,13.372066
"Gene164",0,0,0,0.99,13.372066
"Gene165",0,0,0,0.99,13.372066
"Gene166",0,0,0,0.99,13.372066
"Gene167",0,0.0564203013942119,0,0.736933039632454,13.372066
"Gene168",0,0,0,0.99,13.372066
"Gene169",0,0.113510889667378,0,0.633740981550916,13.372066
"Gene170",0,0,0,0.99,13.372066
"Gene171",0.0627652188225652,0.127812425858644,0.24,0.61314200081132,13.372066
"Gene172",0,0.292260248667685,0,0.444545865298284,13.372066
"Gene173",0,0.130842005907897,0,0.608965569588742,13.372066
"Gene174",0,0,0,0.99,13.372066
"Gene175",0,0,0,0.99,13.372066
"Gene176",0,0.115951742764275,0,0.630116000583662,13.372066
"Gene177",0,0,0,0.99,13.372066
"Gene178",0,0.381168161483129,0,0.382598363907998,13.372066
"Gene179",0,0.0961257599586361,0,0.661049266504607,13.372066
"Gene180",0,0.350909066158869,0,0.40217344901752,13.372066
"Gene181",0,0,0,0.99,13.372066
"Gene182",0,0,0,0.99,13.372066
"Gene183",0,0,0,0.99,13.372066
"Gene184",0,0.827061043664793,0,0.19839882026774,13.372066
"Gene185",0,0,0,0.99,13.372066
"Gene186",0,1.087501780714,0,0.140269191317456,13.372066
"Gene187",0,0,0,0.99,13.372066
"Gene188",0,0.0243977219080989,0,0.825172705275821,13.372066
"Gene189",0.0286645050489364,0.849205133069609,0.08,0.192496010917762,13.372066
"Gene190",0,0.367141334778535,0,0.391498521076966,13.372066
"Gene191",0,0.23459541986623,0,0.493359655781015,13.372066
"Gene192",0,0,0,0.99,13.372066
"Gene193",0,0,0,0.99,13.372066
"Gene194",0,0,0,0.99,13.372066
"Gene195",0,0.191462495410912,0,0.536041973009687,13.372066
"Gene196",0,0.0299496647748242,0,0.806655125027748,13.372066
"Gene197",0,0.118673458201056,0,0.626128912627595,13.372066
"Gene198",0,0,0,0.99,13.372066
"Gene199",0,0,0,0.99,13.372066
"Gene200",0,0,0,0.99,13.372066
"Gene201",0,0,0,0.99,13.372066
"Gene202",0,0.11762225098239,0,0.627662084279472,13.372066
"Gene203",0,0.488475786559684,0,0.322952574254395,13.372066
"Gene204",0,0.106098344388113,0,0.645051083234022,13.372066
"Gene205",0.0292121994397761,1.31396425265303,0.08,0.104998621574414,13.372066
"Gene206",0,0.429942583780559,0,0.353770828611459,13.372066
"Gene207",0,0.100382633307891,0,0.65410385266591,13.372066
"Gene208",0,0,0,0.99,13.372066
"Gene209",0,0.0953498307713289,0,0.662334932214552,13.372066
"Gene210",0.0569452582144133,0.450668319796551,0.04,0.342423561639891,13.372066
"Gene211",0,0.125828478197764,0,0.615910772577761,13.372066
"Gene212",0,0,0,0.99,13.372066
"Gene213",0,0.372649252574911,0,0.387968846489023,13.372066
"Gene214",0.0383168466193493,0.860165784410799,0.06,0.189650370372253,13.372066
"Gene215",0,0,0,0.99,13.372066
"Gene216",0,0,0,0.99,13.372066
"Gene217",0,0.282239956281376,0,0.452460828253844,13.372066
"Gene218",0,0,0,0.99,13.372066
"Gene219",0,0,0,0.99,13.372066
"Gene220",0,0,0,0.99,13.372066
"Gene221",0,0.679659472576759,0,0.243655549202641,13.372066
"Gene222",0,0.128602080670964,0,0.612047472590691,13.372066
"Gene223",0,0,0,0.99,13.372066
"Gene224",0,0,0,0.99,13.372066
"Gene225",0,0.182597420122283,0,0.545635213905173,13.372066
"Gene226",0,0.40576573330456,0,0.367667859180706,13.372066
"Gene227",0,0,0,0.99,13.372066
"Gene228",0,0,0,0.99,13.372066
"Gene229",0,0,0,0.99,13.372066
"Gene230",0,0,0,0.99,13.372066
"Gene231",0,0.243872958442802,0,0.484934525917578,13.372066
"Gene232",0,0,0,0.99,13.372066
"Gene233",0,0.106000258829278,0,0.645203917105668,13.372066
"Gene234",0.0379163071459493,0.33265113421275,0.3,0.414694260435061,13.372066
"Gene235",0.0433447642687199,0.697469763691134,0.22,0.237572699672453,13.372066
"Gene236",0.0434314621391154,0.878233896561136,0.1,0.185065702320881,13.372066
"Gene237",0,0.36037380384584,0,0.395898789737216,13.372066
"Gene238",0,0,0,0.99,13.372066
"Gene239",0,0.0619610337988036,0,0.724819016292298,13.372066
"Gene240",0.0289081296936051,1.20221519743744,0.02,0.120992156966691,13.372066
"Gene241",0,0.15167542732155,0,0.581789321810982,13.372066
"Gene242",0,0.203592210699514,0,0.523402052306666,13.372066
"Gene243",0,0.0407220617684231,0,0.775349835286805,13.372066
"Gene244",0.038992627399949,0.700620139600744,0.12,0.236516017849623,13.372066
"Gene245",0,0.160210143148879,0,0.571355177711883,13.372066
"Gene246",0,0,0,0.99,13.372066
"Gene247",0,0,0,0.99,13.372066
"Gene248",0,0,0,0.99,13.372066
"Gene249",0,0,0,0.99,13.372066
"Gene250",0.0363751379358874,3.08373951724793,0.24,0.0130119899704497,13.372066
"Gene251",0,0,0,0.99,13.372066
"Gene252",0,0,0,0.99,13.372066
"Gene253",0,0.266018696134051,0,0.465751554784621,13.372066
"Gene254",0,0,0,0.99,13.372066
"Gene255",0,0,0,0.99,13.372066
"Gene256",0,0.289587397591737,0,0.446635956757009,13.372066
"Gene257",0,0,0,0.99,13.372066
"Gene258",0.0694632488586562,0.200895657579787,0.08,0.526165594256971,13.372066
"Gene259",0,0.11179253119783,0,0.63632175335838,13.372066
"Gene260",0,0,0,0.99,13.372066
"Gene261",0.0504897036660804,0.848303447699703,0.08,0.192732319686901,13.372066
"Gene262",0.0323285515036504,1.26287853308887,0.02,0.112001015404661,13.372066
"Gene263",0,0.11340371879798,0,0.633901236599534,13.372066
"Gene264",0,0.234667658392021,0,0.493293112905745,13.372066
"Gene265",9.19234820275507,368.040626334827,1,5.55e-17,13.372066
"Gene266",0,0,0,0.99,13.372066
"Gene267",0,0.0191782482601354,0,0.84472902420011,13.372066
"Gene268",0,0.149035519794677,0,0.585094240300884,13.372066
"Gene269",0,0.0235252752606243,0,0.828277402049005,13.372066
"Gene270",0.0186929525460575,1.10210535592947,0.12,0.137634323676812,13.372066
"Gene271",0,0.0103945837887068,0,0.885354787000364,13.372066
"Gene272",0,0.75737044263837,0,0.218417092150569,13.372066
"Gene273",0,0.173666700509483,0,0.555626522429287,13.372066
"Gene274",0.0048820284958723,0.965491524209631,0.16,0.164650934580256,13.372066
"Gene275",0,0.12961748508626,0,0.610646228248227,13.372066
"Gene276",0,0.144611443463333,0,0.590718953435688,13.372066
"Gene277",0,0,0,0.99,13.372066
"Gene278",0,0.0603409953813184,0,0.728295989510531,13.372066
"Gene279",0.0366502256649652,0.801472131313352,0.08,0.20548646438805,13.372066
"Gene280",0,0,0,0.99,13.372066
"Gene281",0,0.0854035528602992,0,0.679395501249949,13.372066
"Gene282",0,0,0,0.99,13.372066
"Gene283",0,0.219177530883792,0,0.50791746734064,13.372066
"Gene284",0,1.18039785677466,0,0.124418711600641,13.372066
"Gene285",0,1.01172361550032,0,0.154887169627291,13.372066
"Gene286",0,0.223869293372894,0,0.503410824348377,13.372066
"Gene287",0,0,0,0.99,13.372066
"Gene288",0,0.121377638490821,0,0.622223152674796,13.372066
"Gene289",0,0.0585300653610148,0,0.732245150115043,13.372066
"Gene290",0,0,0,0.99,13.372066
"Gene291",0,0,0,0.99,13.372066
"Gene292",0,0.0353706984368273,0,0.790260350425256,13.372066
"Gene293",0.031575674452293,1.3687576549169,0.1,0.0980170640060332,13.372066
"Gene294",0.0378480486026165,0.259568810962082,0.08,0.471209779904501,13.372066
"Gene295",0,0.0882223794495758,0,0.674446530993465,13.372066
"Gene296",0,0,0,0.99,13.372066
"Gene297",0,0.134092225114659,0,0.604552266602146,13.372066
"Gene298",0,0.0906847348589849,0,0.670198971912957,13.372066
"Gene299",0,0,0,0.99,13.372066
"Gene300",0,0,0,0.99,13.372066
"Gene301",0,0.089404897928074,0,0.672398084563897,13.372066
"Gene302",0.03382368238221,1.04276856072029,0.02,0.148699911693702,13.372066
"Gene303",0,0,0,0.99,13.372066
"Gene304",0,0,0,0.99,13.372066
"Gene305",0,0,0,0.99,13.372066
"Gene306",0,0,0,0.99,13.372066
"Gene307",0,0,0,0.99,13.372066
"Gene308",0,0,0,0.99,13.372066
"Gene309",0.0341661388496466,1.30403750034916,0.04,0.106320752149596,13.372066
"Gene310",0,0.147760083959975,0,0.586704599758611,13.372066
"Gene311",0,0.0690243928274924,0,0.710228540323238,13.372066
"Gene312",0,0,0,0.99,13.372066
"Gene313",0,0.0303620868373059,0,0.805354994087625,13.372066
"Gene314",0,0,0,0.99,13.372066
"Gene315",0,0,0,0.99,13.372066
"Gene316",0,0.0414183963468815,0,0.773489261007251,13.372066
"Gene317",0,0.297001445370626,0,0.440875386827372,13.372066
"Gene318",0.0538691669257896,1.75857002556769,0.26,0.060737169374308,13.372066
"Gene319",0,0.378786794483875,0,0.384088930044397,13.372066
"Gene320",0,0.083072674359039,0,0.683560528936486,13.372066
"Gene321",0,0.0900188066066278,0,0.671340918336165,13.372066
"Gene322",0,0,0,0.99,13.372066
"Gene323",0,0,0,0.99,13.372066
"Gene324",0,0,0,0.99,13.372066
"Gene325",0,0.220708781273743,0,0.506439050694677,13.372066
"Gene326",0,0,0,0.99,13.372066
"Gene327",0,0.604476538023778,0,0.271539561655937,13.372066
"Gene328",0,0,0,0.99,13.372066
"Gene329",0,0,0,0.99,13.372066
"Gene330",0,0,0,0.99,13.372066
"Gene331",0,0,0,0.99,13.372066
"Gene332",0,0.663202389237779,0,0.249445819878304,13.372066
"Gene333",0,0,0,0.99,13.372066
"Gene334",0,0,0,0.99,13.372066
"Gene335",0,0.0427647600234138,0,0.769939293285104,13.372066
"Gene336",0,0,0,0.99,13.372066
"Gene337",0,0,0,0.99,13.372066
"Gene338",0,0.117527575198352,0,0.627800582602588,13.372066
"Gene339",0,0.102165324969894,0,0.651247745754048,13.372066
"Gene340",0,0.512893946048945,0,0.311150027985334,13.372066
"Gene341",0,0,0,0.99,13.372066
"Gene342",0,0.572463939730488,0,0.284613444723324,13.372066
"Gene343",0,0,0,0.99,13.372066
"Gene344",0,0.0308031931279629,0,0.803974762700751,13.372066
"Gene345",0,0.13792110889674,0,0.599439415125456,13.372066
"Gene346",0,0.460290927126817,0,0.337322242712193,13.372066
"Gene347",0,0,0,0.99,13.372066
"Gene348",0.0518210012752907,0.623104423132281,0.04,0.264277804314566,13.372066
"Gene349",0,0,0,0.99,13.372066
"Gene350",0,0,0,0.99,13.372066
"Gene351",0,0,0,0.99,13.372066
"Gene352",0,0,0,0.99,13.372066
"Gene353",0,0,0,0.99,13.372066
"Gene354",0,0,0,0.99,13.372066
"Gene355",0,0,0,0.99,13.372066
"Gene356",0,0.918137899372755,0,0.175388074393175,13.372066
"Gene357",0,0,0,0.99,13.372066
"Gene358",0,0.0978705828399825,0,0.658180640823575,13.372066
"Gene359",0,0.0428829809310969,0,0.769630492544204,13.372066
"Gene360",0.043755633091118,0.843457637789464,0.04,0.194008103361313,13.372066
"Gene361",0,0.106413708021495,0,0.644560272986526,13.372066
"Gene362",0,0,0,0.99,13.372066
"Gene363",0,0,0,0.99,13.372066
"Gene364",0,0.0436127508162315,0,0.767734439652809,13.372066
"Gene365",0,0.480706600794554,0,0.326831079329406,13.372066
"Gene366",0,0.291759790884919,0,0.44493605459667,13.372066
"Gene367",0,0.613332099227347,0,0.268056754243108,13.372066
"Gene368",0.0460242060494425,0.495484811101721,0.18,0.319505505785169,13.372066
"Gene369",0,0.216088732138894,0,0.510922429461764,13.372066
"Gene370",0,0.240700386301444,0,0.487788508402124,13.372066
"Gene371",0,0,0,0.99,13.372066
"Gene372",0,0,0,0.99,13.372066
"Gene373",0,0,0,0.99,13.372066
"Gene374",0,0,0,0.99,13.372066
"Gene375",0,0.0803069844320532,0,0.688591878660981,13.372066
"Gene376",0,0,0,0.99,13.372066
"Gene377",0,0.72755095159755,0,0.227711069978914,13.372066
"Gene378",0,0,0,0.99,13.372066
"Gene379",0,0,0,0.99,13.372066
"Gene380",0,0,0,0.99,13.372066
"Gene381",0,0.0090893186410085,0,0.89274772731367,13.372066
"Gene382",0,0.276490142747787,0,0.457102501642259,13.372066
"Gene383",0,0,0,0.99,13.372066
"Gene384",0,0.185013154193348,0,0.542989928164456,13.372066
"Gene385",0,0,0,0.99,13.372066
"Gene386",0,0,0,0.99,13.372066
"Gene387",0,0,0,0.99,13.372066
"Gene388",0,0,0,0.99,13.372066
"Gene389",0,0.196498866451338,0,0.530727860107921,13.372066
"Gene390",0,0.0258212244530398,0,0.820229544513379,13.372066
"Gene391",0,0.274905268279389,0,0.458395119119405,13.372066
"Gene392",0,0,0,0.99,13.372066
"Gene393",0,0.0683705666400954,0,0.711542504079022,13.372066
"Gene394",0,0.199342399871591,0,0.527769263786612,13.372066
"Gene395",0,0,0,0.99,13.372066
"Gene396",0.05588523405862,0.498027997379262,0.06,0.318266727337236,13.372066
"Gene397",0,0,0,0.99,13.372066
"Gene398",0,0.21626245726934,0,0.510752604892069,13.372066
"Gene399",0,0.379248323597449,0,0.383799402891268,13.372066
"Gene400",0,0,0,0.99,13.372066
"Gene401",0,0.463047753992822,0,0.33587956437248,13.372066
"Gene402",0,0,0,0.99,13.372066
"Gene403",0,0,0,0.99,13.372066
"Gene404",0,0,0,0.99,13.372066
"Gene405",0,0,0,0.99,13.372066
"Gene406",0,0,0,0.99,13.372066
"Gene407",0,0,0,0.99,13.372066
"Gene408",0,0,0,0.99,13.372066
"Gene409",0,0,0,0.99,13.372066
"Gene410",0,0.20087877117254,0,0.526182981950052,13.372066
"Gene411",0,0.138336562337554,0,0.598890106010162,13.372066
"Gene412",0,0.271486894241156,0,0.461202898446363,13.372066
"Gene413",0,0.350504157797144,0,0.402445092891447,13.372066
"Gene414",0,0.0765221978846966,0,0.695642837493651,13.372066
"Gene415",0,0,0,0.99,13.372066
"Gene416",0,0,0,0.99,13.372066
"Gene417",0,0,0,0.99,13.372066
"Gene418",0,0,0,0.99,13.372066
"Gene419",0,0,0,0.99,13.372066
"Gene420",0,0,0,0.99,13.372066
"Gene421",0,0.137785920684411,0,0.59961838748426,13.372066
"Gene422",0,0,0,0.99,13.372066
"Gene423",0,0,0,0.99,13.372066
"Gene424",0.0421296107179317,0.564600033146633,0.02,0.287946030505235,13.372066
"Gene425",0,0.0331766492574616,0,0.796722313796154,13.372066
"Gene426",0,0.119009737873813,0,0.625640227281907,13.372066
"Gene427",0,0.315984428010489,0,0.426634043047503,13.372066
"Gene428",0,0.218208579122228,0,0.508856829147977,13.372066
"Gene429",0,0,0,0.99,13.372066
"Gene430",0,0,0,0.99,13.372066
"Gene431",0,0,0,0.99,13.372066
"Gene432",0,0.234835486022212,0,0.493138575730988,13.372066
"Gene433",0,0.11725537517591,0,0.628199159898176,13.372066
"Gene434",0.0788780448775367,0.477385664984428,0.02,0.328507762680265,13.372066
"Gene435",0,0,0,0.99,13.372066
"Gene436",0,0,0,0.99,13.372066
"Gene437",0,0,0,0.99,13.372066
"Gene438",0,0.380329418114735,0,0.383122420165277,13.372066
"Gene439",0,0.145909009565463,0,0.589057849508932,13.372066
"Gene440",0,0,0,0.99,13.372066
"Gene441",0,0,0,0.99,13.372066
"Gene442",0,0.131504555920731,0,0.608060350669089,13.372066
"Gene443",0,0,0,0.99,13.372066
"Gene444",0,0,0,0.99,13.372066
"Gene445",0,0,0,0.99,13.372066
"Gene446",0,0.210446185884126,0,0.516492103668628,13.372066
"Gene447",0,0.100850003980594,0,0.653352133655729,13.372066
"Gene448",0,0,0,0.99,13.372066
"Gene449",0,0,0,0.99,13.372066
"Gene450",0,0.111145979971747,0,0.637299081720666,13.372066
"Gene451",0,0,0,0.99,13.372066
"Gene452",0,0,0,0.99,13.372066
"Gene453",0,0,0,0.99,13.372066
"Gene454",0,0,0,0.99,13.372066
"Gene455",0,0,0,0.99,13.372066
"Gene456",0,0.0125601701065307,0,0.874067567659557,13.372066
"Gene457",0,0,0,0.99,13.372066
"Gene458",0,0.21380856497409,0,0.513160508597702,13.372066
"Gene459",0,0.942349415813345,0,0.169801054546315,13.372066
"Gene460",0,0,0,0.99,13.372066
"Gene461",0,0,0,0.99,13.372066
"Gene462",0.00392560278421259,1.03737562658893,0.24,0.149754352692271,13.372066
"Gene463",0,0,0,0.99,13.372066
"Gene464",0,0,0,0.99,13.372066
"Gene465",0,0.268190719455924,0,0.463936256579717,13.372066
"Gene466",0,0,0,0.99,13.372066
"Gene467",0,0,0,0.99,13.372066
"Gene468",0,0,0,0.99,13.372066
"Gene469",0,0,0,0.99,13.372066
"Gene470",0,0,0,0.99,13.372066
"Gene471",0,0.215952761333227,0,0.511055415605271,13.372066
"Gene472",0,0,0,0.99,13.372066
"Gene473",0,0.343363756718776,0,0.407279710099915,13.372066
"Gene474",0,0.682808737174094,0,0.242566291740066,13.372066
"Gene475",0,0.208600099926451,0,0.518337406496559,13.372066
"Gene476",0,0,0,0.99,13.372066
"Gene477",0,0.202547700766826,0,0.524469442271963,13.372066
"Gene478",0,0,0,0.99,13.372066
"Gene479",0,0.207879503789917,0,0.519060838874628,13.372066
"Gene480",0,0.0379004646245448,0,0.783070641789503,13.372066
"Gene481",0,0.259222046888726,0,0.471506142938086,13.372066
"Gene482",0,0.154283269425383,0,0.578561149279128,13.372066
"Gene483",0,0.0436764904791119,0,0.767569655714926,13.372066
"Gene484",0,0,0,0.99,13.372066
"Gene485",0,0,0,0.99,13.372066
"Gene486",0,0.384385392994068,0,0.380597588320073,13.372066
"Gene487",0,0,0,0.99,13.372066
"Gene488",0,0.158226999455167,0,0.573746495323493,13.372066
"Gene489",0,0,0,0.99,13.372066
"Gene490",0,0.010519398160767,0,0.884673316845578,13.372066
"Gene491",0,0.118773909030369,0,0.625982846713951,13.372066
"Gene492",0,0,0,0.99,13.372066
"Gene493",0,0,0,0.99,13.372066
"Gene494",0.0364504267603691,0.41747909496828,0.12,0.360842723784219,13.372066
"Gene495",0,0.0891207031644854,0,0.672888924278334,13.372066
"Gene496",0,0,0,0.99,13.372066
"Gene497",0,0,0,0.99,13.372066
"Gene498",0,0,0,0.99,13.372066
"Gene499",0,0,0,0.99,13.372066
"Gene500",0,0,0,0.99,13.372066
"Gene501",0,0,0,0.99,13.372066
"Gene502",0,0,0,0.99,13.372066
"Gene503",0,0.127224368997685,0,0.613959858554004,13.372066
"Gene504",0,0,0,0.99,13.372066
"Gene505",0,0.370420162305749,0,0.38939182509851,13.372066
"Gene506",0.0715466619573772,0.561376269584736,0.14,0.289326532180527,13.372066
"Gene507",0,0,0,0.99,13.372066
"Gene508",0,0,0,0.99,13.372066
"Gene509",0,0,0,0.99,13.372066
"Gene510",0,0,0,0.99,13.372066
"Gene511",0,0,0,0.99,13.372066
"Gene512",0,0,0,0.99,13.372066
"Gene513",0,0,0,0.99,13.372066
"Gene514",0,0.364124576779091,0,0.39345129530105,13.372066
"Gene515",0,0,0,0.99,13.372066
"Gene516",0,0.00696695738784001,0,0.906034375913221,13.372066
"Gene517",0,0.734199776844673,0,0.225598377917511,13.372066
"Gene518",0,0,0,0.99,13.372066
"Gene519",0,0,0,0.99,13.372066
