"","pval","qval"
"Gene2454",0.919260456429372,0.919260472435522
"Gene4378",0.919260456431152,0.919260472435522
"Gene9975",0.91926045643335,0.919260472435522
"Gene5789",0.919260456435631,0.919260472435522
"Gene6669",0.919260456437579,0.919260472435522
"Gene3791",0.919260456411761,0.919260472435522
"Gene7180",0.919260456411009,0.919260472435522
"Gene7677",0.919260456409924,0.919260472435522
"Gene5168",0.919260456409257,0.919260472435522
"Gene5222",0.919260456383494,0.919260472435522
"Gene8238",0.919260456383995,0.919260472435522
"Gene5493",0.919260456385163,0.919260472435522
"Gene2016",0.919260456385219,0.919260472435522
"Gene7921",0.919260456387639,0.919260472435522
"Gene8460",0.919260456389114,0.919260472435522
"Gene1063",0.91926045639006,0.919260472435522
"Gene4626",0.919260456439693,0.919260472435522
"Gene1349",0.919260456391117,0.919260472435522
"Gene1757",0.919260456391868,0.919260472435522
"Gene371",0.919260456397613,0.919260472435522
"Gene5374",0.919260456400715,0.919260472435522
"Gene7415",0.919260456403943,0.919260472435522
"Gene3962",0.919260456404277,0.919260472435522
"Gene6732",0.919260456405362,0.919260472435522
"Gene5715",0.919260456405696,0.919260472435522
"Gene5249",0.919260456391228,0.919260472435522
"Gene5537",0.919260456383021,0.919260472435522
"Gene6831",0.919260456440166,0.919260472435522
"Gene5382",0.919260456445675,0.919260472435522
"Gene7602",0.919260456477475,0.919260472435522
"Gene8318",0.919260456478198,0.919260472435522
"Gene3200",0.919260456478922,0.919260472435522
"Gene4327",0.919260456479144,0.919260472435522
"Gene9855",0.919260456479701,0.919260472435522
"Gene5470",0.919260456485321,0.919260472435522
"Gene7226",0.919260456486155,0.919260472435522
"Gene4539",0.919260456486461,0.919260472435522
"Gene5576",0.919260456487936,0.919260472435522
"Gene1822",0.919260456489438,0.919260472435522
"Gene4319",0.919260456497033,0.919260472435522
"Gene2608",0.919260456499704,0.919260472435522
"Gene5613",0.919260456501123,0.919260472435522
"Gene4140",0.919260456502625,0.919260472435522
"Gene16",0.919260456503822,0.919260472435522
"Gene1517",0.919260456477447,0.919260472435522
"Gene3860",0.919260456476028,0.919260472435522
"Gene4158",0.919260456472606,0.919260472435522
"Gene2347",0.919260456472467,0.919260472435522
"Gene2150",0.919260456446315,0.919260472435522
"Gene7940",0.919260456450154,0.919260472435522
"Gene6667",0.919260456453382,0.919260472435522
"Gene2019",0.919260456453493,0.919260472435522
"Gene4272",0.919260456454661,0.919260472435522
"Gene6614",0.919260456457499,0.919260472435522
"Gene1919",0.919260456458,0.919260472435522
"Gene952",0.919260456442225,0.919260472435522
"Gene1069",0.91926045645928,0.919260472435522
"Gene7944",0.919260456462702,0.919260472435522
"Gene6511",0.919260456463286,0.919260472435522
"Gene9915",0.91926045646412,0.919260472435522
"Gene7319",0.919260456465345,0.919260472435522
"Gene9217",0.919260456466152,0.919260472435522
"Gene6355",0.919260456466708,0.919260472435522
"Gene4468",0.919260456469128,0.919260472435522
"Gene3837",0.919260456459335,0.919260472435522
"Gene4631",0.91926045627129,0.919260472435522
"Gene8158",0.919260456382993,0.919260472435522
"Gene8811",0.919260456379961,0.919260472435522
"Gene9066",0.919260456304036,0.919260472435522
"Gene2377",0.919260456304036,0.919260472435522
"Gene4016",0.919260456307263,0.919260472435522
"Gene6876",0.919260456307458,0.919260472435522
"Gene8823",0.91926045630846,0.919260472435522
"Gene1289",0.919260456308988,0.919260472435522
"Gene6272",0.919260456310769,0.919260472435522
"Gene6609",0.919260456311381,0.919260472435522
"Gene7343",0.919260456312716,0.919260472435522
"Gene1776",0.91926045631394,0.919260472435522
"Gene2265",0.919260456315777,0.919260472435522
"Gene4905",0.919260456319588,0.919260472435522
"Gene4917",0.919260456324373,0.919260472435522
"Gene2783",0.919260456325625,0.919260472435522
"Gene8599",0.919260456331635,0.919260472435522
"Gene4058",0.919260456303841,0.919260472435522
"Gene1576",0.919260456302867,0.919260472435522
"Gene8499",0.919260456301476,0.919260472435522
"Gene6067",0.919260456300586,0.919260472435522
"Gene4020",0.919260456274406,0.919260472435522
"Gene924",0.919260456275658,0.919260472435522
"Gene9941",0.919260456280694,0.919260472435522
"Gene7536",0.919260456281612,0.919260472435522
"Gene9106",0.919260456287176,0.919260472435522
"Gene8110",0.919260456289458,0.919260472435522
"Gene2398",0.919260456291655,0.919260472435522
"Gene9540",0.919260456331857,0.919260472435522
"Gene6046",0.91926045629185,0.919260472435522
"Gene5041",0.919260456292657,0.919260472435522
"Gene6139",0.919260456293798,0.919260472435522
"Gene8691",0.919260456295717,0.919260472435522
"Gene4035",0.919260456296079,0.919260472435522
"Gene8655",0.919260456298666,0.919260472435522
"Gene6211",0.91926045629964,0.919260472435522
"Gene950",0.919260456300252,0.919260472435522
"Gene6104",0.919260456292629,0.919260472435522
"Gene3604",0.919260456380322,0.919260472435522
"Gene8089",0.919260456331941,0.919260472435522
"Gene9291",0.919260456333527,0.919260472435522
"Gene7143",0.919260456358955,0.919260472435522
"Gene1858",0.919260456361292,0.919260472435522
"Gene7831",0.919260456361598,0.919260472435522
"Gene7020",0.919260456362016,0.919260472435522
"Gene4573",0.919260456362683,0.919260472435522
"Gene8517",0.919260456363296,0.919260472435522
"Gene1718",0.919260456363351,0.919260472435522
"Gene2901",0.919260456366968,0.919260472435522
"Gene2850",0.919260456370529,0.919260472435522
"Gene7300",0.919260456374869,0.919260472435522
"Gene9201",0.91926045637626,0.919260472435522
"Gene5680",0.919260456377123,0.919260472435522
"Gene2794",0.919260456378319,0.919260472435522
"Gene3878",0.919260456378959,0.919260472435522
"Gene9905",0.91926045637971,0.919260472435522
"Gene2076",0.919260456358343,0.919260472435522
"Gene3577",0.919260456357648,0.919260472435522
"Gene1636",0.919260456354782,0.919260472435522
"Gene2501",0.919260456350915,0.919260472435522
"Gene7596",0.919260456333582,0.919260472435522
"Gene7847",0.919260456336698,0.919260472435522
"Gene7566",0.919260456337088,0.919260472435522
"Gene8319",0.919260456337811,0.919260472435522
"Gene4976",0.919260456337922,0.919260472435522
"Gene7038",0.919260456340148,0.919260472435522
"Gene9794",0.919260456340176,0.919260472435522
"Gene6561",0.919260456332859,0.919260472435522
"Gene2116",0.919260456341038,0.919260472435522
"Gene9952",0.919260456342652,0.919260472435522
"Gene3186",0.919260456344266,0.919260472435522
"Gene8943",0.919260456345796,0.919260472435522
"Gene3162",0.919260456346491,0.919260472435522
"Gene5148",0.919260456347437,0.919260472435522
"Gene3766",0.919260456347493,0.919260472435522
"Gene5913",0.919260456347855,0.919260472435522
"Gene4228",0.919260456342596,0.919260472435522
"Gene4519",0.919260456028604,0.919260472435522
"Gene6093",0.919260456027129,0.919260472435522
"Gene8678",0.919260456026879,0.919260472435522
"Gene928",0.9192604557113,0.919260472435522
"Gene6776",0.919260455714194,0.919260472435522
"Gene7843",0.919260455714583,0.919260472435522
"Gene6331",0.919260455714722,0.919260472435522
"Gene5933",0.919260455715139,0.919260472435522
"Gene2403",0.919260455715557,0.919260472435522
"Gene4044",0.919260455715612,0.919260472435522
"Gene1282",0.919260455715891,0.919260472435522
"Gene4465",0.919260455717838,0.919260472435522
"Gene7656",0.919260455718395,0.919260472435522
"Gene909",0.919260455719007,0.919260472435522
"Gene4233",0.919260455719062,0.919260472435522
"Gene2811",0.919260455723291,0.919260472435522
"Gene9669",0.919260455724404,0.919260472435522
"Gene1838",0.919260455724905,0.919260472435522
"Gene9919",0.919260455709659,0.919260472435522
"Gene6344",0.919260455708128,0.919260472435522
"Gene2359",0.919260455707767,0.919260472435522
"Gene9434",0.919260455706153,0.919260472435522
"Gene2819",0.919260455684313,0.919260472435522
"Gene6277",0.919260455684536,0.919260472435522
"Gene9752",0.919260455686233,0.919260472435522
"Gene9337",0.919260455687986,0.919260472435522
"Gene4525",0.919260455691936,0.919260472435522
"Gene7813",0.919260455692966,0.919260472435522
"Gene2466",0.919260455693467,0.919260472435522
"Gene556",0.9192604557256,0.919260472435522
"Gene8195",0.919260455695831,0.919260472435522
"Gene9333",0.919260455698015,0.919260472435522
"Gene7048",0.91926045569892,0.919260472435522
"Gene4128",0.919260455698975,0.919260472435522
"Gene5177",0.919260455700923,0.919260472435522
"Gene5257",0.919260455701034,0.919260472435522
"Gene3950",0.919260455701952,0.919260472435522
"Gene316",0.919260455704706,0.919260472435522
"Gene8173",0.919260455696304,0.919260472435522
"Gene3970",0.91926045568206,0.919260472435522
"Gene9147",0.919260455725739,0.919260472435522
"Gene3094",0.919260455726073,0.919260472435522
"Gene4027",0.919260455748497,0.919260472435522
"Gene5884",0.919260455751168,0.919260472435522
"Gene5525",0.919260455751196,0.919260472435522
"Gene5310",0.91926045575128,0.919260472435522
"Gene2632",0.919260455752893,0.919260472435522
"Gene9568",0.91926045575459,0.919260472435522
"Gene6740",0.919260455756816,0.919260472435522
"Gene2014",0.919260455762742,0.919260472435522
"Gene5495",0.91926045576405,0.919260472435522
"Gene5035",0.91926045576519,0.919260472435522
"Gene6028",0.919260455767694,0.919260472435522
"Gene7980",0.919260455769391,0.919260472435522
"Gene9809",0.919260455772118,0.919260472435522
"Gene473",0.919260455772466,0.919260472435522
"Gene2971",0.919260455772674,0.919260472435522
"Gene9542",0.919260455746939,0.919260472435522
"Gene4239",0.919260455746105,0.919260472435522
"Gene5009",0.919260455745214,0.919260472435522
"Gene9254",0.919260455744491,0.919260472435522
"Gene9311",0.919260455726518,0.919260472435522
"Gene978",0.919260455728855,0.919260472435522
"Gene2609",0.919260455729634,0.919260472435522
"Gene1308",0.919260455729662,0.919260472435522
"Gene8495",0.919260455729857,0.919260472435522
"Gene7003",0.919260455730998,0.919260472435522
"Gene7893",0.919260455732194,0.919260472435522
"Gene9908",0.919260455725962,0.919260472435522
"Gene1588",0.919260455732667,0.919260472435522
"Gene2733",0.919260455734531,0.919260472435522
"Gene5861",0.919260455737424,0.919260472435522
"Gene9696",0.919260455737786,0.919260472435522
"Gene8989",0.919260455740846,0.919260472435522
"Gene2008",0.919260455741375,0.919260472435522
"Gene7024",0.919260455742265,0.919260472435522
"Gene8421",0.919260455742321,0.919260472435522
"Gene7142",0.919260455732806,0.919260472435522
"Gene7168",0.919260455772952,0.919260472435522
"Gene1514",0.919260455681086,0.919260472435522
"Gene1762",0.919260455676829,0.919260472435522
"Gene1021",0.919260455601851,0.919260472435522
"Gene4742",0.91926045560263,0.919260472435522
"Gene5856",0.919260455603826,0.919260472435522
"Gene5196",0.919260455603993,0.919260472435522
"Gene5448",0.919260455604271,0.919260472435522
"Gene1805",0.919260455605801,0.919260472435522
"Gene30",0.919260455606274,0.919260472435522
"Gene9375",0.919260455607248,0.919260472435522
"Gene2325",0.919260455607443,0.919260472435522
"Gene2934",0.919260455611838,0.919260472435522
"Gene1933",0.919260455613897,0.919260472435522
"Gene1427",0.919260455618293,0.919260472435522
"Gene4959",0.919260455618432,0.919260472435522
"Gene3502",0.919260455618599,0.919260472435522
"Gene1825",0.919260455619462,0.919260472435522
"Gene9894",0.919260455601294,0.919260472435522
"Gene9053",0.919260455599458,0.919260472435522
"Gene8122",0.919260455598345,0.919260472435522
"Gene5342",0.919260455596509,0.919260472435522
"Gene1342",0.919260455573,0.919260472435522
"Gene6867",0.919260455577757,0.919260472435522
"Gene1735",0.919260455579343,0.919260472435522
"Gene8680",0.919260455579705,0.919260472435522
"Gene9148",0.919260455581068,0.919260472435522
"Gene3662",0.919260455582348,0.919260472435522
"Gene4863",0.919260455584406,0.919260472435522
"Gene3868",0.919260455622049,0.919260472435522
"Gene5897",0.919260455585909,0.919260472435522
"Gene6376",0.919260455587884,0.919260472435522
"Gene27",0.919260455588997,0.919260472435522
"Gene9723",0.919260455591278,0.919260472435522
"Gene9649",0.919260455591807,0.919260472435522
"Gene4028",0.919260455592586,0.919260472435522
"Gene8722",0.919260455593838,0.919260472435522
"Gene2757",0.919260455594144,0.919260472435522
"Gene6361",0.919260455586966,0.919260472435522
"Gene6262",0.919260455679695,0.919260472435522
"Gene3438",0.919260455623078,0.919260472435522
"Gene5877",0.919260455628058,0.919260472435522
"Gene1189",0.919260455653432,0.919260472435522
"Gene6223",0.919260455654071,0.919260472435522
"Gene7663",0.919260455656269,0.919260472435522
"Gene5254",0.919260455657605,0.919260472435522
"Gene65",0.919260455658133,0.919260472435522
"Gene5675",0.919260455658801,0.919260472435522
"Gene5128",0.919260455659163,0.919260472435522
"Gene4937",0.919260455660749,0.919260472435522
"Gene1437",0.919260455662001,0.919260472435522
"Gene3204",0.919260455662946,0.919260472435522
"Gene56",0.919260455667732,0.919260472435522
"Gene8584",0.919260455669874,0.919260472435522
"Gene1181",0.919260455670208,0.919260472435522
"Gene4075",0.919260455674826,0.919260472435522
"Gene6727",0.919260455676301,0.919260472435522
"Gene2771",0.919260455652736,0.919260472435522
"Gene1670",0.919260455652374,0.919260472435522
"Gene977",0.919260455650371,0.919260472435522
"Gene7999",0.919260455649564,0.919260472435522
"Gene5466",0.919260455630256,0.919260472435522
"Gene4697",0.919260455631341,0.919260472435522
"Gene2040",0.919260455632732,0.919260472435522
"Gene1595",0.919260455634179,0.919260472435522
"Gene5616",0.91926045563429,0.919260472435522
"Gene8758",0.919260455635793,0.919260472435522
"Gene4801",0.919260455636961,0.919260472435522
"Gene4198",0.919260455624803,0.919260472435522
"Gene512",0.919260455636989,0.919260472435522
"Gene2074",0.91926045563813,0.919260472435522
"Gene7741",0.919260455638324,0.919260472435522
"Gene8026",0.919260455641774,0.919260472435522
"Gene6018",0.91926045564375,0.919260472435522
"Gene3841",0.919260455643889,0.919260472435522
"Gene9444",0.919260455645586,0.919260472435522
"Gene5621",0.919260455646226,0.919260472435522
"Gene2717",0.919260455637963,0.919260472435522
"Gene1649",0.919260455773509,0.919260472435522
"Gene4755",0.919260455775762,0.919260472435522
"Gene4542",0.919260455779546,0.919260472435522
"Gene3377",0.919260455933176,0.919260472435522
"Gene9761",0.919260455934539,0.919260472435522
"Gene1367",0.919260455936403,0.919260472435522
"Gene2620",0.919260455938824,0.919260472435522
"Gene9338",0.919260455939965,0.919260472435522
"Gene2394",0.91926045594155,0.919260472435522
"Gene6412",0.919260455942691,0.919260472435522
"Gene5804",0.919260455952651,0.919260472435522
"Gene3946",0.919260455955239,0.919260472435522
"Gene9537",0.919260455955739,0.919260472435522
"Gene7317",0.919260455956184,0.919260472435522
"Gene8024",0.91926045595752,0.919260472435522
"Gene1573",0.919260455958744,0.919260472435522
"Gene2542",0.919260455960079,0.919260472435522
"Gene4576",0.919260455960274,0.919260472435522
"Gene4667",0.919260455932759,0.919260472435522
"Gene9730",0.919260455930144,0.919260472435522
"Gene3288",0.919260455929559,0.919260472435522
"Gene4369",0.919260455928474,0.919260472435522
"Gene5606",0.919260455907636,0.919260472435522
"Gene5838",0.919260455909917,0.919260472435522
"Gene5025",0.91926045591231,0.919260472435522
"Gene5637",0.919260455914174,0.919260472435522
"Gene1714",0.919260455914313,0.919260472435522
"Gene6264",0.919260455914424,0.919260472435522
"Gene5459",0.919260455916233,0.919260472435522
"Gene6890",0.919260455960455,0.919260472435522
"Gene9355",0.919260455918987,0.919260472435522
"Gene3341",0.919260455919683,0.919260472435522
"Gene3337",0.919260455919961,0.919260472435522
"Gene9656",0.919260455921102,0.919260472435522
"Gene3081",0.919260455921797,0.919260472435522
"Gene7453",0.919260455923772,0.919260472435522
"Gene5741",0.919260455926249,0.919260472435522
"Gene9959",0.919260455926499,0.919260472435522
"Gene486",0.919260455919161,0.919260472435522
"Gene5534",0.919260455907302,0.919260472435522
"Gene7554",0.919260455960858,0.919260472435522
"Gene6806",0.919260455964893,0.919260472435522
"Gene1083",0.919260456003898,0.919260472435522
"Gene7090",0.919260456004733,0.919260472435522
"Gene19",0.919260456006541,0.919260472435522
"Gene3136",0.919260456008795,0.919260472435522
"Gene2617",0.919260456009769,0.919260472435522
"Gene5688",0.919260456011215,0.919260472435522
"Gene1486",0.919260456015333,0.919260472435522
"Gene4825",0.9192604560155,0.919260472435522
"Gene4533",0.919260456018032,0.919260472435522
"Gene3322",0.919260456019256,0.919260472435522
"Gene1754",0.919260456022149,0.919260472435522
"Gene8896",0.919260456023262,0.919260472435522
"Gene3197",0.919260456023985,0.919260472435522
"Gene2371",0.919260456024041,0.919260472435522
"Gene5284",0.919260456025321,0.919260472435522
"Gene8621",0.919260456003286,0.919260472435522
"Gene8648",0.919260456000226,0.919260472435522
"Gene7520",0.919260455999224,0.919260472435522
"Gene4838",0.919260455996887,0.919260472435522
"Gene3510",0.919260455965894,0.919260472435522
"Gene5473",0.919260455966701,0.919260472435522
"Gene9079",0.919260455966812,0.919260472435522
"Gene2823",0.919260455979415,0.919260472435522
"Gene7051",0.91926045598089,0.919260472435522
"Gene4853",0.919260455983394,0.919260472435522
"Gene8812",0.919260455984924,0.919260472435522
"Gene9078",0.919260455964392,0.919260472435522
"Gene3355",0.919260455987122,0.919260472435522
"Gene1234",0.919260455988652,0.919260472435522
"Gene1924",0.919260455988791,0.919260472435522
"Gene9407",0.919260455989709,0.919260472435522
"Gene5520",0.919260455990238,0.919260472435522
"Gene1272",0.919260455992519,0.919260472435522
"Gene8215",0.919260455996386,0.919260472435522
"Gene3925",0.919260455996386,0.919260472435522
"Gene4613",0.919260455987567,0.919260472435522
"Gene405",0.919260455906927,0.919260472435522
"Gene1415",0.919260455904993,0.919260472435522
"Gene3067",0.919260455904659,0.919260472435522
"Gene3580",0.919260455804224,0.919260472435522
"Gene5242",0.919260455805504,0.919260472435522
"Gene7569",0.919260455807423,0.919260472435522
"Gene9897",0.919260455814518,0.919260472435522
"Gene6581",0.919260455817161,0.919260472435522
"Gene4091",0.919260455818524,0.919260472435522
"Gene2603",0.919260455819498,0.919260472435522
"Gene7251",0.919260455821056,0.919260472435522
"Gene7111",0.919260455821779,0.919260472435522
"Gene9544",0.919260455822252,0.919260472435522
"Gene7397",0.919260455823114,0.919260472435522
"Gene3145",0.9192604558242,0.919260472435522
"Gene9243",0.919260455825229,0.919260472435522
"Gene1471",0.919260455828345,0.919260472435522
"Gene6090",0.919260455829068,0.919260472435522
"Gene9954",0.919260455804029,0.919260472435522
"Gene9433",0.919260455803751,0.919260472435522
"Gene7801",0.919260455803389,0.919260472435522
"Gene6680",0.919260455801859,0.919260472435522
"Gene7905",0.91926045577963,0.919260472435522
"Gene2497",0.919260455781104,0.919260472435522
"Gene6075",0.91926045578244,0.919260472435522
"Gene3491",0.919260455782746,0.919260472435522
"Gene6143",0.919260455783413,0.919260472435522
"Gene9530",0.919260455787976,0.919260472435522
"Gene4585",0.919260455790897,0.919260472435522
"Gene1914",0.91926045583007,0.919260472435522
"Gene5020",0.919260455791009,0.919260472435522
"Gene6085",0.919260455792427,0.919260472435522
"Gene5467",0.919260455794458,0.919260472435522
"Gene6775",0.91926045579802,0.919260472435522
"Gene6520",0.919260455799744,0.919260472435522
"Gene9224",0.919260455799967,0.919260472435522
"Gene8923",0.919260455801024,0.919260472435522
"Gene5368",0.919260455801219,0.919260472435522
"Gene4721",0.919260455791315,0.919260472435522
"Gene5373",0.919260455831044,0.919260472435522
"Gene7974",0.919260455834187,0.919260472435522
"Gene6778",0.919260455835968,0.919260472435522
"Gene7768",0.919260455874946,0.919260472435522
"Gene1262",0.919260455874974,0.919260472435522
"Gene448",0.919260455875029,0.919260472435522
"Gene2770",0.919260455875725,0.919260472435522
"Gene4581",0.919260455876893,0.919260472435522
"Gene9613",0.919260455880287,0.919260472435522
"Gene3357",0.91926045588076,0.919260472435522
"Gene5053",0.919260455873249,0.919260472435522
"Gene8560",0.919260455881929,0.919260472435522
"Gene4134",0.919260455887215,0.919260472435522
"Gene8226",0.919260455887271,0.919260472435522
"Gene4398",0.919260455896034,0.919260472435522
"Gene5026",0.919260455897899,0.919260472435522
"Gene9874",0.919260455900458,0.919260472435522
"Gene1932",0.919260455900792,0.919260472435522
"Gene1559",0.919260455904631,0.919260472435522
"Gene5522",0.91926045588243,0.919260472435522
"Gene844",0.919260456505435,0.919260472435522
"Gene9235",0.919260455871273,0.919260472435522
"Gene2099",0.919260455864012,0.919260472435522
"Gene1239",0.919260455836107,0.919260472435522
"Gene3727",0.919260455837637,0.919260472435522
"Gene3968",0.919260455838388,0.919260472435522
