"","ct1","ct2","ct3","ct4","ct5","ct6","ct7","ct8","ct9","ct10","ct11","ct12"
"Gene1",0.68301584262034,0.407347521280266,0.256734958708234,0.920480477570371,0.339178425423699,0.371727495235216,0.322528867714965,0.834264922577449,0.616531016363157,0.675901794769196,0.537828699381781,0.791051936160325
"Gene2",0.360187297649606,0.916321679810775,0.578617632089921,0.0908196559127959,0.26157871379433,0.467254172714594,0.696250303510448,0.511516551262221,0.194251440502424,0.28603190574189,0.189620702311647,0.638329231207234
"Gene3",0.220850218620638,0.966073196674634,0.764218301370805,0.422466690928685,0.423645662537655,0.786709492706183,0.0694665664285251,0.72645739934779,0.459353515762252,0.415899917501006,0.860905370235114,0.0878089084493982
"Gene4",0.157187466617451,0.612832350403792,0.40304735760992,0.343464615051839,0.499516309059147,0.969805469365332,0.867183544479451,0.524124440944875,0.827310865247447,0.969614100302454,0.408680347614658,0.350892810384753
"Gene5",0.875971732273516,0.562807220181525,0.199021263081697,0.427177808504837,0.574933517894616,0.793445793448032,0.805993648219507,0.17395145415697,0.121265194304688,0.134389649611361,0.325569923460529,0.819648252067615
"Gene6",0.0937216866229671,0.755506534882908,0.081226010886015,0.302364280047851,0.930384449905601,0.803051890354494,0.88181797123259,0.600525356855496,0.42961260095958,0.703791688341998,0.978166500701715,0.018685748316237
"Gene7",0.11057834679314,0.596537770649587,0.589234573381149,0.750135810746973,0.969215346090177,0.79181028481882,0.873075748481866,0.530771352069555,0.125667750717942,0.513637840338374,0.223224680745678,0.953882538062905
"Gene8",0.748111235678483,0.139605385160349,0.019272087775034,0.347562901997566,0.577167589942087,0.0347261388493577,0.82765223101187,0.151801042624162,0.884126563433772,0.205138360523137,0.695601641518837,0.443474675896743
"Gene9",0.880446280964406,0.900935451658726,0.273683170040833,0.285520535619692,0.401362167350624,0.14640488623488,0.0106620756407598,0.112785629728108,0.652687040433378,0.38155290140895,0.415941005913854,0.305506331488468
"Gene10",0.390699772587513,0.111201982000512,0.375987742750064,0.899341519177107,0.71573161798137,0.068866316294409,0.772098889554475,0.279897035679039,0.13208558312904,0.428812332733083,0.0227442122168902,0.567572546984614
"Gene11",0.778663898259747,0.839054758009754,0.421644373318084,0.828565075033722,0.833166275218529,0.338216552349187,0.804598816882723,0.494635424008255,0.91494384674821,0.737691640012481,0.793458430404358,0.229491932331422
"Gene12",0.698615476069152,0.729558450080634,0.732986958982288,0.208222116033122,0.580442871199418,0.859918877153114,0.397633154346249,0.64346780477439,0.901635651072469,0.156861495982775,0.978652375152276,0.358945233786072
"Gene13",0.435968390039436,0.58313599118432,0.536911012062527,0.0710610020402611,0.0779415099139607,0.691134846442788,0.835158589613362,0.727057173838039,0.377858492723848,0.513171235945069,0.586549334285339,0.826526944527384
"Gene14",0.441069254686831,0.626563495297461,0.249064042373604,0.677370027503276,0.199185813724905,0.694566621672349,0.514615900400901,0.798873379615747,0.628316516097254,0.183926870673782,0.725315682074335,0.467954303775346
"Gene15",0.707020529244619,0.16041919367639,0.637721929050187,0.22489061268812,0.11744984968136,0.472507323971379,0.655224947923961,0.804595432656931,0.381135642424657,0.117130143099448,0.0757034116824217,0.442098539564276
"Gene16",0.977855513150404,0.025337105801509,0.816493170575596,0.910811056764151,0.0693983521810355,0.823740647091683,0.965647904012258,0.11620022852638,0.216652189861958,0.596495387545319,0.348696373352275,0.0831100347333207
