"","ct1","ct2","ct3","ct4","ct5","ct6","ct7","ct8","ct9","ct10","ct11","ct12"
"Gene18",0.862029548316734,0.183698874883563,0.932109347108279,0.547986516601209,0.159782478036462,0.290194468632536,0.37679006963282,0.119033882721912,0.956309487745042,0.910215974241484,0.196055461157154,0.994624329057309
"Gene19",0.848966054149877,0.389340122701677,0.883564449579258,0.962224763731957,0.0195038978142619,0.380642880854475,0.040131543592688,0.746161067101006,0.568708835021195,0.535955190629576,0.992372374655999,0.619544041512906
"Gene20",0.82819278675466,0.81288844959703,0.305863199460253,0.186177741386388,0.190065437760774,0.570870352177815,0.672110724593892,0.100353967734205,0.639964119891242,0.0873605111403226,0.594233701635477,0.0155667035072421
"Gene21",0.61557149608534,0.930968916827909,0.141763131731591,0.62788478120719,0.547672706919353,0.524591067097502,0.820156911779119,0.687048842217606,0.511584317014225,0.867777814929691,0.984041609841954,0.608012218558842
"Gene22",0.40518584584896,0.674774163699547,0.846063401110011,0.975625918066576,0.34298339002162,0.613318086819397,0.170628735982707,0.813428834328034,0.380497026780857,0.382424279939374,0.397566954132042,0.211783518815496
"Gene23",0.261212727636136,0.422164767729265,0.879600168711093,0.721697119726039,0.73670059393578,0.856901398158352,0.410196054164187,0.625607669437777,0.965441608918676,0.815127950657444,0.158037685333451,0.612903789045123
"Gene24",0.903864233760227,0.81295693210747,0.844268738182226,0.184178928633632,0.220182987948428,0.159705749039423,0.820742227556056,0.0788010015522664,0.0744680360610788,0.173692636186098,0.78299009887191,0.391876451623826
"Gene25",0.968544657712233,0.667614368353383,0.612092326726533,0.610501767415579,0.390891938486865,0.230149684065595,0.607569531134403,0.692080169157349,0.535441207799641,0.353643527424673,0.487508373140576,0.984085903930465
"Gene26",0.851892674054593,0.938362348591217,0.31440907770968,0.257186605726984,0.512090093899959,0.454069134643237,0.381344560401267,0.439210973008748,0.792608617783501,0.408850302902021,0.153516667872073,0.0121976475074412
"Gene27",0.52303710216522,0.590357826413844,0.194432348336708,0.303896130776559,0.548629108760238,0.944081890979458,0.179521695105541,0.086661036721845,0.797197864944235,0.656260362982296,0.308508531975213,0.921839431430598
"Gene28",0.148488722472747,0.689929275678149,0.60768306862324,0.290641172847738,0.363072762098126,0.177472422806995,0.834883421764695,0.825599428405407,0.00134388328740875,0.367565935606361,0.121941724565832,0.446559601278511
"Gene29",0.689028241346844,0.833830700789098,0.645401761626322,0.492568770796243,0.335500092200995,0.497347921829254,0.740543165191434,0.545425140088358,0.527846350565107,0.260475167712974,0.778655111956773,0.897162037162299
"Gene30",0.250018669416947,0.159874318009629,0.916839085318144,0.13031668134946,0.802133145234119,0.818123371847146,0.101607003845806,0.783894782925092,0.283659421972495,0.396857286474396,0.163568441204503,0.0165188112492489
"Gene31",0.947224378894554,0.471496934396349,0.192546392069373,0.898093184087889,0.448894068808038,0.873014354974175,0.191297837531789,0.75485645511425,0.260952193149832,0.00622935940483416,0.958257660591683,0.461265160788518
"Gene32",0.479482184414648,0.052683215911455,0.868090785798223,0.714666515487493,0.776405095212893,0.140965313501935,0.0858157176114414,0.111594644430478,0.0260782433205489,0.184106195422099,0.440765842355756,0.266503187731775
"Gene33",0.767548121487805,0.544748076299082,0.982586308039557,0.267519136572107,0.105935692508896,0.75161059414794,0.370641922199972,0.8370156098911,0.658358769775325,0.932954458246578,0.719119806632429,0.328878865983649
"Gene34",0.898793062988441,0.0711519798278971,0.0945585392482777,0.0422634985379103,0.519565357393266,0.808295135860684,0.0106672812740372,0.61744052349083,0.233433440559067,0.0193912063128989,0.255476540411021,0.629017117808345
"Gene35",0.345051662794325,0.153450957344981,0.866262260565483,0.064892251737287,0.855646422064697,0.832467927596325,0.22926667716594,0.111325364656682,0.885891761512776,0.194248262669919,0.649838678246212,0.325655099477086
"Gene36",0.955200873982917,0.739542513264738,0.518675993004181,0.793763839190606,0.764871108580777,0.423938656838177,0.614931184247819,0.136497963443437,0.948987047682222,0.337606349246969,0.994442495853947,0.862084810387854
"Gene37",0.38477828119783,0.929590946633171,0.698174311960959,0.070501156512763,0.850190493352844,0.0501532179089743,0.920505925857618,0.267273399063615,0.16929964197832,0.0697441636736837,0.15127077315175,0.210150131243902
"Gene38",0.146554633266849,0.221573477613655,0.251341747592828,0.651995051056726,0.203541574333204,0.849743869893215,0.647422648200958,0.270677107527065,0.297173515117761,0.654461082440339,0.128402380538623,0.74003724754823
"Gene39",0.476168123499544,0.936668611157288,0.705446907606947,0.235321601402426,0.186688780529468,0.37655699781542,0.155966162986149,0.252520270082722,0.112843374829993,0.431480985974091,0.13915030818428,0.725717418017777
"Gene40",0.830309822996969,0.355784889005154,0.112724071510586,0.436208216974405,0.121625339000113,0.105169370182223,0.468798445003467,0.768431066122819,0.611705525125067,0.875182631487538,0.781916680018783,0.85763159631909
"Gene41",0.565477113535923,0.461405746780619,0.0160767871267535,0.00382988822002184,0.00924786244428133,0.300101546274491,0.679060520489339,0.601102086545328,0.864436786347519,0.775585158923508,0.60231823241107,0.211407749452495
"Gene42",0.382654499875013,0.697570347863598,0.26136346933773,0.413403631175154,0.490592985268585,0.952548414129245,0.0507067773438256,0.221338165397318,0.977208922618954,0.306088251255028,0.135919954205249,0.738452779192287
