"","ct1","ct2","ct3","ct4","ct5","ct6","ct7","ct8","ct9","ct10","ct11","ct12"
"Gene1",0.354217814068872,0.617589509706536,0.397648972675031,0.998477574841484,0.307516575461501,0.467940933425111,0.0855626278897306,0.225978430196941,0.0709174309237518,0.174248449023548,0.579600347175309,0.677479562590054
"Gene2",0.857248014877816,0.411282442789954,0.122672399926508,0.402859552347169,0.543262235586695,0.48155094512922,0.981589706935848,0.894154471011321,0.116972671509489,0.778471967080601,0.580418590705631,0.459584069288517
"Gene3",0.903899148371681,0.266800987981474,0.828728368712143,0.177228547963562,0.156987413372521,0.533352911429897,0.572469927644585,0.197130855212443,0.0448134345391507,0.197597019875569,0.216402816345822,0.300032379877686
"Gene4",0.752475681382005,0.280249612498233,0.930638694688994,0.852019025942556,0.184217679414567,0.347863148014036,0.386761877543336,0.0617319892736184,0.860317918475057,0.193011625870229,0.930397641539963,0.586802798525024
"Gene5",0.320355256027062,0.638998366934822,0.960785905388917,0.31213668458128,0.969056498181366,0.759686560457033,0.0273657639051415,0.588993247662368,0.0404788706906701,0.661882137422133,0.572333507538727,0.108753284322462
"Gene6",0.73260480043567,0.311316720029413,0.783222517086263,0.934364495216753,0.0532235481239223,0.799198340100133,0.360156786865283,0.681976686433187,0.253045892410896,0.341166187056282,0.404440426472934,0.575394386028719
"Gene7",0.369713477809188,0.881092634165259,0.488524384255841,0.331332206919289,0.101642834971096,0.699810446132687,0.120051023491149,0.620584558977132,0.107921847436867,0.0600031530305071,0.223790286586913,0.0986174641744399
"Gene8",0.012488854772572,0.673236330100508,0.374668398476378,0.231078293931614,0.347700124926804,0.0102188635034078,0.642075607623156,0.446780443100624,0.729429373270561,0.309772322772512,0.423197333039854,0.900879427391388
"Gene9",0.193195555229094,0.117256742029828,0.0605267864732429,0.322025871336946,0.902171906321572,0.909617696550807,0.698691335545829,0.83751544567507,0.423122315752867,0.0428509555931887,0.0731709270843907,0.276270889290601
"Gene10",0.347332718727888,0.912482835365202,0.261654828932438,0.853475925202008,0.227434623152887,0.359518171724266,0.698512847472732,0.376660251065086,0.348080695848448,0.701930690774685,0.897840565568927,0.404967769755898
"Gene11",0.899770395126055,0.807883207365708,0.470540399843195,0.751676509644182,0.225034895474839,0.136718388212566,0.606154558826158,0.0758834117114251,0.856472233293072,0.552644109204311,0.796217859444281,0.773844657100266
"Gene12",0.228428722195816,0.333934464752702,0.779993359745439,0.39166221108571,0.838396190159815,0.248049463998545,0.203552053875027,0.108212544286395,0.929220975486116,0.114207958514292,0.129378159439426,0.32778776599725
"Gene13",0.534121792957846,0.8476697069358,0.81433038255944,0.367434359964755,0.119572949950191,0.161270898403748,0.535813700072385,0.632146078720329,0.825692170906756,0.57636632662589,0.674309106735664,0.608829651911484
"Gene14",0.115774390687707,0.523999039211658,0.254819075999566,0.153254943756888,0.785122342227735,0.191296866326634,0.714849311355424,0.0775760685968912,0.134690462094459,0.60413563934266,0.905423154585186,0.583251420039147
"Gene15",0.88823882827211,0.0277128182087178,0.387410406202592,0.964383962763568,0.656745262856674,0.592006167736602,0.238377824519555,0.282788268280848,0.436504131942952,0.546724573381501,0.690342855502816,0.402062086589932
"Gene16",0.74175827013039,0.90305290148655,0.763851207439897,0.393227879540247,0.285184353866043,0.313163014678338,0.545381467773252,0.529624927324748,0.216868730721922,0.168731666815092,0.86182058354234,0.86062759205388
"Gene17",0.877529435295292,0.365390923718773,0.244663844662668,0.710268668179401,0.519999469110059,0.573784171849601,0.282529527680535,0.585132604536514,0.328009854123064,0.767407750021169,0.988854883478101,0.98317385778951
"Gene18",0.702213782409329,0.287747590284059,0.47746576151789,0.868186312206405,0.061348792436657,0.130154013475196,0.636664511768635,0.771385022876937,0.991545576342427,0.977804686910303,0.750944530122671,0.99893690758536
"Gene19",0.946317681526779,0.767900942221202,0.651665707081205,0.17480203262931,0.837616470700709,0.180585267828227,0.0668455372486963,0.958603789719694,0.478736082068202,0.178651155052986,0.998066273918015,0.300614376872228
"Gene20",0.942917307848703,0.962034684072089,0.44507167359209,0.671078588266411,0.948627582354771,0.31170379916033,0.59496797279571,0.269356408466589,0.9039182033307,0.0615571289909879,0.761756702180016,0.00313372760059074
"Gene21",0.774640330134725,0.403666450548086,0.863119589544649,0.644152911983934,0.484327200293148,0.154906020301681,0.435744905267096,0.670464377846929,0.50970437949786,0.970659603342613,0.996820202137726,0.685132556915525
"Gene22",0.540291073265832,0.606833058298068,0.138720769876465,0.199050462967483,0.525931466330459,0.344380100451408,0.599859724548148,0.750220858428017,0.679475358575659,0.919923605743847,0.277617030541025,0.637499874257133
"Gene23",0.0941599085180124,0.476368413083647,0.260281314003308,0.877271631736029,0.662172914669494,0.83593930862061,0.114414571169064,0.877986185782465,0.683958448153896,0.9599935706504,0.346753546741565,0.835593427731967
"Gene24",0.941245854048452,0.419208278814146,0.102256920613421,0.0442963863882482,0.21318824045318,0.597040019559723,0.969912454230981,0.392608333910988,0.868085502706656,0.0468613438301179,0.0823101763278246,0.115107280168791
"Gene25",0.90595466213203,0.688962338244133,0.520840932541856,0.932763695705651,0.837374633768143,0.0646569899114077,0.725788845372763,0.406190094208707,0.697869226063402,0.398119312242407,0.250787897595094,0.189867706327841
"Gene26",0.811928130909089,0.861113269937447,0.0209676618715157,0.138614753525906,0.104597783616652,0.703209928329889,0.0593000667427201,0.678341009504004,0.499180578150872,0.813228175574222,0.554432076459177,0.868347262316461
"Gene27",0.346229340767255,0.428479172429298,0.867243853292076,0.178263921368251,0.697272670551074,0.98884487296056,0.677527735755137,0.0151688722273996,0.668651946781802,0.951754342855052,0.266161310978166,0.880562100230115
"Gene28",0.54784878925546,0.50479051706267,0.205208356727055,0.462187712395358,0.307291110862688,0.44706738562979,0.125364113412755,0.958084557590654,0.728451580354531,0.500566433429454,0.455870487447794,0.277772872946496
"Gene29",0.777938333817225,0.720600015393053,0.66358900953609,0.349771208357051,0.356286223037975,0.552560600920954,0.718732415194882,0.683098322614966,0.890080479471709,0.551348114223189,0.394661949502305,0.556775749604177
"Gene30",0.379305107756708,0.554984172226635,0.984865997733926,0.414472498640049,0.959232907475946,0.239134764609394,0.676563968811201,0.293688157137162,0.637069940657052,0.743189130896284,0.0353856817369741,0.200655355228849
"Gene31",0.789461956288247,0.89191203796433,0.160030560685733,0.608396267620376,0.686372311821695,0.969064436673541,0.703676506181352,0.586494856552228,0.223585214006329,0.442688631550213,0.761051932165642,0.430667270614839
"Gene32",0.903849525281462,0.758980561839913,0.761779672322697,0.11304224703651,0.661422111614946,0.0802010857620193,0.241286927345518,0.443970397061563,0.00553022150067692,0.720854165872792,0.836805631676058,0.0441751924949851
"Gene33",0.952891661354718,0.272138363295284,0.0888057257552973,0.0382337132673431,0.32889837144346,0.848824200437765,0.252732412986514,0.938650156980094,0.739378450824509,0.982954887708892,0.768882008544101,0.761855851542449
"Gene34",0.576335167117568,0.401971724948335,0.0208118897147857,0.810407057865173,0.32744022563216,0.893871449794889,0.899541902880362,0.620485587617226,0.337467150568428,0.723304268946116,0.882510126488033,0.879547828588163
"Gene35",0.707645542058192,0.698680772201221,0.856478592145816,0.536004406667045,0.361156576550365,0.690915078572488,0.837696762700993,0.104301433241748,0.498408829960412,0.628806004097452,0.717574375629677,0.519349612501629
"Gene36",0.177755084915663,0.845263638752087,0.123975380091831,0.406359952978322,0.58316734666733,0.315526016503169,0.604665977395903,0.867422946779071,0.80414027773215,0.252573639814145,0.55806697111374,0.856557401998248
