"","combinedPval","adjustedPval"
"Gene146",3.11413750342382e-07,5.35675764948737e-05
"Gene147",1.53733737335848e-05,0.00245062745194138
"Gene148",0.00203480778539022,0.27546192202594
"Gene149",1.32638610716995e-06,0.000219664038386836
"Gene150",1.32206589975592e-06,0.000219319664076263
"Gene151",1.55559343184564e-10,3.36848134140782e-08
"Gene152",2.09144599150335e-06,0.000342885249757102
"Gene153",8.58895624107348e-05,0.0130942865963321
"Gene154",0.000107200566210053,0.0160667356015529
"Gene155",3.11541312192354e-06,0.000504841660213753
"Gene156",1.40778499968519e-11,3.36891074825709e-09
"Gene157",3.11682999409868e-08,5.78867249783006e-06
"Gene158",4.23547552697023e-07,7.22215432635751e-05
"Gene159",9.93529178483499e-07,0.00016594321133637
"Gene160",2.38679587982737e-07,4.14202442556813e-05
"Gene161",5.51860737108001e-08,1.00211418953139e-05
"Gene162",2.10957431967529e-07,3.67396483002457e-05
"Gene163",2.00155906293631e-08,3.7819443177403e-06
"Gene164",2.4290703226626e-08,4.57207372155167e-06
"Gene165",1.54728269530224e-07,2.72377580000131e-05
"Gene166",0.000118177120824958,0.0176321814193401
"Gene167",2.5537977732526e-08,4.77014627868775e-06
"Gene168",0.000107356641089962,0.0160667356015529
"Gene169",4.70150816611614e-07,7.98897737937332e-05
"Gene170",2.62924770844108e-09,5.13653507812252e-07
"Gene171",9.37486940744137e-07,0.000157119055478426
"Gene172",0.00118025921649068,0.164089662378141
"Gene173",8.29698159066083e-08,1.48459939849545e-05
"Gene174",2.84421137530799e-07,4.90970377861563e-05
"Gene175",0.000187862428681074,0.0275670680795327
"Gene176",0.000374668872096473,0.0538489179742934
"Gene177",7.50878137445454e-10,1.5311040396656e-07
"Gene178",0.00380679440087262,0.499455815763549
"Gene179",7.41213793815643e-05,0.0113710166181024
"Gene180",1.7235394803583e-06,0.000283518074307828
"Gene181",5.3523061427363e-08,9.73722377498201e-06
"Gene182",0.000182222927580078,0.0268199432464429
"Gene183",1.28553972023049e-07,2.27941237777223e-05
"Gene184",4.38329705865215e-08,8.04915286098299e-06
"Gene185",0.00028927532790668,0.0421326331175318
"Gene186",1.92084015360194e-10,4.11387892377917e-08
"Gene187",3.21427863214652e-08,5.95835093589502e-06
"Gene188",9.57586292704704e-07,0.000160213288521537
"Gene189",1.93608441945159e-07,3.37783093584953e-05
"Gene190",3.09931915243311e-07,5.34065402182786e-05
"Gene191",1.08625264338968e-09,2.18312380474539e-07
"Gene192",3.44398668472579e-08,6.34809507786791e-06
"Gene193",1.13532860224197e-07,2.02039074185406e-05
"Gene194",9.03523403401607e-05,0.0137105908788232
"Gene195",2.39151004555183e-08,4.51004974125315e-06
"Gene196",1.37100589547856e-07,2.42655797071219e-05
"Gene197",0.000183094630153535,0.0269077793882591
"Gene198",1.15952487633741e-06,0.000192682048872389
"Gene199",0.00193487127092329,0.262968048779822
"Gene200",8.77944605903735e-10,1.77908404224762e-07
"Gene201",2.50764298215245e-10,5.33561338877383e-08
"Gene202",7.7715611723761e-16,6.67236658247688e-13
"Gene203",3.66073377518154e-18,1.32703037015994e-14
"Gene204",1.7519319328585e-13,6.37443106348875e-11
"Gene205",5.78925796190788e-12,1.511012697925e-09
"Gene206",4.10782519111308e-15,2.43671361427597e-12
"Gene207",1.20461196573274e-10,2.62005941042156e-08
"Gene208",4.90052443069544e-13,1.60416061865076e-10
"Gene209",1.9219292823891e-11,4.51105195327626e-09
"Gene210",5.47033529585406e-10,1.14404886241213e-07
"Gene211",6.08402217494586e-14,2.45053547995588e-11
"Gene212",3.45301565118916e-12,9.33612067130795e-10
"Gene213",4.10782519111308e-15,2.43671361427597e-12
"Gene214",3.36954587399149e-18,1.26845336673106e-14
"Gene215",2.02605968393468e-16,2.38918963757413e-13
"Gene216",1.22635235300095e-12,3.71611569428771e-10
"Gene217",3.11972669919669e-13,1.07516393915022e-10
"Gene218",2.52667139174972e-18,1.07522018108653e-14
"Gene219",6.5799898051371e-18,2.07749509464098e-14
"Gene220",4.10782519111308e-15,2.43671361427597e-12
"Gene221",5.86060977525449e-10,1.21528261888096e-07
"Gene222",8.88178419700125e-16,7.36706818791636e-13
"Gene223",4.075923144682e-21,9.97338249333563e-17
"Gene224",2.08388861722142e-12,5.94643755345788e-10
"Gene225",1.77635683940025e-15,1.25081157722896e-12
"Gene226",2.64317914170456e-17,5.50433960036047e-14
"Gene227",1.92057481029906e-12,5.52877341351702e-10
"Gene228",7.56061879769732e-14,2.97190193496277e-11
"Gene229",3.36397576461422e-14,1.43153345647153e-11
"Gene230",9.07429320573527e-09,1.73129838115577e-06
"Gene231",3.90100618474776e-10,8.22877406906975e-08
"Gene232",4.10782519111308e-15,2.43671361427597e-12
"Gene233",1.47881706880071e-13,5.50345204136855e-11
"Gene234",5.19051468472753e-12,1.37304629347071e-09
"Gene235",6.66133814775094e-16,5.87374355523061e-13
"Gene236",1.54032342436494e-12,4.48692822790918e-10
"Gene237",8.88178419700125e-16,7.36706818791636e-13
"Gene238",2.94875235340442e-13,1.01983131918661e-10
"Gene239",6.55191567994959e-17,1.05340297401699e-13
"Gene240",2.90487994910497e-16,3.12437588174112e-13
"Gene241",5.56045209876288e-10,1.16041608795282e-07
"Gene242",4.44089209850063e-16,4.26134336359868e-13
"Gene243",1.67041935839052e-11,3.95869409077686e-09
"Gene244",9.148022203985e-17,1.31672407855282e-13
"Gene245",1.4277361332062e-18,6.98705939762382e-15
"Gene246",3.88954424224153e-11,8.71151640796907e-09
"Gene247",7.21644966006352e-15,3.88086627756308e-12
