"","ct1","ct2","ct3","ct4","ct5","ct6","ct7","ct8","ct9","ct10","ct11","ct12"
"Gene25",0.59266093177006,0.453577773025656,0.693540558758576,0.752428204773404,0.413222386916349,0.440144527084359,0.335124940497568,0.726822514865219,0.631504929382133,0.203417313280892,0.0400932795012741,0.394307053451114
"Gene26",0.152461374873273,0.656871317653806,0.462167966691923,0.701991863787072,0.347721034255765,0.266068860360099,0.61087403957966,0.154239833647421,0.476418790513975,0.3866031585719,0.919760703605274,0.532481258763507
"Gene27",0.114899071073407,0.0376281601055695,0.0554913946811815,0.0727979106511339,0.63545761366812,0.685042163378118,0.404134586608015,0.635619231159534,0.049231969608813,0.052670901118457,0.128937836405856,0.319558098564226
"Gene28",0.108966852156024,0.29563128892588,0.253577968291251,0.230184416921457,0.324315371364686,0.369140491100155,0.564716262849426,0.422463245429402,0.0101642837915354,0.193576525101952,0.0969208452838366,0.274628691948681
"Gene29",0.934595634128296,0.783458834258611,0.732859450610899,0.364357147524261,0.70002109962357,0.317430164886526,0.885900303836072,0.654044331254356,0.795689944044916,0.781717829131629,0.871287621834607,0.96398954677697
"Gene30",0.153415202839978,0.348201269710913,0.325898500074548,0.0650114180596562,0.703367415068647,0.0686708232590757,0.0431189776602194,0.821264476375209,0.151330247085694,0.553672225710746,0.280402111204659,0.00335819655962287
"Gene31",0.868831269954093,0.202478423469416,0.197358292904366,0.509059261546007,0.608927014240888,0.153980212111783,0.585555509213856,0.929595672546283,0.614586350322543,0.169434372411147,0.991531394871146,0.497252893704335
"Gene32",0.649966202081658,0.194409130673159,0.392970316083134,0.87918559399472,0.961178680487066,0.941722821900063,0.42367845909262,0.799593736678427,0.205553233183605,0.558598557769179,0.170230539915207,0.0555191307070476
"Gene33",0.536711964264623,0.705487912190791,0.550955233950301,0.225061677001366,0.182052828992887,0.85875623483556,0.201262202782785,0.913467264273885,0.554852077571881,0.903234182999335,0.473982245066587,0.0658810793730676
"Gene34",0.852034858535187,0.790256650340336,0.390421981155088,0.977443493053863,0.890897808803724,0.607601662248468,0.119509237239398,0.781540748999283,0.594005005993517,0.616116818799376,0.0819744484141004,0.438202312111048
"Gene35",0.176831364063995,0.890677633282956,0.513382473902687,0.576970169821172,0.980069195097289,0.628846624459704,0.413349322931155,0.358707578900272,0.735283327387892,0.352242708239713,0.744793469755465,0.550666055544454
"Gene36",0.9904930722903,0.751172580811181,0.737887781554136,0.737704771371409,0.91405484476691,0.163179211585873,0.250365867221731,0.650655953878518,0.987765316625913,0.624235767673442,0.862477759779972,0.25447824326255
"Gene37",0.337860119242879,0.961785394943634,0.876851473994761,0.0182345222898843,0.575502759186956,0.165201495333839,0.542039179958972,0.0546773793341485,0.0842004275907747,0.139520794372372,0.0209719590294468,0.483381911335476
"Gene38",0.0973327520005348,0.743092985339824,0.453715412314592,0.723769670033311,0.129317720358627,0.793888718923401,0.556496428030297,0.0807855713928009,0.692990053230261,0.414916278302553,0.245086950629018,0.916790400306324
"Gene39",0.496208878159694,0.490904922629236,0.802784956506844,0.286667171043804,0.758027432106709,0.399671361539871,0.4654973921937,0.199677339831119,0.690651238391464,0.545915562656393,0.847190293296851,0.758035833472486
"Gene40",0.469370832867087,0.35431730045046,0.89047386689143,0.780517431111146,0.287303817415563,0.0273709238807712,0.803209742319773,0.872296524450333,0.452065105856885,0.414548545539264,0.177707670891932,0.791118675204111
"Gene41",0.365559622877435,0.253959840742187,0.902170980447617,0.438518939721912,0.0366736690490264,0.195356210713013,0.937639898278928,0.183119917205572,0.973532223459286,0.158548426280828,0.447748249589512,0.209102521797759
"Gene42",0.756416707804198,0.56483637147246,0.477815774228589,0.0962030517061787,0.715035321350757,0.927650583243434,0.520645819280406,0.886812131382531,0.508222167192771,0.218703810420797,0.185727200436,0.604724991213043
"Gene43",0.940461492395049,0.223639592268996,0.447117481641766,0.564775539042379,0.0849598337309661,0.023780995938962,0.533220353705667,0.161094571773268,0.957490313929242,0.871955810605076,0.472052207321908,0.0174834752428635
"Gene44",0.035765049953219,0.0671697465770717,0.203683382752615,0.526826442929959,0.916574581257643,0.00895697775745268,0.652314654339264,0.235421164823108,0.803968186361605,0.216711138515944,0.267823586337419,0.380545797086883
"Gene45",0.847343686920062,0.881727497697819,0.295502032569528,0.606878730392174,0.949687702446705,0.122948533498396,0.62945194248692,0.729676926311089,0.879040541769607,0.184653348670781,0.499033775263808,0.354162031658477
"Gene46",0.985146408582807,0.850613953072366,0.368322526750119,0.726726754555475,0.874489470955612,0.0947741567569571,0.261620651057796,0.70690718844043,0.751288324086899,0.855083614539144,0.400189242267444,0.410919453232768
"Gene47",0.252836385074538,0.473326006798786,0.0579075897844148,0.0262370639115414,0.627232791725357,0.765092585092734,0.328060466937699,0.241830143974094,0.842074162611748,0.512182142308816,0.433411999535292,0.355567803806603
"Gene48",0.835542633647783,0.112934256120828,0.707032607758636,0.0506412524280123,0.738359429656257,0.563857157470024,0.415065100145161,0.281183289825769,0.191668570785083,0.504156638621129,0.858842563259163,0.697891925421578
"Gene49",0.848214307573104,0.278965703328131,0.986288282753166,0.80623591603337,0.925343871616572,0.686667871595104,0.434568984844461,0.700953196745311,0.810637270322815,0.412834460198307,0.531676031134472,0.628820044986047
"Gene50",0.950365812126053,0.137436355758992,0.812880023613983,0.546086603357006,0.297710918557512,0.438900466660759,0.377132609617404,0.956321289812185,0.61060740978745,0.895964195731366,0.662811973360807,0.697196823370227
