"","pval","qval"
"Gene2763",0.919260455244665,0.919260470254057
"Gene7918",0.919260455468294,0.919260470254057
"Gene3721",0.919260455475193,0.919260470254057
"Gene5297",0.919260455620254,0.919260470254057
"Gene9335",0.919260455622591,0.919260470254057
"Gene8694",0.919260455623816,0.919260470254057
"Gene6846",0.91926045562465,0.919260470254057
"Gene1886",0.919260455624761,0.919260470254057
"Gene6550",0.919260455625707,0.919260470254057
"Gene3194",0.919260455627265,0.919260470254057
"Gene3773",0.919260455627989,0.919260470254057
"Gene4610",0.919260455629435,0.919260470254057
"Gene5177",0.919260455630882,0.919260470254057
"Gene9423",0.919260455632885,0.919260470254057
"Gene4058",0.919260455633108,0.919260470254057
"Gene4579",0.919260455634499,0.919260470254057
"Gene5753",0.919260455635834,0.919260470254057
"Gene3476",0.919260455637114,0.919260470254057
"Gene2846",0.919260455618084,0.919260470254057
"Gene9842",0.919260455616582,0.919260470254057
"Gene4325",0.919260455613911,0.919260470254057
"Gene5359",0.919260455613299,0.919260470254057
"Gene3223",0.919260455593824,0.919260470254057
"Gene3685",0.919260455594547,0.919260470254057
"Gene9918",0.919260455596551,0.919260470254057
"Gene3681",0.919260455597107,0.919260470254057
"Gene7105",0.919260455597163,0.919260470254057
"Gene1073",0.91926045559822,0.919260470254057
"Gene3736",0.919260455599555,0.919260470254057
"Gene5022",0.919260455638895,0.919260470254057
"Gene8299",0.919260455602226,0.919260470254057
"Gene5159",0.919260455603617,0.919260470254057
"Gene5230",0.919260455604452,0.919260470254057
"Gene8258",0.919260455604619,0.919260470254057
"Gene3380",0.919260455609738,0.919260470254057
"Gene1801",0.919260455610016,0.919260470254057
"Gene8301",0.91926045561035,0.919260470254057
"Gene3937",0.919260455612019,0.919260470254057
"Gene2085",0.919260455603506,0.919260470254057
"Gene3168",0.919260455590819,0.919260470254057
"Gene7316",0.919260455639451,0.919260470254057
"Gene2637",0.919260455640787,0.919260470254057
"Gene5894",0.919260455674506,0.919260470254057
"Gene6448",0.919260455674562,0.919260470254057
"Gene8889",0.919260455674729,0.919260470254057
"Gene415",0.919260455679681,0.919260470254057
"Gene9611",0.919260455684745,0.919260470254057
"Gene6278",0.919260455687527,0.919260470254057
"Gene4619",0.919260455691811,0.919260470254057
"Gene3064",0.91926045569298,0.919260470254057
"Gene3011",0.919260455693035,0.919260470254057
"Gene4801",0.919260455693592,0.919260470254057
"Gene8130",0.919260455694259,0.919260470254057
"Gene1188",0.919260455697208,0.919260470254057
"Gene9043",0.919260455698266,0.919260470254057
"Gene5552",0.919260455700158,0.919260470254057
"Gene2093",0.919260455700269,0.919260470254057
"Gene3386",0.91926045566744,0.919260470254057
"Gene411",0.919260455663545,0.919260470254057
"Gene7435",0.919260455662265,0.919260470254057
"Gene5980",0.919260455658425,0.919260470254057
"Gene9142",0.919260455641232,0.919260470254057
"Gene2241",0.919260455641955,0.919260470254057
"Gene1517",0.919260455643958,0.919260470254057
"Gene2211",0.919260455645795,0.919260470254057
"Gene5500",0.919260455646685,0.919260470254057
"Gene5236",0.919260455646907,0.919260470254057
"Gene9942",0.919260455647019,0.919260470254057
"Gene3811",0.919260455639507,0.919260470254057
"Gene6281",0.919260455648632,0.919260470254057
"Gene1492",0.919260455650969,0.919260470254057
"Gene6621",0.91926045565186,0.919260470254057
"Gene6580",0.919260455652583,0.919260470254057
"Gene6148",0.919260455653139,0.919260470254057
"Gene4192",0.919260455655922,0.919260470254057
"Gene2019",0.919260455657479,0.919260470254057
"Gene3118",0.91926045565798,0.919260470254057
"Gene4765",0.919260455648966,0.919260470254057
"Gene4164",0.919260455468906,0.919260470254057
"Gene1990",0.919260455589206,0.919260470254057
"Gene9345",0.919260455585811,0.919260470254057
"Gene8061",0.919260455503738,0.919260470254057
"Gene2324",0.919260455513364,0.919260470254057
"Gene4248",0.919260455516759,0.919260470254057
"Gene9841",0.919260455517148,0.919260470254057
"Gene283",0.919260455517816,0.919260470254057
"Gene5967",0.919260455517871,0.919260470254057
"Gene884",0.919260455519207,0.919260470254057
"Gene2873",0.919260455519763,0.919260470254057
"Gene4464",0.919260455520487,0.919260470254057
"Gene6501",0.919260455520598,0.919260470254057
"Gene3490",0.919260455522045,0.919260470254057
"Gene2676",0.919260455523046,0.919260470254057
"Gene1194",0.91926045552594,0.919260470254057
"Gene2934",0.919260455529167,0.919260470254057
"Gene8298",0.919260455529668,0.919260470254057
"Gene92",0.919260455501735,0.919260470254057
"Gene3587",0.919260455498953,0.919260470254057
"Gene6906",0.919260455498174,0.919260470254057
"Gene5059",0.919260455497673,0.919260470254057
"Gene4333",0.919260455475861,0.919260470254057
"Gene9894",0.919260455476028,0.919260470254057
"Gene364",0.919260455476974,0.919260470254057
"Gene9464",0.91926045547753,0.919260470254057
"Gene2858",0.919260455478254,0.919260470254057
"Gene3523",0.919260455478309,0.919260470254057
"Gene2215",0.919260455479088,0.919260470254057
"Gene5294",0.919260455530113,0.919260470254057
"Gene2824",0.91926045548265,0.919260470254057
"Gene9716",0.919260455491107,0.919260470254057
"Gene1702",0.919260455492331,0.919260470254057
"Gene1963",0.919260455493166,0.919260470254057
"Gene1040",0.919260455493556,0.919260470254057
"Gene8699",0.919260455493834,0.919260470254057
"Gene9803",0.919260455494056,0.919260470254057
"Gene2205",0.919260455496839,0.919260470254057
"Gene7331",0.919260455486044,0.919260470254057
"Gene3626",0.91926045558659,0.919260470254057
"Gene285",0.919260455531379,0.919260470254057
"Gene5430",0.919260455533173,0.919260470254057
"Gene4566",0.919260455567394,0.919260470254057
"Gene2694",0.919260455570065,0.919260470254057
"Gene8334",0.919260455570788,0.919260470254057
"Gene420",0.919260455570899,0.919260470254057
"Gene3284",0.919260455571122,0.919260470254057
"Gene7168",0.919260455571956,0.919260470254057
"Gene667",0.919260455572123,0.919260470254057
"Gene5124",0.919260455573793,0.919260470254057
"Gene3872",0.919260455574071,0.919260470254057
"Gene6701",0.919260455575518,0.919260470254057
"Gene1377",0.91926045557613,0.919260470254057
"Gene4829",0.919260455583029,0.919260470254057
"Gene5334",0.919260455585199,0.919260470254057
"Gene3677",0.919260455585422,0.919260470254057
"Gene6953",0.919260455585478,0.919260470254057
"Gene9426",0.919260455566003,0.919260470254057
"Gene7618",0.919260455565446,0.919260470254057
"Gene2746",0.919260455564612,0.919260470254057
"Gene8886",0.919260455563833,0.919260470254057
"Gene1506",0.919260455536345,0.919260470254057
"Gene8389",0.919260455537291,0.919260470254057
"Gene2177",0.919260455538126,0.919260470254057
"Gene9040",0.919260455539071,0.919260470254057
"Gene5819",0.919260455539517,0.919260470254057
"Gene9663",0.919260455542132,0.919260470254057
"Gene5142",0.919260455543467,0.919260470254057
"Gene3840",0.919260455533006,0.919260470254057
"Gene68",0.919260455544525,0.919260470254057
"Gene6308",0.91926045554714,0.919260470254057
"Gene8530",0.919260455551925,0.919260470254057
"Gene8444",0.919260455554874,0.919260470254057
"Gene4033",0.919260455556376,0.919260470254057
"Gene5611",0.919260455560605,0.919260470254057
"Gene764",0.919260455561329,0.919260470254057
"Gene7512",0.919260455561941,0.919260470254057
"Gene585",0.919260455546194,0.919260470254057
"Gene6400",0.919260455244554,0.919260470254057
"Gene1246",0.919260455242996,0.919260470254057
"Gene6617",0.919260455241994,0.919260470254057
"Gene4032",0.919260454906301,0.919260470254057
"Gene7306",0.919260454906356,0.919260470254057
"Gene4118",0.91926045491014,0.919260470254057
"Gene949",0.919260454911921,0.919260470254057
"Gene6590",0.919260454915092,0.919260470254057
"Gene8368",0.919260454920434,0.919260470254057
"Gene1978",0.919260454923272,0.919260470254057
"Gene6935",0.919260454923828,0.919260470254057
"Gene3299",0.919260454924718,0.919260470254057
"Gene6709",0.919260454930171,0.919260470254057
"Gene7001",0.919260454930895,0.919260470254057
"Gene9157",0.919260454931841,0.919260470254057
"Gene5254",0.919260454932063,0.919260470254057
"Gene7099",0.919260454932675,0.919260470254057
"Gene5360",0.919260454933454,0.919260470254057
"Gene323",0.9192604549042,0.919260470254057
"Gene6439",0.919260454900736,0.919260470254057
"Gene8988",0.919260454900569,0.919260470254057
"Gene6217",0.91926045489673,0.919260470254057
"Gene8501",0.919260454884043,0.919260470254057
"Gene914",0.9192604548846,0.919260470254057
"Gene1122",0.919260454884989,0.919260470254057
"Gene7598",0.919260454885323,0.919260470254057
"Gene9320",0.919260454886269,0.919260470254057
"Gene7480",0.919260454887716,0.919260470254057
"Gene9466",0.919260454887994,0.919260470254057
"Gene9616",0.919260454935513,0.919260470254057
"Gene4542",0.919260454888606,0.919260470254057
"Gene2170",0.919260454889552,0.919260470254057
"Gene5228",0.91926045488983,0.919260470254057
"Gene4013",0.919260454890721,0.919260470254057
"Gene6895",0.919260454891221,0.919260470254057
"Gene4450",0.919260454894003,0.919260470254057
"Gene5758",0.919260454894003,0.919260470254057
"Gene3183",0.919260454895005,0.919260470254057
"Gene2696",0.919260454888717,0.919260470254057
"Gene1382",0.919260454883543,0.919260470254057
"Gene7393",0.919260454935903,0.919260470254057
"Gene4451",0.919260454939297,0.919260470254057
"Gene7658",0.919260454982587,0.919260470254057
"Gene2796",0.919260454982754,0.919260470254057
"Gene2325",0.919260454983867,0.919260470254057
"Gene2780",0.919260454986037,0.919260470254057
"Gene5338",0.919260454986148,0.919260470254057
"Gene4815",0.919260454986148,0.919260470254057
"Gene4236",0.91926045498804,0.919260470254057
"Gene6120",0.919260454988875,0.919260470254057
"Gene3580",0.919260454992603,0.919260470254057
"Gene5104",0.919260454992658,0.919260470254057
"Gene1010",0.919260454994328,0.919260470254057
"Gene9750",0.919260454994884,0.919260470254057
"Gene6065",0.919260454995385,0.919260470254057
"Gene9739",0.919260454996887,0.919260470254057
"Gene5777",0.919260454998223,0.919260470254057
"Gene3880",0.919260454976967,0.919260470254057
"Gene2127",0.919260454976522,0.919260470254057
"Gene1685",0.919260454976132,0.919260470254057
"Gene2658",0.919260454974741,0.919260470254057
"Gene3006",0.919260454947031,0.919260470254057
"Gene6832",0.919260454947476,0.919260470254057
"Gene1620",0.919260454948033,0.919260470254057
"Gene7284",0.919260454951928,0.919260470254057
"Gene83",0.919260454952762,0.919260470254057
"Gene4694",0.919260454953764,0.919260470254057
"Gene2030",0.919260454955767,0.919260470254057
"Gene1895",0.919260454936348,0.919260470254057
"Gene7624",0.919260454959217,0.919260470254057
"Gene3660",0.919260454962333,0.919260470254057
"Gene8195",0.919260454963001,0.919260470254057
"Gene8758",0.919260454968231,0.919260470254057
"Gene5160",0.919260454969288,0.919260470254057
"Gene8668",0.919260454971236,0.919260470254057
"Gene9907",0.919260454971236,0.919260470254057
"Gene2073",0.919260454973072,0.919260470254057
"Gene112",0.919260454960942,0.919260470254057
"Gene4707",0.919260455000893,0.919260470254057
"Gene7253",0.919260454881373,0.919260470254057
"Gene1737",0.919260454877978,0.919260470254057
"Gene9052",0.919260454808647,0.919260470254057
"Gene2646",0.919260454809371,0.919260470254057
"Gene1127",0.919260454811986,0.919260470254057
"Gene3715",0.919260454812987,0.919260470254057
"Gene4573",0.919260454813544,0.919260470254057
"Gene6883",0.919260454817161,0.919260470254057
"Gene1181",0.919260454817717,0.919260470254057
"Gene8373",0.919260454820444,0.919260470254057
"Gene5154",0.919260454821835,0.919260470254057
"Gene6609",0.919260454822002,0.919260470254057
"Gene2200",0.919260454822057,0.919260470254057
"Gene3697",0.919260454822447,0.919260470254057
"Gene7655",0.919260454824617,0.919260470254057
"Gene9557",0.919260454824839,0.919260470254057
"Gene3249",0.919260454825285,0.919260470254057
"Gene9954",0.919260454808592,0.919260470254057
"Gene5249",0.919260454805364,0.919260470254057
"Gene460",0.919260454803584,0.919260470254057
"Gene6066",0.919260454803528,0.919260470254057
"Gene8934",0.919260454780603,0.919260470254057
"Gene9126",0.91926045478461,0.919260470254057
"Gene3079",0.919260454785611,0.919260470254057
"Gene4902",0.919260454788894,0.919260470254057
"Gene5055",0.91926045478984,0.919260470254057
"Gene9712",0.919260454790285,0.919260470254057
"Gene1033",0.919260454791454,0.919260470254057
"Gene8821",0.919260454826008,0.919260470254057
"Gene6809",0.919260454792845,0.919260470254057
"Gene3210",0.919260454795404,0.919260470254057
"Gene5697",0.919260454796684,0.919260470254057
"Gene782",0.919260454796907,0.919260470254057
"Gene2428",0.919260454800245,0.919260470254057
"Gene3778",0.91926045480236,0.919260470254057
"Gene5188",0.919260454803194,0.919260470254057
"Gene8303",0.91926045480325,0.919260470254057
"Gene6627",0.919260454793679,0.919260470254057
"Gene7814",0.91926045488076,0.919260470254057
"Gene4601",0.919260454827121,0.919260470254057
"Gene7104",0.919260454827955,0.919260470254057
"Gene1449",0.919260454862565,0.919260470254057
"Gene6189",0.919260454862565,0.919260470254057
"Gene2239",0.919260454863066,0.919260470254057
"Gene3678",0.919260454864012,0.919260470254057
"Gene8410",0.919260454864958,0.919260470254057
"Gene356",0.919260454866349,0.919260470254057
"Gene9281",0.919260454866961,0.919260470254057
"Gene7780",0.919260454867239,0.919260470254057
"Gene483",0.919260454867963,0.919260470254057
"Gene9683",0.919260454870856,0.919260470254057
"Gene3230",0.919260454871858,0.919260470254057
"Gene1185",0.919260454872804,0.919260470254057
"Gene2342",0.919260454873471,0.919260470254057
"Gene1871",0.919260454874528,0.919260470254057
"Gene920",0.919260454874862,0.919260470254057
"Gene399",0.919260454862218,0.919260470254057
"Gene216",0.919260454861119,0.919260470254057
"Gene5318",0.919260454860562,0.919260470254057
"Gene477",0.919260454859338,0.919260470254057
"Gene3232",0.919260454829013,0.919260470254057
"Gene4780",0.919260454830292,0.919260470254057
"Gene755",0.91926045483313,0.919260470254057
"Gene2819",0.919260454834076,0.919260470254057
"Gene4717",0.919260454839696,0.919260470254057
"Gene1140",0.919260454840197,0.919260470254057
"Gene3500",0.919260454840698,0.919260470254057
"Gene1701",0.91926045482751,0.919260470254057
"Gene3722",0.919260454842367,0.919260470254057
"Gene8590",0.919260454851492,0.919260470254057
"Gene2938",0.919260454851659,0.919260470254057
"Gene4690",0.919260454851826,0.919260470254057
"Gene8447",0.919260454853941,0.919260470254057
"Gene8039",0.91926045485522,0.919260470254057
"Gene5892",0.919260454857446,0.919260470254057
"Gene461",0.919260454857891,0.919260470254057
"Gene5613",0.919260454850936,0.919260470254057
"Gene1039",0.919260455004065,0.919260470254057
"Gene3177",0.919260455004733,0.919260470254057
"Gene6715",0.919260455006346,0.919260470254057
"Gene4654",0.919260455160922,0.919260470254057
"Gene2795",0.919260455161534,0.919260470254057
"Gene1875",0.919260455165875,0.919260470254057
"Gene5916",0.919260455167154,0.919260470254057
"Gene3876",0.919260455167989,0.919260470254057
"Gene9070",0.919260455168156,0.919260470254057
"Gene5316",0.919260455169491,0.919260470254057
"Gene4041",0.919260455172886,0.919260470254057
"Gene974",0.91926045517322,0.919260470254057
"Gene7020",0.919260455174833,0.919260470254057
"Gene6686",0.91926045517756,0.919260470254057
"Gene8314",0.919260455179952,0.919260470254057
"Gene2556",0.919260455180008,0.919260470254057
"Gene7276",0.919260455181733,0.919260470254057
"Gene7857",0.919260455182567,0.919260470254057
"Gene5847",0.919260455160477,0.919260470254057
"Gene4434",0.919260455160422,0.919260470254057
"Gene6246",0.919260455158641,0.919260470254057
"Gene6898",0.91926045515469,0.919260470254057
"Gene1193",0.919260455126591,0.919260470254057
"Gene5233",0.919260455127259,0.919260470254057
"Gene4217",0.919260455127425,0.919260470254057
"Gene6075",0.919260455127648,0.919260470254057
"Gene4759",0.919260455128093,0.919260470254057
"Gene4195",0.919260455128594,0.919260470254057
"Gene9978",0.919260455130875,0.919260470254057
"Gene621",0.919260455183792,0.919260470254057
"Gene3369",0.919260455134659,0.919260470254057
"Gene2051",0.919260455140446,0.919260470254057
"Gene1160",0.919260455140446,0.919260470254057
"Gene2134",0.919260455141336,0.919260470254057
"Gene3085",0.919260455142616,0.919260470254057
"Gene2781",0.919260455147457,0.919260470254057
"Gene5238",0.919260455148514,0.919260470254057
"Gene7344",0.91926045515291,0.919260470254057
"Gene9725",0.919260455136662,0.919260470254057
"Gene8153",0.919260455124588,0.919260470254057
"Gene6920",0.919260455183903,0.919260470254057
"Gene6028",0.919260455184459,0.919260470254057
"Gene3165",0.919260455215063,0.919260470254057
"Gene489",0.919260455217734,0.919260470254057
"Gene8290",0.919260455219459,0.919260470254057
"Gene7666",0.919260455219848,0.919260470254057
"Gene6204",0.919260455220627,0.919260470254057
"Gene8072",0.919260455221963,0.919260470254057
"Gene4378",0.919260455224021,0.919260470254057
"Gene7037",0.919260455225635,0.919260470254057
"Gene6259",0.919260455229085,0.919260470254057
"Gene9734",0.919260455230754,0.919260470254057
"Gene4798",0.919260455233981,0.919260470254057
"Gene963",0.919260455236819,0.919260470254057
"Gene9046",0.919260455240547,0.919260470254057
"Gene6429",0.919260455241159,0.919260470254057
"Gene5416",0.919260455241159,0.919260470254057
"Gene6631",0.919260455213839,0.919260470254057
"Gene8021",0.919260455212837,0.919260470254057
"Gene1207",0.919260455211947,0.919260470254057
"Gene4944",0.919260455211613,0.919260470254057
"Gene9057",0.919260455184515,0.919260470254057
"Gene9191",0.91926045518496,0.919260470254057
"Gene5211",0.919260455185795,0.919260470254057
"Gene5734",0.91926045518752,0.919260470254057
"Gene6947",0.919260455191081,0.919260470254057
"Gene8509",0.919260455197424,0.919260470254057
"Gene1343",0.919260455200095,0.919260470254057
"Gene1941",0.919260455184348,0.919260470254057
"Gene4976",0.919260455201987,0.919260470254057
"Gene5227",0.919260455204992,0.919260470254057
"Gene7487",0.919260455208052,0.919260470254057
"Gene8352",0.919260455209276,0.919260470254057
"Gene8380",0.919260455209276,0.919260470254057
"Gene9496",0.919260455209332,0.919260470254057
"Gene9300",0.919260455209832,0.919260470254057
"Gene9088",0.919260455210556,0.919260470254057
"Gene5302",0.919260455202488,0.919260470254057
"Gene9543",0.919260455124588,0.919260470254057
"Gene3015",0.919260455121305,0.919260470254057
"Gene3561",0.919260455121249,0.919260470254057
"Gene6892",0.91926045504168,0.919260470254057
"Gene7592",0.919260455043015,0.919260470254057
"Gene6158",0.919260455043293,0.919260470254057
"Gene6739",0.919260455047021,0.919260470254057
"Gene2447",0.919260455048412,0.919260470254057
"Gene2150",0.919260455050026,0.919260470254057
"Gene4163",0.91926045505125,0.919260470254057
"Gene7547",0.919260455052419,0.919260470254057
"Gene916",0.919260455053365,0.919260470254057
"Gene5256",0.919260455053643,0.919260470254057
"Gene63",0.919260455053977,0.919260470254057
"Gene4933",0.919260455054199,0.919260470254057
"Gene5013",0.919260455057816,0.919260470254057
"Gene658",0.919260455058706,0.919260470254057
"Gene9168",0.919260455059541,0.919260470254057
"Gene839",0.919260455041457,0.919260470254057
"Gene2565",0.919260455040567,0.919260470254057
"Gene7590",0.919260455038953,0.919260470254057
"Gene1049",0.919260455037395,0.919260470254057
"Gene5929",0.919260455008572,0.919260470254057
"Gene2443",0.919260455010631,0.919260470254057
"Gene2287",0.919260455011688,0.919260470254057
"Gene3873",0.919260455012189,0.919260470254057
"Gene9504",0.919260455014415,0.919260470254057
"Gene8540",0.919260455017698,0.919260470254057
"Gene4283",0.919260455018977,0.919260470254057
"Gene5791",0.919260455061489,0.919260470254057
"Gene1427",0.919260455020313,0.919260470254057
"Gene6011",0.919260455025376,0.919260470254057
"Gene7931",0.919260455029605,0.919260470254057
"Gene4682",0.91926045503005,0.919260470254057
"Gene9877",0.919260455031275,0.919260470254057
"Gene738",0.919260455031608,0.919260470254057
"Gene6362",0.919260455033278,0.919260470254057
"Gene4266",0.919260455036672,0.919260470254057
"Gene7372",0.919260455020981,0.919260470254057
"Gene8158",0.919260455061878,0.919260470254057
"Gene1401",0.919260455062045,0.919260470254057
"Gene5928",0.919260455062935,0.919260470254057
"Gene5545",0.919260455101329,0.919260470254057
"Gene4939",0.919260455102776,0.919260470254057
"Gene8124",0.919260455102998,0.919260470254057
"Gene5585",0.919260455104667,0.919260470254057
"Gene9139",0.919260455104834,0.919260470254057
"Gene9776",0.91926045510528,0.919260470254057
"Gene9654",0.91926045510745,0.919260470254057
"Gene8286",0.919260455097712,0.919260470254057
"Gene4637",0.919260455109731,0.919260470254057
"Gene5433",0.919260455113125,0.919260470254057
"Gene4714",0.919260455113459,0.919260470254057
"Gene4877",0.91926045511357,0.919260470254057
"Gene1960",0.919260455117243,0.919260470254057
"Gene5152",0.919260455118912,0.919260470254057
"Gene4945",0.919260455119914,0.919260470254057
"Gene8922",0.919260455120971,0.919260470254057
"Gene6035",0.919260455110621,0.919260470254057
"Gene9078",0.919260455701549,0.919260470254057
"Gene4138",0.919260455096822,0.919260470254057
"Gene7573",0.919260455092259,0.919260470254057
"Gene3291",0.919260455064159,0.919260470254057
"Gene9702",0.919260455066775,0.919260470254057
"Gene1218",0.919260455068945,0.919260470254057
"Gene7226",0.919260455069612,0.919260470254057
