"","ct1","ct2","ct3","ct4","ct5","ct6","ct7","ct8","ct9","ct10","ct11","ct12"
"Gene11",0.417592935415216,0.2291893135581,0.37708125298945,0.495723594116877,0.268632455826351,0.663384180716075,0.0638033468697487,0.338981100007773,0.169220853627105,0.0864022487068735,0.686203568076138,0.423077221513385
"Gene12",0.620678793012109,0.845121086579653,0.223887375403999,0.905858568435744,0.616693716128833,0.679006163818922,0.697109793928079,0.409799159512644,0.108376674585136,0.7541022632377,0.336714190201099,0.453233503714613
"Gene13",0.270193683371918,0.0458931307463069,0.551811938885669,0.258144130677251,0.468053133095052,0.0713954156606126,0.330022234508688,0.394914903685642,0.221370359175913,0.532009410293456,0.0771206071865206,0.0297382345135564
"Gene14",0.495967017941483,0.625791831256349,0.845827639669382,0.293720924020461,0.424152395418387,0.594126493117629,0.0695077059390067,0.221087262934356,0.0572316548699635,0.542331734913425,0.36403405143474,0.883780378388922
"Gene15",0.108890467517747,0.951744140205228,0.526121403427451,0.592029882900018,0.965228715192549,0.82610548368372,0.441424780919324,0.385115689725997,0.79745341414652,0.336950080589081,0.480538926128357,0.483350200053694
"Gene16",0.900271128022473,0.108279932816976,0.0809220266028226,0.409079295079662,0.521755598275798,0.436380531459632,0.380383305993767,0.841559004265186,0.692943674333534,0.622720924578905,0.370162234357112,0.246929836646517
"Gene17",0.109677374361762,0.410491563673597,0.146292177391406,0.671625675236035,0.193730500593845,0.0584646699331773,0.665209025169041,0.845329118917016,0.658118411541768,0.0669927331764506,0.0953799174666027,0.534678574576282
"Gene18",0.72286648413318,0.562785616444957,0.93924787633751,0.516128641765987,0.870227752742715,0.158236608218136,0.832424171730315,0.769099545207285,0.338406890471346,0.650181197812637,0.855208497873841,0.835032570546289
"Gene19",0.906159822177815,0.882451330059494,0.0691394239580964,0.0352039396553474,0.439304811282204,0.0302637341322081,0.667606968052661,0.0240818054094742,0.102206608286242,0.894215629389108,0.381147395124239,0.188586164420177
"Gene20",0.919414554276924,0.636926189703609,0.814714184001266,0.478546611554687,0.104498419643784,0.55973990250974,0.348804772822781,0.0697343137330224,0.43731229407016,0.152544549320053,0.488037646446941,0.318700328786266
