"","ct1","ct2","ct3","ct4","ct5","ct6","ct7","ct8","ct9","ct10","ct11","ct12"
"Gene1",0.54356350142023,0.485083681484239,0.53225986092502,0.00068013312550228,0.519349576806224,0.687778140079943,0.448218890580867,0.640804757139152,0.870063837826931,0.803454708950598,0.702288271594355,0.695394478141001
"Gene2",0.0649777956004674,0.669877239406404,0.338080054113132,0.199061462528678,0.852547115359905,0.232130637998222,0.606259638641067,0.149028270144651,0.655837861897027,0.683277443923896,0.0297698270255286,0.373891275134155
"Gene3",0.431092324738976,0.840396571663052,0.427039539501239,0.930257941861967,0.916439953986882,0.698846095952994,0.36758837642389,0.0195554509520916,0.725852644885532,0.428301245125149,0.734479384075945,0.743979980067964
"Gene4",0.862680396748673,0.36906472506245,0.161270858610419,0.0193261012512717,0.979734983997075,0.153704844128952,0.556032652731764,0.493534373095612,0.667834063504343,0.884854026921242,0.411770866298663,0.617959336679166
"Gene5",0.755347110002204,0.695440116572164,0.157082615493125,0.680846585423076,0.825735504052362,0.0015232589892732,0.760560155502017,0.999215509336745,0.781989939292333,0.272865685196301,0.687123611341299,0.0142872089791874
"Gene6",0.417031649732218,0.543755929888366,0.0423892493417813,0.572223814527007,0.440462875483984,0.52950492096779,0.0847251867980091,0.855882934025682,0.372471238254357,0.378052800514325,0.871480163592958,0.805063036198783
"Gene7",0.0796331788137674,0.0630100518164399,0.676898828849753,0.199526475013295,0.788020499207526,0.29412719751696,0.9092491096005,0.550282390741097,0.336448103491774,0.423473138795696,0.250102519119322,0.66638139690859
"Gene8",0.296949205333386,0.0814416303050283,0.922246867995421,0.833365425818585,0.337920025178842,0.919449927220026,0.232744275566799,0.693862220806561,0.127006710648066,0.250403604864322,0.331262776518478,0.773404890139042
"Gene9",0.377429693545361,0.679789026903386,0.552490553775775,0.749529904246368,0.381375836711507,0.156989386796826,0.49801885781626,0.410010633628493,0.304027751598348,0.0998489544779676,0.489869927130943,0.982255023237351
"Gene10",0.751174250608152,0.576422315478394,0.318697508030647,0.558543678317816,0.613784863231068,0.622154410803335,0.18540508504111,0.482817953658999,0.335905788566005,0.806237668462014,0.673722253417811,0.0415379740995195
"Gene11",0.957972622413584,0.526474815859726,0.172436829775097,0.437750239698347,0.267144478457316,0.513892932943759,0.556987352608022,0.787708906031813,0.367318456913446,0.674451142859629,0.989643467590459,0.196378134396456
"Gene12",0.756250893050593,0.439460880242482,0.268750445929322,0.80379042557172,0.951201207387754,0.0236317904783079,0.923210510195535,0.916116636762641,0.746698442820908,0.119402320409746,0.902757420634111,0.407758511128248
"Gene13",0.218516656268038,0.284835978424809,0.18477410858976,0.0756483081826074,0.30475201511128,0.99621933485308,0.304774621059067,0.441951730764726,0.0197150319103942,0.626491888123568,0.667304605954222,0.895833821404181
"Gene14",0.983380761131969,0.531449699638025,0.0496650131460385,0.145210865574728,0.748633553384954,0.79564121984847,0.382237152293391,0.909065600087471,0.676250054955957,0.451535600944247,0.126341032765382,0.366944782032834
"Gene15",0.5357127589911,0.0205328418432567,0.877099913328208,0.024427603642881,0.349948341449513,0.12599635926143,0.773107121925018,0.994840228009068,0.924131767004117,0.447624392985629,0.871570764033999,0.164375925235878
"Gene16",0.350085584575407,0.0510609424313795,0.78048388904731,0.176466733958785,0.725247385436383,0.0768806451890333,0.314827000488457,0.417124400872424,0.849954020527703,0.677724209888388,0.835807511504417,0.748758414391562
"Gene17",0.531739409061336,0.418444040040875,0.676111676521333,0.430923313205521,0.93600237531462,0.160164619022353,0.46983917650759,0.291571249811648,0.95621001456147,0.669163264517278,0.920267853648865,0.833420015597979
"Gene18",0.332441908407965,0.846065414549142,0.394794639358961,0.776654577268773,0.356493257864697,0.914109676312494,0.381482770890671,0.86178921063829,0.0977983139918006,0.370546901125187,0.165938570924762,0.599493984328771
"Gene19",0.144607217794309,0.711414600132954,0.843835000188956,0.676461565437037,0.779905875466683,0.685647689460386,0.952719374748923,0.0838119119322658,0.396510903516855,0.257112819456477,0.367067709798313,0.980627922111108
"Gene20",0.26451172140224,0.397522696153542,0.735266292304221,0.0624645209492432,0.996712289374427,0.171510453327075,0.107915806102072,0.57246584385592,0.785035985552783,0.476451052293983,0.407091654900303,0.851449646245904
"Gene21",0.0502705761766061,0.733027580645977,0.000537882672071662,0.987721589701901,0.257170311906882,0.00323682937944857,0.756772531262459,0.952302797996472,0.739692950927549,0.601827155538203,0.722450839760867,0.553946933000912
"Gene22",0.679078987923669,0.380015059571881,0.907498187267746,0.307207049374876,0.520026968666371,0.739431672887645,0.839254587574584,0.226606211530494,0.5268897853417,0.718004987965108,0.139538744166631,0.455690558567828
"Gene23",0.152110541079178,0.814214576588469,0.910422499965216,0.518638256461441,0.543158862978568,0.986243851967412,0.157448212647818,0.272623375587404,0.493149876092085,0.514327737654646,0.535915396305478,0.281421433997826
"Gene24",0.223847221210378,0.284506412935388,0.748880471088088,0.34538228859155,0.83889777649757,0.423233619284275,0.730502886396815,0.0750334304655033,0.0515668542948971,0.392391457465374,0.332750168141399,0.305988777116603
"Gene25",0.703729342332067,0.671058445585841,0.0138020746306416,0.975153099208747,0.453887364409806,0.93449882984493,0.000490530957555358,0.231904467106507,0.735372455475767,0.689464125664882,0.062404769044872,0.0197101460250171
"Gene26",0.00860076662508165,0.917371382146749,0.0906972538382139,0.719964845138497,0.68089098753682,0.289204707078051,0.0844194142625349,0.6949375612216,0.91099011412905,0.581196834890368,0.354186444956667,0.529924785646653
"Gene27",0.234592968430297,0.766777240993337,0.449079813836266,0.00862321882227559,0.711788991330042,0.107904416315062,0.47640252007563,0.126474961331465,0.160304844455342,0.982388563989655,0.919240628990735,0.952419183544578
"Gene28",0.755130884042915,0.664909981671844,0.755689650080804,0.171023869987069,0.377119386581048,0.354992477956097,0.668876246891707,0.239371275209536,0.0104866755763047,0.419236838096284,0.294615789228499,0.825466568353687
"Gene29",0.127992344695082,0.680138116976731,0.702960254212039,0.175743897206556,0.292055449915943,0.31406560903007,0.761275228477616,0.462146780669524,0.174014397354835,0.220405551370646,0.756269323077059,0.55399226284452
"Gene30",0.877037045440262,0.0531068439153832,0.606506467411466,0.499551160718657,0.862751970423137,0.699153312677667,0.403029753513383,0.573350237892335,0.189532633765129,0.951900426821235,0.249072103919982,0.234430375951633
"Gene31",0.630642232831671,0.696517799991507,0.113596653346992,0.250372786688301,0.651858448151671,0.860174704994785,0.930724358739999,0.902674905775691,0.000209963478700012,0.0902552157319853,0.0555559380266685,0.56795672670314
"Gene32",0.495891148982165,0.997309730025526,0.536655678686639,0.278166058435206,0.306655116370784,0.454082359352134,0.64911779044688,0.767194263802226,0.262949119907997,0.202965904628343,0.766130921819495,0.75701222714199
"Gene33",0.105083874498115,0.201204233940553,0.213755015468978,0.723027628061499,0.699146015398294,0.176884141308918,0.734884803316732,0.0557028238954183,0.608495521618942,0.591320743594653,0.199500480659204,0.973572162316715
"Gene34",0.859407303072803,0.164475109455932,0.108667468367633,0.423645547228323,0.249361629200004,0.496509346469074,0.00828205908709826,0.0178944600518541,0.249886892403525,0.480525385333435,0.0326344702578755,0.436423317212515
"Gene35",0.0131669814536738,0.625428945535407,0.826916526249076,0.685815429813735,0.220263644033831,0.738106179870399,0.481341667357127,0.0782150888447563,0.000791063143508911,0.154064945450998,0.912253879469371,0.999158068689521
"Gene36",0.207276014690769,0.0581022594558966,0.207032088670954,0.789264807746955,0.70700834735755,0.418790454960962,0.158032556183188,0.551397978605074,0.221730087595148,0.814989834372847,0.762111700565117,0.33577029761188
"Gene37",0.949039541522132,0.126731490173583,0.303737049585447,0.361452288723547,0.151648683807526,0.88119007051635,0.510703841415619,0.470416423070696,0.601120883908386,0.492550992187283,0.998099664533768,0.276268368058779
