"","combinedPval","adjustedPval"
"Gene1",0.199350954767,1
"Gene2",0.402009364648593,1
"Gene3",0.733981540562439,1
"Gene4",0.922734556242963,1
"Gene5",0.089882746549092,1
"Gene6",0.288897972710556,1
"Gene7",0.743126418837785,1
"Gene8",0.471467263343046,1
"Gene9",0.742670661052187,1
"Gene10",0.554110502989961,1
"Gene11",0.378655452707291,1
"Gene12",0.390078570288848,1
"Gene13",0.403870389118848,1
"Gene14",0.812537400968054,1
"Gene15",0.864854352718401,1
"Gene16",0.344448924557003,1
"Gene17",0.47017111536563,1
"Gene18",0.273446597951502,1
"Gene19",0.902749617782513,1
"Gene20",0.321811810221939,1
"Gene21",0.819834950419224,1
"Gene22",0.601220912843003,1
"Gene23",0.973330575018469,1
"Gene24",0.0476956374305726,1
"Gene25",0.742484379465185,1
"Gene26",0.0126221445931044,1
"Gene27",0.790879515499833,1
"Gene28",0.410114977870899,1
"Gene29",0.395481178281733,1
"Gene30",0.393075093976522,1
"Gene31",0.00522043255951576,1
"Gene32",0.245591102689308,1
"Gene33",0.870203826185239,1
"Gene34",0.291283737490187,1
"Gene35",0.650445579766158,1
"Gene36",0.0609151065595264,1
"Gene37",0.0512323137665478,1
"Gene38",0.453106812144225,1
"Gene39",0.354539322131426,1
"Gene40",0.437691811021206,1
"Gene41",0.0399070007586063,1
"Gene42",0.0933572827945557,1
"Gene43",0.283463249934904,1
"Gene44",0.149452970822628,1
"Gene45",0.883910920974036,1
"Gene46",0.46593520249084,1
"Gene47",0.398579667413231,1
"Gene48",0.20696823063934,1
"Gene49",0.9646517664341,1
"Gene50",0.27982040317754,1
"Gene51",0.216962575939956,1
"Gene52",0.980082230700539,1
"Gene53",0.687697272568297,1
"Gene54",0.768875690978161,1
"Gene55",0.376483506389903,1
"Gene56",0.20219973936868,1
"Gene57",0.0777034001931047,1
"Gene58",0.231891472737624,1
"Gene59",0.318821587521854,1
"Gene60",0.92070921337784,1
"Gene61",0.427920986335881,1
"Gene62",0.0869907668952234,1
"Gene63",0.987222717287451,1
"Gene64",0.786556172428721,1
"Gene65",0.69299062518122,1
"Gene66",0.574570121682206,1
"Gene67",0.771544065561689,1
"Gene68",0.834398204398007,1
"Gene69",0.813649527062092,1
"Gene70",0.269447403937857,1
"Gene71",0.994295713859519,1
"Gene72",0.771604542932023,1
"Gene73",0.542491062941123,1
"Gene74",0.605145570981398,1
"Gene75",0.48087649961397,1
"Gene76",0.787447171096093,1
"Gene77",0.576643427451059,1
"Gene78",0.849361664674006,1
"Gene79",0.77693669178471,1
"Gene80",0.761704766358756,1
"Gene81",0.0707910500846536,1
"Gene82",0.408420311771694,1
"Gene83",0.257679999136481,1
"Gene84",0.00362702124122927,1
"Gene85",0.0285805550305227,1
"Gene86",0.636671356370396,1
"Gene87",0.169933388817827,1
"Gene88",0.135474805471866,1
"Gene89",0.921300123759771,1
"Gene90",0.529138103194919,1
"Gene91",0.710354215588361,1
"Gene92",0.37138478312738,1
"Gene93",0.295617363803371,1
"Gene94",0.682965627400415,1
"Gene95",0.704450227765215,1
"Gene96",0.27142878590642,1
"Gene97",0.345688463903751,1
"Gene98",0.553099446555651,1
"Gene99",0.655063596923708,1
"Gene100",0.0763218908556123,1
"Gene101",0.0770828883046392,1
"Gene102",0.126833430987685,1
"Gene103",0.318240575523351,1
"Gene104",0.0303598930895603,1
"Gene105",0.0556077357508047,1
"Gene106",0.681853456993259,1
"Gene107",0.305975864639419,1
"Gene108",0.258177600686022,1
"Gene109",0.329252488029389,1
"Gene110",0.710965335107987,1
"Gene111",0.490125254625106,1
"Gene112",0.732118769444818,1
"Gene113",0.22605599445474,1
"Gene114",0.0624775226042048,1
"Gene115",0.264159177608423,1
"Gene116",0.0446858649186057,1
"Gene117",0.915764574567719,1
"Gene118",0.594669460960761,1
"Gene119",0.000885171461599721,1
"Gene120",0.875402940254318,1
"Gene121",0.223680836449947,1
"Gene122",0.0537732992708253,1
"Gene123",0.842274389061679,1
"Gene124",0.249256598898676,1
"Gene125",0.103709418882012,1
"Gene126",0.609917918424916,1
"Gene127",0.375832436385653,1
"Gene128",0.207664811375269,1
"Gene129",0.769940922599892,1
"Gene130",0.554004274797522,1
"Gene131",0.00715369160834856,1
"Gene132",0.0514587987095126,1
"Gene133",0.0550851663355183,1
"Gene134",0.315577919179373,1
"Gene135",0.397326318691931,1
"Gene136",0.1069586616572,1
"Gene137",0.213892202285666,1
"Gene138",0.208691640085527,1
"Gene139",0.212710039955065,1
"Gene140",0.549979288340079,1
"Gene141",0.180907531641263,1
"Gene142",0.221473875979968,1
"Gene143",0.421735045739341,1
"Gene144",0.843200100289732,1
"Gene145",0.945143031680498,1
"Gene146",0.0678486704729667,1
"Gene147",0.765146965800121,1
"Gene148",0.629198309618818,1
"Gene149",0.617487897380716,1
"Gene150",0.391880574066877,1
"Gene151",0.594661175392107,1
"Gene152",0.818503172514197,1
"Gene153",0.10970453300873,1
"Gene154",0.956362823684526,1
"Gene155",0.378961030411366,1
"Gene156",0.0562422090393824,1
"Gene157",0.699904675263269,1
"Gene158",0.914559205822782,1
"Gene159",0.434921956257734,1
"Gene160",0.926697397956193,1
"Gene161",0.515229220237246,1
"Gene162",0.0913652895359669,1
"Gene163",0.298668230000602,1
"Gene164",0.511686083051288,1
"Gene165",0.00162447476327887,1
"Gene166",0.0346251146725354,1
"Gene167",0.587928050123469,1
"Gene168",0.532984108051094,1
"Gene169",0.485616846966135,1
"Gene170",0.552053573960893,1
"Gene171",0.629991979122841,1
"Gene172",0.36362825081559,1
"Gene173",0.213254891699385,1
"Gene174",0.112215412497885,1
"Gene175",0.181061263393338,1
"Gene176",0.411287745191188,1
"Gene177",0.114225788918971,1
"Gene178",0.91263925698817,1
"Gene179",0.79276674825212,1
"Gene180",0.953517224335934,1
"Gene181",0.962398156503064,1
"Gene182",0.398250702747685,1
"Gene183",0.123719183105736,1
"Gene184",0.972455207481883,1
"Gene185",0.914209533492356,1
"Gene186",0.159844340686135,1
"Gene187",0.872313010655974,1
"Gene188",0.837451515629122,1
"Gene189",0.434588968720616,1
"Gene190",0.027356454418981,1
"Gene191",0.196187422270935,1
"Gene192",0.886239480276036,1
"Gene193",0.685086081444201,1
"Gene194",0.0631201465299172,1
"Gene195",0.948256996960567,1
"Gene196",0.00977897050499665,1
"Gene197",0.0201383448265138,1
"Gene198",0.935856587800836,1
"Gene199",0.926802598894542,1
"Gene200",0.0192251787431724,1
"Gene201",0.159165132615437,1
"Gene202",0.537468397164317,1
"Gene203",0.135112583031543,1
"Gene204",0.382624331433255,1
"Gene205",0.903440996512898,1
"Gene206",0.103367292538283,1
"Gene207",0.647530193038473,1
"Gene208",0.0546650234018045,1
"Gene209",0.338189214665257,1
"Gene210",0.0311841048739683,1
"Gene211",0.568360725575607,1
"Gene212",0.185577738003978,1
"Gene213",0.0288938554751527,1
"Gene214",0.0119456779032189,1
"Gene215",0.11567226127268,1
"Gene216",0.110229969924455,1
"Gene217",0.00614984194039325,1
"Gene218",0.0182758576578183,1
"Gene219",0.190026683066001,1
"Gene220",0.472392129393626,1
"Gene221",0.755795840781775,1
"Gene222",0.016432982459391,1
"Gene223",0.462217725884533,1
"Gene224",0.456802826589515,1
"Gene225",0.0458779192096491,1
"Gene226",0.100853094662538,1
"Gene227",0.0450616603778322,1
"Gene228",0.411510567309859,1
"Gene229",0.132362696454193,1
"Gene230",0.965361290673786,1
"Gene231",0.793378106138048,1
"Gene232",0.677189457301728,1
"Gene233",0.75806451665542,1
"Gene234",0.315341005009168,1
"Gene235",0.0234329264835251,1
"Gene236",0.448922785337187,1
"Gene237",0.0388496055936152,1
"Gene238",0.0384583031806336,1
"Gene239",0.462193157215323,1
"Gene240",0.194435801732508,1
"Gene241",0.049108309666293,1
"Gene242",0.0531236801646312,1
"Gene243",0.33420553498741,1
"Gene244",0.00107833263422019,1
"Gene245",0.0571829246346154,1
"Gene246",0.0398984737662958,1
"Gene247",0.899698882521697,1
"Gene248",0.0841935973029306,1
"Gene249",0.000389234616657186,0.793682309048186
"Gene250",0.806800526529299,1
"Gene251",0.115493561714211,1
"Gene252",0.195998165980528,1
"Gene253",0.119578817312544,1
"Gene254",0.816940932172087,1
"Gene255",0.0645015448005117,1
"Gene256",0.143471432341344,1
"Gene257",0.0219925046589814,1
"Gene258",0.840127132640708,1
"Gene259",0.473518404756276,1
"Gene260",0.321089919917362,1
"Gene261",0.364333430592771,1
"Gene262",0.00137163931396123,1
"Gene263",0.637233310212221,1
"Gene264",0.00770701856120737,1
"Gene265",0.0611901502358283,1
"Gene266",0.892422014543116,1
"Gene267",0.0441033934535742,1
"Gene268",0.18627797941185,1
"Gene269",0.000988449734002916,1
"Gene270",0.298195938134948,1
"Gene271",0.348325598696797,1
"Gene272",0.0356357845655442,1
"Gene273",0.801672973162848,1
"Gene274",0.0186263381966105,1
"Gene275",0.141318663124913,1
"Gene276",0.905987942067888,1
"Gene277",0.0977006606620396,1
"Gene278",0.204061839090492,1
"Gene279",0.118161698659595,1
"Gene280",0.0975972124732799,1
"Gene281",0.0833889211322039,1
"Gene282",0.200144636596188,1
"Gene283",0.0247312061248097,1
"Gene284",0.0373819238364076,1
"Gene285",0.96496147767292,1
"Gene286",0.158852672892084,1
"Gene287",0.0186282904730908,1
"Gene288",0.117444664350134,1
"Gene289",0.506573434907516,1
"Gene290",0.0637311909689611,1
"Gene291",0.00150934589588625,1
"Gene292",0.000628258934316284,0.976055704398868
"Gene293",0.0173310572527383,1
"Gene294",0.0124392833444364,1
"Gene295",0.221320511477149,1
"Gene296",0.779063888168254,1
"Gene297",0.0335893629553482,1
"Gene298",0.268094560332644,1
"Gene299",0.759277444190071,1
"Gene300",0.944838812890835,1
"Gene301",0.0160698539360908,1
"Gene302",0.330534137476326,1
"Gene303",0.00246352953130935,1
"Gene304",0.0641485178801608,1
"Gene305",0.896492561124406,1
"Gene306",0.296505228815561,1
"Gene307",0.0106421673251795,1
"Gene308",0.92894465510572,1
"Gene309",0.034625774267072,1
"Gene310",0.804241544479812,1
"Gene311",0.229507031824899,1
"Gene312",0.18250553695261,1
"Gene313",0.243806497811876,1
"Gene314",0.117789523077579,1
"Gene315",0.135891356236488,1
"Gene316",0.737974044334714,1
"Gene317",0.0430009077428575,1
"Gene318",0.840888450039688,1
"Gene319",0.0366029615691361,1
"Gene320",0.883248404248423,1
"Gene321",0.508759668447475,1
"Gene322",0.0478335853927431,1
"Gene323",0.109354902939648,1
"Gene324",0.421219708967769,1
"Gene325",0.0269004159856524,1
"Gene326",0.36796530306578,1
"Gene327",0.0838693911473565,1
"Gene328",0.965300691582375,1
"Gene329",0.459423367362222,1
"Gene330",0.063497315952751,1
"Gene331",0.0678733465264268,1
"Gene332",0.432850189919826,1
"Gene333",0.42643890014826,1
"Gene334",0.164458104141822,1
"Gene335",0.662264965165254,1
"Gene336",0.262939489580795,1
"Gene337",0.485277156642193,1
"Gene338",0.100828525360906,1
"Gene339",0.37273320821196,1
"Gene340",0.0142449051774395,1
"Gene341",0.758287672859796,1
"Gene342",0.00607913886115763,1
"Gene343",0.122694193349747,1
"Gene344",0.0544100064382429,1
"Gene345",0.0448327616785695,1
"Gene346",0.0747172101175961,1
"Gene347",0.106152110178834,1
"Gene348",0.59503959248467,1
"Gene349",0.263197256446155,1
"Gene350",0.725839485433595,1
"Gene351",0.113705263764757,1
"Gene352",0.31771884097162,1
"Gene353",0.795418076083321,1
"Gene354",0.974152787687324,1
"Gene355",0.242512610658562,1
"Gene356",0.921318188498233,1
"Gene357",0.305260842710438,1
"Gene358",0.237223632606724,1
"Gene359",0.113580641341196,1
"Gene360",0.141139813039952,1
"Gene361",0.0383679931870797,1
"Gene362",0.91470570245691,1
