"","l","BF","PPI","pval","time"
"Gene1",0.00416995634040517,0.506138525413394,0.14,0.314357945471528,13.3916091
"Gene2",0,0.0330682247535492,0,0.797047480917621,13.3916091
"Gene3",0,0,0,0.99,13.3916091
"Gene4",0,0,0,0.99,13.3916091
"Gene5",0,0,0,0.99,13.3916091
"Gene6",0,0,0,0.99,13.3916091
"Gene7",0,0,0,0.99,13.3916091
"Gene8",0,0,0,0.99,13.3916091
"Gene9",0,0.164639998652592,0,0.566083359614604,13.3916091
"Gene10",0,0,0,0.99,13.3916091
"Gene11",0,0.0863438009118681,0,0.677734213579839,13.3916091
"Gene12",0,0,0,0.99,13.3916091
"Gene13",0,0.136421005281602,0,0.601431667743202,13.3916091
"Gene14",0,0.00274417607308806,0,0.940944013151604,13.3916091
"Gene15",0,0.0249505042047588,0,0.8232356160526,13.3916091
"Gene16",0,0.031601203861544,0,0.801504179324231,13.3916091
"Gene17",0,0,0,0.99,13.3916091
"Gene18",0,0.0550731796029311,0,0.739977569445442,13.3916091
"Gene19",0,0,0,0.99,13.3916091
"Gene20",0,0,0,0.99,13.3916091
"Gene21",0,0,0,0.99,13.3916091
"Gene22",0,0,0,0.99,13.3916091
"Gene23",0,0,0,0.99,13.3916091
"Gene24",0,0.542695620195207,0,0.297494621670838,13.3916091
"Gene25",0,0.332755207833793,0,0.414621273334807,13.3916091
"Gene26",0,0.328506815796681,0,0.417616227552807,13.3916091
"Gene27",0,0.146943465871425,0,0.58774039240048,13.3916091
"Gene28",0,0.204097817092918,0,0.522886753756831,13.3916091
"Gene29",0.0431505879779945,0.478791929911392,0.1,0.327796374202449,13.3916091
"Gene30",0,0,0,0.99,13.3916091
"Gene31",0,0.22609918783553,0,0.50129282543724,13.3916091
"Gene32",0,0,0,0.99,13.3916091
"Gene33",0,0.0477559688883048,0,0.757283449295755,13.3916091
"Gene34",0,0,0,0.99,13.3916091
"Gene35",0,0.0134700769869994,0,0.869625215341125,13.3916091
"Gene36",0,0,0,0.99,13.3916091
"Gene37",0,0.227383906189067,0,0.500079449343616,13.3916091
"Gene38",0,0,0,0.99,13.3916091
"Gene39",0,0.000458374627413605,0,0.975845447728127,13.3916091
"Gene40",0,0.401510707239436,0,0.370191548809148,13.3916091
"Gene41",0,0,0,0.99,13.3916091
"Gene42",0,0.0667284429324127,0,0.714874406430585,13.3916091
"Gene43",0,0.170649980992056,0,0.559079818653588,13.3916091
"Gene44",0,0.335411790199203,0,0.412764616740865,13.3916091
"Gene45",0,0.273920471637564,0,0.459201227888891,13.3916091
"Gene46",0,0,0,0.99,13.3916091
"Gene47",0,0.167052754701882,0,0.563251557317386,13.3916091
"Gene48",0,0.0905733247072533,0,0.670389674462678,13.3916091
"Gene49",0,0.0801549233067135,0,0.688871408696628,13.3916091
"Gene50",0,0,0,0.99,13.3916091
"Gene51",0,0,0,0.99,13.3916091
"Gene52",0,0.270649303744801,0,0.461895039180292,13.3916091
"Gene53",0,0.140768653912636,0,0.595695376621949,13.3916091
"Gene54",0,0,0,0.99,13.3916091
"Gene55",0,0,0,0.99,13.3916091
"Gene56",0,0,0,0.99,13.3916091
"Gene57",0,0.312205189215183,0,0.42941306784844,13.3916091
"Gene58",0,0,0,0.99,13.3916091
"Gene59",0,0,0,0.99,13.3916091
"Gene60",0,0,0,0.99,13.3916091
"Gene61",0,0.101214986522916,0,0.652766549976154,13.3916091
"Gene62",0,0,0,0.99,13.3916091
"Gene63",0,0,0,0.99,13.3916091
"Gene64",0,0,0,0.99,13.3916091
"Gene65",0,0.198442361617316,0,0.528702516931214,13.3916091
"Gene66",0,0,0,0.99,13.3916091
"Gene67",0,0.485429390598512,0,0.324466094717147,13.3916091
"Gene68",0,0,0,0.99,13.3916091
"Gene69",0,0,0,0.99,13.3916091
"Gene70",0,0,0,0.99,13.3916091
"Gene71",0.0202059678047107,0.473391837473599,0.04,0.330539338614468,13.3916091
"Gene72",0,0.0252120871603154,0,0.822326815922397,13.3916091
"Gene73",0,0,0,0.99,13.3916091
"Gene74",0,0,0,0.99,13.3916091
"Gene75",0,0.856644843330281,0,0.190559106188872,13.3916091
"Gene76",0,0,0,0.99,13.3916091
"Gene77",0,0,0,0.99,13.3916091
"Gene78",0,0.282721155518954,0,0.452075726030179,13.3916091
"Gene79",0,0.0344827835090257,0,0.792848909574176,13.3916091
"Gene80",0,0.201030147150573,0,0.52602714881804,13.3916091
"Gene81",0,0,0,0.99,13.3916091
"Gene82",0,0,0,0.99,13.3916091
"Gene83",0,0,0,0.99,13.3916091
"Gene84",0,0.150487258503517,0,0.583272130207535,13.3916091
"Gene85",0,0,0,0.99,13.3916091
"Gene86",0,0,0,0.99,13.3916091
"Gene87",0,0.0519161451890341,0,0.747278320738159,13.3916091
"Gene88",0,0,0,0.99,13.3916091
"Gene89",0,0,0,0.99,13.3916091
"Gene90",0,0,0,0.99,13.3916091
"Gene91",0,0,0,0.99,13.3916091
"Gene92",0,0,0,0.99,13.3916091
"Gene93",0,0.313722980959443,0,0.428293702347287,13.3916091
"Gene94",0,0,0,0.99,13.3916091
"Gene95",0,0.0793099093441526,0,0.690430407697134,13.3916091
"Gene96",0,0,0,0.99,13.3916091
"Gene97",0,0,0,0.99,13.3916091
"Gene98",0,0.106413117658178,0,0.644561190962857,13.3916091
"Gene99",0,0.341334989224902,0,0.408668840123993,13.3916091
"Gene100",0,0,0,0.99,13.3916091
"Gene101",0,0.0700501649714056,0,0.708181291131262,13.3916091
"Gene102",0,0,0,0.99,13.3916091
"Gene103",0.0315566100166846,0.731830762794857,0.04,0.22634843114503,13.3916091
"Gene104",0,0,0,0.99,13.3916091
"Gene105",0,0,0,0.99,13.3916091
"Gene106",0,0,0,0.99,13.3916091
"Gene107",0,0,0,0.99,13.3916091
"Gene108",0,0,0,0.99,13.3916091
"Gene109",0,0,0,0.99,13.3916091
"Gene110",0,0.0104880844750596,0,0.884843895878769,13.3916091
"Gene111",0,0.111437334267544,0,0.636858240759385,13.3916091
"Gene112",0,0.905061890471904,0,0.178493381909104,13.3916091
"Gene113",0,0.338181768739901,0,0.410841746449962,13.3916091
"Gene114",0.0144040550243894,1.19672593890435,0.06,0.121844318225762,13.3916091
"Gene115",0.0542725878020315,0.733539768788472,0.02,0.225807042738522,13.3916091
"Gene116",0,0.345573107114018,0,0.405774784214176,13.3916091
"Gene117",0,0.155250161406815,0,0.577373329466904,13.3916091
"Gene118",0.0533080359356911,0.714243127066908,0.02,0.232011641529563,13.3916091
"Gene119",0,0,0,0.99,13.3916091
"Gene120",0,0.0413556352032913,0,0.773656258417468,13.3916091
"Gene121",0,0,0,0.99,13.3916091
"Gene122",0,0,0,0.99,13.3916091
"Gene123",0,0.358535725526667,0,0.397106209608433,13.3916091
"Gene124",0,0,0,0.99,13.3916091
"Gene125",0,0,0,0.99,13.3916091
"Gene126",0,0,0,0.99,13.3916091
"Gene127",0,0,0,0.99,13.3916091
"Gene128",0,0,0,0.99,13.3916091
"Gene129",0,0,0,0.99,13.3916091
"Gene130",0,0.052664960899142,0,0.745524917185539,13.3916091
"Gene131",0,0,0,0.99,13.3916091
"Gene132",0,0.0964397143568533,0,0.660530821702891,13.3916091
"Gene133",0,0,0,0.99,13.3916091
"Gene134",0,0,0,0.99,13.3916091
"Gene135",0,0.248874924901872,0,0.480490490675194,13.3916091
"Gene136",0,0.790989469830407,0.24,0.208475873359097,13.3916091
"Gene137",0,0.0177816002111967,0,0.85042037987108,13.3916091
"Gene138",0,0,0,0.99,13.3916091
"Gene139",0,0.02779474033822,0,0.81360787723148,13.3916091
"Gene140",0,0,0,0.99,13.3916091
"Gene141",0,0,0,0.99,13.3916091
"Gene142",0,0,0,0.99,13.3916091
"Gene143",0,0,0,0.99,13.3916091
"Gene144",0,0,0,0.99,13.3916091
"Gene145",0,0.367369141923427,0,0.391351624562706,13.3916091
"Gene146",0,0.0227846845373051,0,0.830960517565225,13.3916091
"Gene147",0,0.281929441914355,0.22,0.452709604662504,13.3916091
"Gene148",0,0.0930521974637827,0,0.666178868640117,13.3916091
"Gene149",0,0,0,0.99,13.3916091
"Gene150",0,0.361152403288986,0,0.395388929933248,13.3916091
"Gene151",0,0,0,0.99,13.3916091
"Gene152",0,0,0,0.99,13.3916091
"Gene153",0,0.278287035123401,0,0.455643904565019,13.3916091
"Gene154",0.0401341621553289,1.94266904790032,0.2,0.0487094542252327,13.3916091
"Gene155",0,0,0,0.99,13.3916091
"Gene156",0,0,0,0.99,13.3916091
"Gene157",0,0,0,0.99,13.3916091
"Gene158",0,0.0625961247407758,0,0.723469910749873,13.3916091
"Gene159",0,0.659476351505566,0,0.250780094255415,13.3916091
"Gene160",0,0.021139805863055,0,0.837087701694836,13.3916091
"Gene161",0,0.276802106788568,0,0.456848742647579,13.3916091
"Gene162",0,0,0,0.99,13.3916091
"Gene163",0,0,0,0.99,13.3916091
"Gene164",0.0208016641364346,0.993415025549916,0.06,0.158672720395421,13.3916091
"Gene165",0,0,0,0.99,13.3916091
"Gene166",0,0.125046449771781,0,0.617009671630407,13.3916091
"Gene167",0.0555369970014331,0.676759805830966,0.1,0.244663754774699,13.3916091
"Gene168",0,0.0361192672258426,0,0.788104931805761,13.3916091
"Gene169",0,0.142927698444623,0,0.592888814052897,13.3916091
"Gene170",0,0,0,0.99,13.3916091
"Gene171",0,0.460731885075728,0,0.337090927334774,13.3916091
"Gene172",0,0,0,0.99,13.3916091
"Gene173",0,0,0,0.99,13.3916091
"Gene174",0,0.0771936480002296,0,0.694377470001544,13.3916091
"Gene175",0,0.0689012296168414,0,0.710475512748239,13.3916091
"Gene176",0,0,0,0.99,13.3916091
"Gene177",0,0,0,0.99,13.3916091
"Gene178",0,0.172207014779633,0,0.557292374180414,13.3916091
"Gene179",0,0.0212314847154062,0,0.836739786948978,13.3916091
"Gene180",0,0,0,0.99,13.3916091
"Gene181",0,0.260091599376761,0,0.470763545085188,13.3916091
"Gene182",0,0.105044344857151,0,0.646697898808578,13.3916091
"Gene183",0,0,0,0.99,13.3916091
"Gene184",0,0.174849646242671,0,0.554283402664442,13.3916091
"Gene185",0,0.0110843948851368,0,0.881638954338703,13.3916091
"Gene186",0,0,0,0.99,13.3916091
"Gene187",0,0,0,0.99,13.3916091
"Gene188",0,0,0,0.99,13.3916091
"Gene189",0,0.677576130332608,0,0.244379407264427,13.3916091
"Gene190",0,0,0,0.99,13.3916091
"Gene191",0.0023235713485972,0.244627461094109,0.12,0.484259854945576,13.3916091
"Gene192",0,0,0,0.99,13.3916091
"Gene193",0,0,0,0.99,13.3916091
"Gene194",0,0,0,0.99,13.3916091
"Gene195",0,0,0,0.99,13.3916091
"Gene196",0,0.18167335197445,0,0.546653411238917,13.3916091
"Gene197",0,0,0,0.99,13.3916091
"Gene198",0,0,0,0.99,13.3916091
"Gene199",0,0,0,0.99,13.3916091
"Gene200",0,0.0737846346742174,0,0.700869158635965,13.3916091
"Gene201",0,0.0280577588580798,0,0.812744345861002,13.3916091
"Gene202",0,0,0,0.99,13.3916091
"Gene203",0,0,0,0.99,13.3916091
"Gene204",0,0.00744978535046812,0,0.902848492709286,13.3916091
"Gene205",0.0165473533632384,1.55622880965587,0.04,0.0776956426199655,13.3916091
"Gene206",0,0.201335354305149,0,0.525713205036237,13.3916091
"Gene207",0,0,0,0.99,13.3916091
"Gene208",0,0,0,0.99,13.3916091
"Gene209",0.0441208813610291,0.357615109792488,0.06,0.397712954562252,13.3916091
"Gene210",0,0,0,0.99,13.3916091
"Gene211",0,0,0.28,0.99,13.3916091
"Gene212",0,0,0,0.99,13.3916091
"Gene213",0,0.254305947669002,0,0.475740374137621,13.3916091
"Gene214",0,0.192491128244757,0,0.534948804538405,13.3916091
"Gene215",0,0.0894902263144559,0,0.672250891354874,13.3916091
"Gene216",0,0,0,0.99,13.3916091
"Gene217",0,0.104230293714721,0,0.647976664538582,13.3916091
"Gene218",0,0,0,0.99,13.3916091
"Gene219",0,0.182473881669779,0,0.545771132586756,13.3916091
"Gene220",0,0.349708715161097,0,0.402979515352333,13.3916091
"Gene221",0,0,0,0.99,13.3916091
"Gene222",0,0.489462089925928,0.04,0.32246455322077,13.3916091
"Gene223",0,0,0,0.99,13.3916091
"Gene224",0,0.0681674231566205,0,0.711952205517398,13.3916091
"Gene225",0,0,0,0.99,13.3916091
"Gene226",0,0.0749634019878499,0,0.698605316850372,13.3916091
"Gene227",0.0413970917192353,0.571040980982662,0.02,0.285212827968443,13.3916091
"Gene228",0,0,0,0.99,13.3916091
"Gene229",0,0.59991255259531,0,0.273356636929042,13.3916091
"Gene230",0.0369298706078291,2.18194145950254,0.14,0.0367085436570731,13.3916091
"Gene231",0,0,0,0.99,13.3916091
"Gene232",0,0.471763067136482,0,0.331372656969237,13.3916091
"Gene233",0,0.345470325160704,0,0.405844614864052,13.3916091
"Gene234",0,0.223066973079489,0,0.504176622478924,13.3916091
"Gene235",0,0,0,0.99,13.3916091
"Gene236",0,0.183679949858583,0,0.544446877659728,13.3916091
"Gene237",0,0,0,0.99,13.3916091
"Gene238",0,0,0,0.99,13.3916091
"Gene239",0,0,0,0.99,13.3916091
"Gene240",0,0.107322306839524,0,0.643151106438369,13.3916091
"Gene241",0,0.0249847525570431,0,0.823116345612142,13.3916091
"Gene242",0,0.164461426194293,0,0.566294041022157,13.3916091
"Gene243",0,0,0,0.99,13.3916091
"Gene244",0.0180683696422564,1.71774962024936,0.04,0.0638092972484705,13.3916091
"Gene245",0,0.489193485596218,0.06,0.322597361693689,13.3916091
"Gene246",0,0.307346391899659,0,0.433026345527914,13.3916091
"Gene247",0,0.866067018150972,0,0.188138590704221,13.3916091
"Gene248",0,0.302446750871547,0.02,0.436717001139567,13.3916091
"Gene249",0,0,0,0.99,13.3916091
"Gene250",0,0,0,0.99,13.3916091
"Gene251",0,0.30591058183046,0,0.434102932710798,13.3916091
"Gene252",0,0,0,0.99,13.3916091
"Gene253",0,0,0,0.99,13.3916091
"Gene254",0,0.452086860963442,0,0.341665042637966,13.3916091
"Gene255",0,0,0,0.99,13.3916091
"Gene256",0,0,0,0.99,13.3916091
"Gene257",0.0342173003521207,1.40123360584795,0.02,0.0941193756952976,13.3916091
"Gene258",0,0,0,0.99,13.3916091
"Gene259",0,0.184334209032698,0,0.543730990487,13.3916091
"Gene260",0,0,0,0.99,13.3916091
"Gene261",0,0,0,0.99,13.3916091
"Gene262",0,0.0948614664091338,0,0.663147318197309,13.3916091
"Gene263",0,0,0,0.99,13.3916091
"Gene264",0,0,0,0.99,13.3916091
"Gene265",0,0,0,0.99,13.3916091
"Gene266",0,0,0,0.99,13.3916091
"Gene267",0,0,0,0.99,13.3916091
"Gene268",0,0.481884921424233,0,0.326238892707547,13.3916091
"Gene269",0.0307620628042343,2.86507768866273,0.06,0.0166760070988483,13.3916091
"Gene270",0,0,0,0.99,13.3916091
"Gene271",0,0,0,0.99,13.3916091
"Gene272",0,0.185532105876541,0,0.542424752293754,13.3916091
"Gene273",0.0411335475338176,0.697387501481637,0.14,0.237600368205951,13.3916091
"Gene274",0,0.0264596478116346,0,0.818059177622334,13.3916091
"Gene275",0,0.347609514750764,0,0.404394848001817,13.3916091
"Gene276",0,0,0,0.99,13.3916091
"Gene277",0,0,0,0.99,13.3916091
"Gene278",0,0.0547149246214872,0,0.740794180199959,13.3916091
"Gene279",0,0.117964175900744,0,0.627162465363737,13.3916091
"Gene280",0.0633996238400806,0.477105870629032,0.04,0.328649546860021,13.3916091
"Gene281",0,0.0746774827213926,0,0.699152540002053,13.3916091
"Gene282",0,0.067664733228105,0,0.712969025764536,13.3916091
"Gene283",0,0,0,0.99,13.3916091
"Gene284",0,0.376238939406443,0,0.385692851872664,13.3916091
"Gene285",0,0,0,0.99,13.3916091
"Gene286",0,0,0,0.99,13.3916091
"Gene287",0,0.0533956098590863,0,0.743827283986032,13.3916091
"Gene288",0.0374091802576604,0.914183051142879,0.16,0.176320655291109,13.3916091
"Gene289",0.0585259734314309,1.26836838881644,0.2,0.111224443484315,13.3916091
"Gene290",0,0.0628898002400774,0,0.722848667517753,13.3916091
"Gene291",0,0,0,0.99,13.3916091
"Gene292",0,0.0518963434768864,0,0.747324876711402,13.3916091
"Gene293",0.049214235980462,2.5386834981601,0.1,0.0242401543898223,13.3916091
"Gene294",0,0,0,0.99,13.3916091
"Gene295",0.032237862518883,1.35003532001531,0.22,0.10034380044649,13.3916091
"Gene296",0.0546051032626164,0.552240048030001,0.02,0.293285008557784,13.3916091
"Gene297",0,0,0,0.99,13.3916091
"Gene298",0,0,0,0.99,13.3916091
"Gene299",0,0.214678201941587,0,0.512304920115818,13.3916091
"Gene300",0,0.180672560928446,0,0.547760136712134,13.3916091
"Gene301",0,0,0,0.99,13.3916091
"Gene302",0,0,0,0.99,13.3916091
"Gene303",0,0,0,0.99,13.3916091
"Gene304",0,0.146976166921024,0,0.587698843109309,13.3916091
"Gene305",0,0.0807700451341248,0,0.687742533436138,13.3916091
"Gene306",0,0,0,0.99,13.3916091
"Gene307",0,0,0,0.99,13.3916091
"Gene308",0,0.299939273231058,0,0.438624369858726,13.3916091
"Gene309",0,0.60997637002036,0,0.26936992700104,13.3916091
"Gene310",0,0,0,0.99,13.3916091
"Gene311",0.0395146418192858,0.856794704437812,0.2,0.19052032456973,13.3916091
"Gene312",0,0.91737758317272,0,0.175566919963491,13.3916091
"Gene313",0,0,0,0.99,13.3916091
"Gene314",0.0268460923562242,1.22344277262335,0.02,0.117758307745767,13.3916091
"Gene315",0,0,0,0.99,13.3916091
"Gene316",0,0.237740913311904,0,0.490476022811365,13.3916091
"Gene317",0,0,0,0.99,13.3916091
"Gene318",0,0,0,0.99,13.3916091
"Gene319",0,0,0,0.99,13.3916091
"Gene320",0,0,0,0.99,13.3916091
"Gene321",0,0,0,0.99,13.3916091
"Gene322",0,0,0,0.99,13.3916091
"Gene323",0,0,0,0.99,13.3916091
"Gene324",0,0.010835348485756,0,0.882966501309295,13.3916091
"Gene325",0,0.0255075598662302,0,0.821306211150637,13.3916091
"Gene326",0,0,0,0.99,13.3916091
"Gene327",0,0.703522835167178,0,0.235547448516882,13.3916091
"Gene328",0,0,0,0.99,13.3916091
"Gene329",0,0.275882901218921,0,0.457597084548422,13.3916091
"Gene330",0,0,0,0.99,13.3916091
"Gene331",0.0417885196526705,2.71649461308224,0.1,0.0197598278724807,13.3916091
"Gene332",0,0.144503690828213,0,0.590857326641772,13.3916091
"Gene333",0,0.140290446536051,0,0.596320731423975,13.3916091
"Gene334",0,0.0612004491746063,0,0.726444970172889,13.3916091
"Gene335",0,0,0,0.99,13.3916091
"Gene336",0,0.0961916378463286,0,0.660940396245902,13.3916091
"Gene337",0,0,0,0.99,13.3916091
"Gene338",0,0,0,0.99,13.3916091
"Gene339",0,0,0,0.99,13.3916091
"Gene340",0,0,0,0.99,13.3916091
"Gene341",0,0.310900942046709,0,0.430378481736014,13.3916091
"Gene342",0.0415655265142818,0.801942913352462,0.1,0.205353400615959,13.3916091
"Gene343",0,0.202904300906562,0,0.524104596667626,13.3916091
"Gene344",0,0,0,0.99,13.3916091
"Gene345",0,0.318278500234396,0,0.424960314033099,13.3916091
"Gene346",0,0,0,0.99,13.3916091
"Gene347",0,0.404810957490849,0,0.368232055249234,13.3916091
"Gene348",0,0,0,0.99,13.3916091
"Gene349",0,0,0,0.99,13.3916091
"Gene350",0.0336946259579471,2.57883036170918,0.22,0.0231440496405321,13.3916091
"Gene351",0,0,0,0.99,13.3916091
"Gene352",0,0.0832916425042299,0,0.683166375367352,13.3916091
"Gene353",0,0,0,0.99,13.3916091
"Gene354",0.0205272094620561,1.60313359178895,0.06,0.0733566629719673,13.3916091
"Gene355",0,0,0,0.99,13.3916091
"Gene356",0,0,0,0.99,13.3916091
"Gene357",0,0,0,0.99,13.3916091
"Gene358",0,0.470658310441826,0,0.331939470332413,13.3916091
"Gene359",0,0.0757025254247139,0,0.697196241338015,13.3916091
"Gene360",0,0,0,0.99,13.3916091
"Gene361",0,0.339967769993461,0,0.409608921574801,13.3916091
"Gene362",0,0,0,0.99,13.3916091
"Gene363",0,0.156402598326616,0,0.57596388451114,13.3916091
"Gene364",0.0383361506866408,1.16747202747886,0.18,0.126499535089749,13.3916091
"Gene365",0,0.075887544600198,0,0.696844758479178,13.3916091
"Gene366",0,0,0,0.99,13.3916091
"Gene367",0,0.108673786188365,0,0.641068409702736,13.3916091
"Gene368",0,0.0982185767231385,0,0.657612174352269,13.3916091
"Gene369",0,0.0589135289315323,0,0.731403275178274,13.3916091
"Gene370",0,0.0488673915887659,0,0.754565105216772,13.3916091
"Gene371",0,0.642232254472486,0,0.257070582790846,13.3916091
"Gene372",0,0,0,0.99,13.3916091
"Gene373",0,0,0,0.99,13.3916091
"Gene374",0.0393779905907997,2.24887917158478,0.08,0.0339393174567874,13.3916091
"Gene375",0,0,0,0.99,13.3916091
"Gene376",0,0.147887933574611,0,0.58654277205911,13.3916091
"Gene377",0,0,0,0.99,13.3916091
"Gene378",0,1.19364638055732,0,0.12232530526521,13.3916091
"Gene379",0,0,0,0.99,13.3916091
"Gene380",0,0.039627865546214,0,0.778308565675593,13.3916091
"Gene381",0,0,0,0.99,13.3916091
"Gene382",0.0258889054822229,2.48529332304657,0.18,0.0257819014658699,13.3916091
"Gene383",0.0473652262243357,2.6638898977572,0.12,0.0209881048306139,13.3916091
"Gene384",0,0,0,0.99,13.3916091
"Gene385",0,0.16819924954379,0,0.561915490345957,13.3916091
"Gene386",0,0.100409006144571,0,0.654061378706811,13.3916091
"Gene387",0.0405561676565804,1.68883303953668,0.2,0.0660855759450625,13.3916091
"Gene388",0,0,0,0.99,13.3916091
"Gene389",0.0517080260003072,1.28757326335513,0.06,0.10855404943264,13.3916091
"Gene390",0,0.178275368750218,0,0.550428136183308,13.3916091
"Gene391",0,0.208139144518128,0,0.518799971836491,13.3916091
"Gene392",0,0.397709144925926,0,0.372466765693894,13.3916091
"Gene393",0,0.796334036735692,0,0.206945354380093,13.3916091
"Gene394",0,0.696556704060958,0,0.237880022451547,13.3916091
"Gene395",0,0,0,0.99,13.3916091
"Gene396",0,0.390253360223829,0,0.376986211465009,13.3916091
"Gene397",0.0558649170182207,0.349547687671668,0.18,0.403087828272216,13.3916091
"Gene398",0.0763984440907674,0.56675998258732,0.08,0.287025767508637,13.3916091
"Gene399",0,0.487939738244046,0,0.323218218708909,13.3916091
"Gene400",0,0.918388363373941,0,0.175329204913597,13.3916091
"Gene401",0,0,0,0.99,13.3916091
"Gene402",0,0,0,0.99,13.3916091
"Gene403",0,0,0,0.99,13.3916091
"Gene404",0,0.61974498797137,0,0.265569370536181,13.3916091
"Gene405",0,0.0550914257961722,0,0.739936057857052,13.3916091
"Gene406",0,0.408027683731865,0,0.366336013819752,13.3916091
"Gene407",0,0,0,0.99,13.3916091
"Gene408",0.0758749113119469,0.2473655455158,0.1,0.48182442929596,13.3916091
"Gene409",0,0.448434705203209,0,0.343622526501822,13.3916091
"Gene410",0,0.0149766336053631,0,0.862596309529722,13.3916091
"Gene411",0,0.136144153225837,0,0.601800871353884,13.3916091
"Gene412",0,0.372870335149065,0,0.387828119456049,13.3916091
"Gene413",0,0,0,0.99,13.3916091
"Gene414",0,0,0,0.99,13.3916091
"Gene415",0,0,0,0.99,13.3916091
"Gene416",0,0.55115774276187,0,0.293758513051255,13.3916091
"Gene417",0,0.220129010071906,0,0.50699794631902,13.3916091
"Gene418",0,0.11964913128914,0,0.624713406473404,13.3916091
"Gene419",0,0,0,0.99,13.3916091
"Gene420",0,0,0,0.99,13.3916091
"Gene421",0.0320098488732764,1.82904763716022,0.1,0.0557973868901778,13.3916091
"Gene422",0,0.144362504762358,0,0.591038734900979,13.3916091
"Gene423",0,0.160827657842697,0,0.570614554959599,13.3916091
"Gene424",0,0,0,0.99,13.3916091
"Gene425",0,0,0,0.99,13.3916091
"Gene426",0,0.405026801031158,0,0.368104403703439,13.3916091
"Gene427",0,0,0,0.99,13.3916091
"Gene428",0,0,0,0.99,13.3916091
"Gene429",0,0,0,0.99,13.3916091
"Gene430",0,0.0719333332757913,0,0.704466884422752,13.3916091
"Gene431",0,0.100119765784342,0,0.654527572479661,13.3916091
"Gene432",0,1.70343845770454,0,0.0649252139349301,13.3916091
"Gene433",0,0,0,0.99,13.3916091
"Gene434",0,0.287318294327457,0,0.448422319641905,13.3916091
"Gene435",0,0.507201741719643,0,0.313850206946249,13.3916091
"Gene436",0,0.227874061090768,0,0.499617827119675,13.3916091
"Gene437",0,0,0,0.99,13.3916091
"Gene438",0,0,0,0.99,13.3916091
"Gene439",0,0,0,0.99,13.3916091
"Gene440",0,0.405406889496561,0,0.367879766031587,13.3916091
"Gene441",0.0656538382799386,8.12529198191748,0.52,5.54924880514784e-05,13.3916091
"Gene442",0,0.00708978689070818,0,0.905213547871763,13.3916091
"Gene443",0,0,0,0.99,13.3916091
"Gene444",0,0.100460510866191,0,0.653978448675245,13.3916091
"Gene445",0.0339480379297873,1.12441398837113,0.06,0.133715643805304,13.3916091
"Gene446",0,0,0,0.99,13.3916091
"Gene447",0,0,0,0.99,13.3916091
"Gene448",0,0.797959987440817,0,0.206482369463257,13.3916091
"Gene449",0,0.0973790835561772,0,0.65898559334918,13.3916091
"Gene450",0,0,0,0.99,13.3916091
"Gene451",0,0.278698670226146,0,0.455310798474017,13.3916091
"Gene452",0,0,0,0.99,13.3916091
"Gene453",0,0.527757648835575,0,0.304240274848795,13.3916091
"Gene454",0,0,0,0.99,13.3916091
"Gene455",0,0,0,0.99,13.3916091
"Gene456",0.0396838949342975,1.24678393452031,0.18,0.11431231864228,13.3916091
"Gene457",0,0.149723901569843,0,0.584228805827533,13.3916091
"Gene458",0,0,0,0.99,13.3916091
"Gene459",0,0.465174793671201,0,0.334772101503394,13.3916091
"Gene460",0,0,0,0.99,13.3916091
"Gene461",0,0.182586573971162,0,0.545647144473957,13.3916091
"Gene462",0,0,0,0.99,13.3916091
"Gene463",0,0,0,0.99,13.3916091
"Gene464",0,0,0,0.99,13.3916091
"Gene465",0,0,0,0.99,13.3916091
"Gene466",0,0.311416370326657,0,0.42999656566538,13.3916091
"Gene467",0,0,0,0.99,13.3916091
"Gene468",0,0.0138878272493741,0,0.867637347170431,13.3916091
"Gene469",0,0,0,0.99,13.3916091
"Gene470",0,0.075790482497797,0,0.697029086762966,13.3916091
"Gene471",0,0.649872059362707,0,0.254259968547206,13.3916091
"Gene472",0,0.0957861346010418,0,0.661611240577107,13.3916091
"Gene473",0,0.132924385424394,0,0.606130144820191,13.3916091
"Gene474",0,0.487655724232786,0,0.32335908175882,13.3916091
"Gene475",0,0.472560532938928,0,0.330964305127773,13.3916091
"Gene476",0,0,0,0.99,13.3916091
"Gene477",0,0.134680809803427,0,0.603760324987957,13.3916091
"Gene478",0,0.737477605792878,0,0.224565497402031,13.3916091
"Gene479",0,0,0,0.99,13.3916091
"Gene480",0,0.0977788105350612,0,0.658330757083545,13.3916091
"Gene481",0,0.17141669223526,0,0.558198286774051,13.3916091
"Gene482",0,0.772121451321664,0,0.213987360871567,13.3916091
"Gene483",0,0.142060077414413,0,0.594013349938435,13.3916091
"Gene484",0,0,0,0.99,13.3916091
"Gene485",0,0,0,0.99,13.3916091
"Gene486",0,0,0,0.99,13.3916091
"Gene487",0,0,0,0.99,13.3916091
"Gene488",0,0.131990882331667,0,0.607397731064866,13.3916091
"Gene489",0.0564362110652931,2.51238029899568,0.16,0.0249873797264719,13.3916091
"Gene490",0.0236658288811155,2.12023774388239,0.1,0.0394711110173442,13.3916091
"Gene491",0,0.283275101735512,0,0.451633039371445,13.3916091
"Gene492",0,0,0,0.99,13.3916091
"Gene493",0,0,0,0.99,13.3916091
"Gene494",0,0,0,0.99,13.3916091
"Gene495",0,0.168869569042232,0,0.561137150378961,13.3916091
