"","pval","qval"
"Gene4197",0.983705270492072,0.98370575071985
"Gene4188",0.983705308883841,0.98370575071985
"Gene4178",0.983705240057579,0.98370575071985
"Gene4150",0.983705277547874,0.98370575071985
"Gene3314",0.983705234569252,0.98370575071985
"Gene3366",0.983705283440292,0.98370575071985
"Gene3485",0.983705273404976,0.98370575071985
"Gene3526",0.983705199117191,0.98370575071985
"Gene3573",0.983705243902961,0.98370575071985
"Gene3659",0.983705212447228,0.98370575071985
"Gene3693",0.983705093409765,0.98370575071985
"Gene4994",0.983705275678463,0.98370575071985
"Gene3807",0.983705295109685,0.98370575071985
"Gene3981",0.983705001654535,0.98370575071985
"Gene3983",0.983705184237473,0.98370575071985
"Gene4040",0.983705240705876,0.98370575071985
"Gene4041",0.983705214916083,0.98370575071985
"Gene4073",0.983705192905096,0.98370575071985
"Gene4100",0.983705196133254,0.98370575071985
"Gene4139",0.983705174317668,0.98370575071985
"Gene3881",0.983705275713987,0.98370575071985
"Gene6303",0.983705323443963,0.98370575071985
"Gene4997",0.98370526152246,0.98370575071985
"Gene5052",0.983704969835164,0.98370575071985
"Gene5833",0.983705282427879,0.98370575071985
"Gene5848",0.983705219471922,0.98370575071985
"Gene5903",0.9837051080363,0.98370575071985
"Gene5960",0.983705319851666,0.98370575071985
"Gene5986",0.983705121108721,0.98370575071985
"Gene5992",0.983705248920609,0.98370575071985
"Gene6012",0.983705240474976,0.98370575071985
"Gene6035",0.983704952207099,0.98370575071985
"Gene6066",0.9837053097364,0.98370575071985
"Gene6144",0.983705316494711,0.98370575071985
"Gene6161",0.983705375734402,0.98370575071985
"Gene6215",0.983705239764513,0.98370575071985
"Gene6218",0.983705238911957,0.98370575071985
"Gene6246",0.98370531691211,0.98370575071985
"Gene6274",0.983705253423172,0.98370575071985
"Gene5809",0.983705130318035,0.98370575071985
"Gene5701",0.983705051905823,0.98370575071985
"Gene5688",0.983705180938272,0.98370575071985
"Gene5687",0.983705255865391,0.98370575071985
"Gene5139",0.983705168531859,0.98370575071985
"Gene5185",0.983705285771506,0.98370575071985
"Gene5258",0.983705329958057,0.98370575071985
"Gene5299",0.98370532394573,0.98370575071985
"Gene5309",0.983705227278128,0.98370575071985
"Gene5324",0.983705391431336,0.98370575071985
"Gene5329",0.983705305375915,0.98370575071985
"Gene5025",0.98370517822076,0.98370575071985
"Gene5353",0.983705098880283,0.98370575071985
"Gene5458",0.983705317449401,0.98370575071985
"Gene5562",0.983705320695345,0.98370575071985
"Gene5571",0.0645440718995368,0.98370575071985
"Gene5585",0.983705170023825,0.98370575071985
"Gene5587",0.983705297036822,0.98370575071985
"Gene5653",0.983705306663635,0.98370575071985
"Gene5662",0.983705294967591,0.98370575071985
"Gene5430",0.983705338092907,0.98370575071985
"Gene9895",0.983705395179064,0.98370575071985
"Gene9894",0.9837055644494,0.98370575071985
"Gene9893",0.425605734838621,0.98370575071985
"Gene9590",0.598156287461887,0.98370575071985
"Gene9591",0.983705488588363,0.98370575071985
"Gene9592",0.983705340672792,0.98370575071985
"Gene9593",0.98370532393685,0.98370575071985
"Gene9594",0.983705314816234,0.98370575071985
"Gene9595",0.983705465160501,0.98370575071985
"Gene9596",0.983705507407054,0.98370575071985
"Gene9597",0.983705553983185,0.98370575071985
"Gene9598",0.0465160121363877,0.98370575071985
"Gene9599",0.747784706706568,0.98370575071985
"Gene9600",0.983705415729419,0.98370575071985
"Gene9601",0.983705289274987,0.98370575071985
"Gene9606",0.647474669859106,0.98370575071985
"Gene9607",0.983705451750329,0.98370575071985
"Gene9608",0.804712403459007,0.98370575071985
"Gene9589",0.618768179088152,0.98370575071985
"Gene9587",0.983705471288331,0.98370575071985
"Gene9586",0.983705462203157,0.98370575071985
"Gene9584",0.983705313226566,0.98370575071985
"Gene9555",0.569226093803578,0.98370575071985
"Gene9556",0.74871059815703,0.98370575071985
"Gene9557",0.983705416550901,0.98370575071985
"Gene9559",0.0918273213753729,0.98370575071985
"Gene9561",0.405191168177818,0.98370575071985
"Gene9563",0.983705544653738,0.98370575071985
"Gene9564",0.705622175426171,0.98370575071985
"Gene9609",0.983705499964832,0.98370575071985
"Gene9567",0.949105808206781,0.98370575071985
"Gene9572",0.602779718980575,0.98370575071985
"Gene9573",0.983705390330108,0.98370575071985
"Gene9574",0.263203723089076,0.98370575071985
"Gene9577",0.983705313777177,0.98370575071985
"Gene9578",0.521870094996911,0.98370575071985
"Gene9580",0.606703329666174,0.98370575071985
"Gene9583",0.983705556634152,0.98370575071985
"Gene9571",0.983705360215101,0.98370575071985
"Gene9554",0.983705381307145,0.98370575071985
"Gene9610",0.382944409016945,0.98370575071985
"Gene9613",0.983705521403414,0.98370575071985
"Gene9645",0.886507174080688,0.98370575071985
"Gene9646",0.976891648781561,0.98370575071985
"Gene9647",0.983705368021374,0.98370575071985
"Gene9648",0.983705380445701,0.98370575071985
"Gene9651",0.983705476723452,0.98370575071985
"Gene9652",0.983705333421584,0.98370575071985
"Gene9654",0.697012716635112,0.98370575071985
"Gene9655",0.983705492478209,0.98370575071985
"Gene9658",0.983705337187061,0.98370575071985
"Gene9659",0.206872678343616,0.98370575071985
"Gene9660",0.478889868553875,0.98370575071985
"Gene9661",0.983705302045606,0.98370575071985
"Gene9662",0.64109990517481,0.98370575071985
"Gene9663",0.983705321583428,0.98370575071985
"Gene9664",0.98370536196463,0.98370575071985
"Gene9644",0.983705463393199,0.98370575071985
"Gene9642",0.98370560264204,0.98370575071985
"Gene9641",0.983705399930332,0.98370575071985
"Gene9640",0.983705381742307,0.98370575071985
"Gene9616",0.127752223179979,0.98370575071985
"Gene9617",0.983705549178586,0.98370575071985
"Gene9620",0.98370547757602,0.98370575071985
"Gene9622",0.983705381058481,0.98370575071985
"Gene9623",0.983705422865212,0.98370575071985
"Gene9624",0.98370537807451,0.98370575071985
"Gene9626",0.559475134974908,0.98370575071985
"Gene9611",0.398528787941712,0.98370575071985
"Gene9629",0.983705519978023,0.98370575071985
"Gene9632",0.512698853090006,0.98370575071985
"Gene9634",0.983705473046752,0.98370575071985
"Gene9635",0.9837054754446,0.98370575071985
"Gene9636",0.983705408074098,0.98370575071985
"Gene9637",0.983705405534166,0.98370575071985
"Gene9638",0.983705612841857,0.98370575071985
"Gene9639",0.983705419033109,0.98370575071985
"Gene9631",0.983705492735756,0.98370575071985
"Gene9665",0.361593431400679,0.98370575071985
"Gene9553",0.983705573419178,0.98370575071985
"Gene9549",0.51745842443961,0.98370575071985
"Gene9468",0.983705310073872,0.98370575071985
"Gene9469",0.983705408589189,0.98370575071985
"Gene9471",0.388149433371365,0.98370575071985
"Gene9472",0.807680308356831,0.98370575071985
"Gene9473",0.294693956028309,0.98370575071985
"Gene9474",0.584542295481555,0.98370575071985
"Gene9475",0.504932709903578,0.98370575071985
"Gene9478",0.983705422274633,0.98370575071985
"Gene9481",0.983705464343457,0.98370575071985
"Gene9482",0.347842090225298,0.98370575071985
"Gene9483",0.983705452265421,0.98370575071985
"Gene9485",0.373630391665147,0.98370575071985
"Gene9486",0.983705373323248,0.98370575071985
"Gene9487",0.983705344913395,0.98370575071985
"Gene9489",0.261290605640021,0.98370575071985
"Gene9467",0.846022413704782,0.98370575071985
