"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"Gene20",0.999243499977119,0.999243499977119,0.908608083801096,0.843697100223364,0.846271104274158,0.979617979445405,0.995191104039107,0.757962530709836,0.990412674123276,0.736641365013986,0.982987400121983,0.440255578804867
"Gene21",0.98663667178036,0.999243499977119,0.803093369061184,0.989027877651316,0.976243684348222,0.971131202675213,0.999243499977119,0.996320825923799,0.96847431849311,0.999243499977119,0.999243499977119,0.985666884283446
"Gene22",0.939871815955092,0.995551450419109,0.999243499977119,0.999243499977119,0.922962277895074,0.986175610505736,0.829096739049314,0.999243499977119,0.932769915447384,0.933250614437152,0.937433422235409,0.86181363416391
"Gene23",0.890086001867223,0.944447254008164,0.999243499977119,0.999243499977119,0.999243499977119,0.999243499977119,0.941115620202012,0.988691372834244,0.999243499977119,0.999243499977119,0.81883373295497,0.986175610505736
"Gene24",0.999243499977119,0.999243499977119,0.999243499977119,0.841980610366632,0.867464325217173,0.820124729235567,0.999243499977119,0.723069516247122,0.713087536398909,0.830874223878901,0.999243499977119,0.935006451146513
"Gene25",0.999243499977119,0.994618376692732,0.986175610505736,0.986163265507392,0.935006451146513,0.874174444326708,0.985666884283446,0.997244730409117,0.973168084988689,0.925598059826709,0.962200067866534,0.999243499977119
"Gene26",0.999243499977119,0.999243499977119,0.912875701299691,0.887615550395112,0.96871784065807,0.953228678152502,0.932830903345171,0.949554236407469,0.999243499977119,0.940778977731266,0.81491640027642,0.389497686501448
"Gene27",0.971008097697163,0.982450442340472,0.849539201095199,0.907634383166814,0.976326457438742,0.999243499977119,0.836875601156418,0.736026923817779,0.999243499977119,0.992897295982205,0.909772229203694,0.999243499977119
"Gene28",0.81009362056983,0.996896107911873,0.985666884283446,0.902845993831959,0.928605972991251,0.834346355997625,0.999243499977119,0.999243499977119,0.0875969551814505,0.929463197052749,0.783267688036601,0.95067914652026
"Gene29",0.996630993254034,0.999243499977119,0.991300014800271,0.963736718559191,0.92013981786061,0.964533837315414,0.999243499977119,0.975697067004107,0.971746969519497,0.8898289101135,0.999243499977119,0.999243499977119
"Gene30",0.884119068078309,0.820342182746271,0.999243499977119,0.790387259690503,0.999243499977119,0.999243499977119,0.760167122758908,0.999243499977119,0.901185424502592,0.936958662578015,0.823000106830561,0.450615446671941
"Gene31",0.999243499977119,0.957582829354254,0.848190853798495,0.999243499977119,0.951349822975284,0.999243499977119,0.84697541893056,0.999243499977119,0.890086001867223,0.270013252657286,0.999243499977119,0.954857750586437
"Gene32",0.959284130206031,0.663377325222938,0.999243499977119,0.999243499977119,0.999243499977119,0.803093369061184,0.734110891455882,0.77150969818509,0.540273907781955,0.841949064430331,0.94963158095352,0.892395160074726
"Gene33",0.999243499977119,0.975481912009384,0.999243499977119,0.892972692422593,0.765124071821898,0.999243499977119,0.93039367874521,0.999243499977119,0.993553685593055,0.999243499977119,0.999243499977119,0.918578865073172
"Gene34",0.999243499977119,0.709273764690784,0.74730141660915,0.625180690146498,0.970066823798003,0.999243499977119,0.362216681631143,0.987232117932998,0.876103501926458,0.486400498179759,0.886512629721659,0.989375719011361
"Gene35",0.923406757442658,0.814778604327399,0.999243499977119,0.694803136411449,0.999243499977119,0.999243499977119,0.8737726662015,0.77129567372989,0.999243499977119,0.849296492034915,0.991651027602185,0.917225360464994
"Gene36",0.999243499977119,0.999243499977119,0.969764241413113,0.999243499977119,0.999243499977119,0.944920666083086,0.986476381933135,0.798053310174024,0.999243499977119,0.920500891811869,0.999625185102551,0.999243499977119
"Gene37",0.934013454906223,0.999243499977119,0.997760473585645,0.707385719332356,0.999243499977119,0.654456954010104,0.999243499977119,0.892845829509321,0.827118246274946,0.705639854903771,0.813577660889178,0.860585082505161
"Gene38",0.808919202634443,0.868696056727788,0.884437170575507,0.992187259680864,0.855879632870113,0.999243499977119,0.991461382775271,0.894514494926773,0.905360037226577,0.992380506311916,0.7886942308071,0.999243499977119
"Gene39",0.958612431829952,0.999243499977119,0.998919004713454,0.876411868257702,0.843727540808082,0.931844794560323,0.817436279703792,0.884863946975512,0.771838114915083,0.947157946583221,0.801397285185775,0.999243499977119
"Gene40",0.999243499977119,0.926128904027491,0.771838114915083,0.948983593555514,0.782770525927984,0.764593023268594,0.957122182530557,0.999243499977119,0.986175610505736,0.999243499977119,0.999243499977119,0.999243499977119
"Gene41",0.978676136178253,0.954857750586437,0.445536710703029,0.192886635848257,0.336184033115347,0.906234193306969,0.995771335975087,0.984926863010888,0.999243499977119,0.999243499977119,0.985268989898561,0.861298508769224
"Gene42",0.933341598947143,0.997760473585645,0.890086001867223,0.941700633170922,0.962941369675555,0.999243499977119,0.657242410821031,0.868597661736712,0.999243499977119,0.908744597657907,0.796386094747301,0.999243499977119
"Gene43",0.889416069036832,0.942735217676852,0.962339617286235,0.730499466841412,0.888195176332533,0.999484795139725,0.982126768278077,0.894882421782224,0.999243499977119,0.985463523462026,0.999243499977119,0.775607634369003
"Gene44",0.755686947325217,0.967524237286014,0.692320293330463,0.990144380753304,0.539488852345964,0.685479244724564,0.999243499977119,0.948097606859561,0.992187259680864,0.922600724073628,0.929035475118619,0.825681468399747
"Gene45",0.986175610505736,0.983435215407759,0.999243499977119,0.871714362800477,0.999243499977119,0.902078245862659,0.999243499977119,0.999243499977119,0.999243499977119,0.698769612281175,0.530365568615816,0.999243499977119
"Gene46",0.999243499977119,0.999243499977119,0.999243499977119,0.887480992922229,0.999243499977119,0.884144042408884,0.997244730409117,0.999243499977119,0.999243499977119,0.919201338325595,0.999243499977119,0.727644425121212
"Gene47",0.953641177182445,0.931615220515824,0.884622934522184,0.844104553253854,0.957287689647601,0.982450442340472,0.977350041780456,0.999243499977119,0.916539365569667,0.91985492108746,0.950359963275113,0.999243499977119
"Gene48",0.998919004713454,0.959672616865499,0.999243499977119,0.708141564376145,0.982450442340472,0.97926358385955,0.966614439973028,0.787288634153932,0.986476381933135,0.512886045329563,0.999243499977119,0.928605972991251
"Gene49",0.999243499977119,0.255032569655113,0.999243499977119,0.999243499977119,0.999243499977119,0.714379477363419,0.999243499977119,0.879417508758512,0.996557057290933,0.803064136265089,0.838175872480928,0.953882960772479
"Gene50",0.999243499977119,0.950922663305692,0.999243499977119,0.954857750586437,0.999243499977119,0.999243499977119,0.958220673751764,0.999243499977119,0.73709466003393,0.999243499977119,0.825965268083938,0.903096221483786
"Gene51",0.999243499977119,0.999243499977119,0.999243499977119,0.999243499977119,0.854099310581041,0.808919202634443,0.952436089957246,0.975697067004107,0.999243499977119,0.527384152971392,0.864568876713785,0.937123498187614
"Gene52",0.928455592574162,0.970888468051942,0.943552993692523,0.865621407639163,0.944735586881913,0.999243499977119,0.999243499977119,0.967524237286014,0.457680431956296,0.902137917046224,0.554373514936925,0.84207761908846
"Gene53",0.619684118694763,0.929463197052749,0.999243499977119,0.997760473585645,0.999243499977119,0.999243499977119,0.760167122758908,0.999689693708087,0.965557709698339,0.923937050618664,0.874785618300553,0.591415059956144
"Gene54",0.953770008623164,0.988000384092244,0.694803136411449,0.546310018228156,0.999243499977119,0.0697165022015128,0.999243499977119,0.985666884283446,0.964425918639466,0.958612431829952,0.932994987106799,0.944015162046818
"Gene55",0.935946547796404,0.947872289078446,0.999243499977119,0.954519696574817,0.999243499977119,0.933834899768015,0.919305647909193,0.985543558486908,0.931453514490052,0.866617493142803,0.972746009273578,0.929463197052749
"Gene56",0.987143654784454,0.953391954702444,0.925743910691927,0.851247639820209,0.627413162009931,0.939160142334214,0.999243499977119,0.983972789520758,0.816082827701632,0.824645108043522,0.815352670402303,0.962933705533195
"Gene57",0.999243499977119,0.934600543184664,0.946202312619094,0.999243499977119,0.690685685372745,0.694967506394355,0.962997871589402,0.849697315527068,0.8225330772527,0.922872732949707,0.719997145892979,0.981210777162327
"Gene58",0.985611812836709,0.933849339669623,0.95162148554647,0.774129507218023,0.999243499977119,0.978706310042379,0.999243499977119,0.977864166270196,0.999243499977119,0.990460639537579,0.999243499977119,0.975481912009384
"Gene59",0.913587739244474,0.978653502488363,0.762051929454356,0.55170091622439,0.742444678075625,0.767446609112219,0.981011818442088,0.989261983012395,0.914617855681487,0.92378932786564,0.830874223878901,0.999243499977119
"Gene60",0.884108622537545,0.989249525996535,0.987232117932998,0.82260101910338,0.98600268192731,0.999243499977119,0.999243499977119,0.996630993254034,0.999243499977119,0.708141564376145,0.905206309827916,0.999243499977119
"Gene61",0.999243499977119,0.995998034835221,0.946723728005758,0.995724154625729,0.65905226730349,0.946915879177353,0.969277124577165,0.901864898074181,0.999243499977119,0.999243499977119,0.999243499977119,0.999243499977119
"Gene62",0.999689693708087,0.954857750586437,0.949554236407469,0.949212477555127,0.72676724536216,0.48909124812291,0.995087482023918,0.860585082505161,0.972878476333763,0.999243499977119,0.999243499977119,0.961544186649484
"Gene63",0.754252777022276,0.999243499977119,0.926044786275615,0.967441997260303,0.885040158136615,0.943945230339977,0.99014730334938,0.999243499977119,0.934052900672287,0.999243499977119,0.999243499977119,0.997760473585645
"Gene64",0.999243499977119,0.729619234756918,0.947636937135613,0.819347001357309,0.993906101553031,0.96696633774986,0.995998034835221,0.928999858620122,0.972493361242822,0.863466418546603,0.999243499977119,0.999243499977119
"Gene65",0.999243499977119,0.712024764746086,0.698769612281175,0.914617855681487,0.999243499977119,0.921724543688438,0.999243499977119,0.940567360133714,0.877605707731063,0.999243499977119,0.999243499977119,0.81444922503817
"Gene66",0.957880505272557,0.999243499977119,0.985463523462026,0.523360100293486,0.912530416902268,0.999243499977119,0.978224829622435,0.999243499977119,0.944107987846884,0.975105663258652,0.999243499977119,0.930568256557239
"Gene67",0.924856190657482,0.999243499977119,0.717561720437851,0.850357556665314,0.999243499977119,0.999243499977119,0.999484795139725,0.999243499977119,0.999243499977119,0.800451107005762,0.999243499977119,0.918897349940315
"Gene68",0.999243499977119,0.999634723833836,0.712787150284141,0.98596657298301,0.957465934985998,0.987417490701376,0.999243499977119,0.999243499977119,0.699280114520513,0.857445080228422,0.859147428408852,0.964233744787269
"Gene69",0.919201338325595,0.999243499977119,0.744401138989289,0.885186420483207,0.941523195719908,0.999243499977119,0.931615220515824,0.94511590312802,0.998952664811286,0.777319720885518,0.999243499977119,0.991300014800271
"Gene70",0.859101904247369,0.737786113671077,0.938089984049309,0.72971669962644,0.843697100223364,0.948405721984309,0.733853715046166,0.999243499977119,0.745430684504402,0.846607847107703,0.93382563707067,0.999243499977119
"Gene71",0.98025262350286,0.999243499977119,0.913909365971326,0.917642894522042,0.768570938635409,0.61027610145214,0.879541008896715,0.999243499977119,0.692320293330463,0.966828173652902,0.617049982022667,0.237062005092026
"Gene72",0.999243499977119,0.694071525430573,0.999243499977119,0.844082661388956,0.865765119112099,0.99014730334938,0.929463197052749,0.734110891455882,0.929167366151947,0.929601572688898,0.883704509795519,0.963592594913764
"Gene73",0.898175245476769,0.928605972991251,0.482893195964239,0.712024764746086,0.999243499977119,0.999243499977119,0.734110891455882,0.72837375785192,0.999243499977119,0.971321769013169,0.794710069756349,0.777319720885518
"Gene74",0.999243499977119,0.999243499977119,0.815352670402303,0.999243499977119,0.987166810585885,0.72407722082955,0.89748073524175,0.858695221053735,0.754975947514355,0.82260101910338,0.946915879177353,0.829397101301453
"Gene75",0.999243499977119,0.918934292917615,0.938919063108464,0.802526831214387,0.999243499977119,0.999243499977119,0.966486622572604,0.999243499977119,0.903188664721026,0.668933325216948,0.928605972991251,0.912888885733279
"Gene76",0.736639990002732,0.999243499977119,0.999243499977119,0.999243499977119,0.586710051246239,0.999243499977119,0.65845551552843,0.999243499977119,0.999243499977119,0.742948591128816,0.968186840393745,0.999243499977119
"Gene77",0.723069516247122,0.65905226730349,0.864205429196663,0.576792605325192,0.974633716871276,0.999243499977119,0.928605972991251,0.803093369061184,0.819347001357309,0.999243499977119,0.999243499977119,0.914904026088549
"Gene78",0.910901746635577,0.977028863000078,0.861298508769224,0.978653502488363,0.994788197412286,0.999243499977119,0.57420553688013,0.999243499977119,0.999689693708087,0.911989574891391,0.999243499977119,0.971680004738687
"Gene79",0.999243499977119,0.999243499977119,0.868146488289603,0.924716971211438,0.976720012430056,0.999243499977119,0.983543594091379,0.999243499977119,0.999243499977119,0.45099545039356,0.665380673558474,0.853974606845982
"Gene80",0.902078245862659,0.650525178824524,0.916405825553612,0.960012617192061,0.93184726581398,0.938566229825164,0.851022826712598,0.844884596151627,0.882457653387538,0.864822287860224,0.97523545058097,0.999243499977119
"Gene81",0.999243499977119,0.994788197412286,0.999243499977119,0.189821165264131,0.665972028828087,0.999243499977119,0.860621168277031,0.999243499977119,0.999243499977119,0.821289231110006,0.892513014665004,0.719248285447981
"Gene82",0.871967446349196,0.999243499977119,0.999243499977119,0.974679791171386,0.999243499977119,0.999243499977119,0.777307437668379,0.847305129769342,0.999243499977119,0.605569649392016,0.990499212072912,0.969277124577165
"Gene83",0.807997525047812,0.919815737484485,0.999243499977119,0.924233135880712,0.935006451146513,0.989438848088221,0.939160142334214,0.851787295787893,0.999243499977119,0.886503415464081,0.902078245862659,0.989974433987284
"Gene84",0.950359963275113,0.972746009273578,0.999243499977119,0.999243499977119,0.931844794560323,0.784764163397575,0.91324533033243,0.82260101910338,0.999243499977119,0.708187473615898,0.999243499977119,0.967171375919197
"Gene85",0.999243499977119,0.967301362415544,0.858671192481876,0.981153476867235,0.999243499977119,0.999243499977119,0.981153476867235,0.884902315761699,0.994788197412286,0.950359963275113,0.786954565116435,0.597793688144867
"Gene86",0.97878895741403,0.999243499977119,0.999243499977119,0.999689693708087,0.988668170141796,0.720028097052241,0.895425709747983,0.971240087481215,0.999243499977119,0.999243499977119,0.930930435484838,0.999243499977119
"Gene87",0.699043130636075,0.999243499977119,0.999243499977119,0.999243499977119,0.972307154102314,0.964156060116514,0.999243499977119,0.999243499977119,0.77150969818509,0.908903002480172,0.621357988487656,0.840669880886798
"Gene88",0.92405107050188,0.986081072721781,0.97926358385955,0.999243499977119,0.0788150902851196,0.371250935470978,0.982450442340472,0.999243499977119,0.999243499977119,0.941523195719908,0.999243499977119,0.934600543184664
"Gene89",0.971938153994828,0.858695221053735,0.969335056110278,0.999243499977119,0.59413394851419,0.929463197052749,0.967337238586761,0.999243499977119,0.442961505059648,0.685757911400696,0.814189562433631,0.999243499977119
"Gene90",0.999243499977119,0.971224430567674,0.865302616869981,0.969891602255818,0.967551837910234,0.974521597447469,0.881648222105289,0.861298508769224,0.999243499977119,0.999243499977119,0.999243499977119,0.984841724801011
"Gene91",0.902297938406875,0.928868353554924,0.997822844165129,0.890231683902495,0.954720374994324,0.926128904027491,0.857484262673452,0.999243499977119,0.990851428572169,0.974830859345059,0.984835294294915,0.999243499977119
"Gene92",0.713010530493012,0.999243499977119,0.761085932127259,0.999243499977119,0.97437806810065,0.998279201812789,0.999243499977119,0.972878476333763,0.999243499977119,0.946431743353792,0.902078245862659,0.834477317594778
"Gene93",0.557776659839014,0.675235068641026,0.798952539316285,0.999243499977119,0.737786113671077,0.964389657880785,0.977028863000078,0.465396401895008,0.929463197052749,0.999243499977119,0.962941369675555,0.977630058041774
"Gene94",0.999634723833836,0.999243499977119,0.999243499977119,0.987377826657698,0.999243499977119,0.994588729754315,0.999243499977119,0.94506232592947,0.999243499977119,0.999243499977119,0.951786969231713,0.969277124577165
"Gene95",0.583257786822391,0.635872406413813,0.999243499977119,0.999634723833836,0.967524237286014,0.999243499977119,0.708187473615898,0.926128904027491,0.643717188077644,0.914261710638057,0.964016643145376,0.999243499977119
"Gene96",0.923428654455751,0.999243499977119,0.987300525996839,0.999243499977119,0.824190425000196,0.77150969818509,0.995998034835221,0.919850691278479,0.977418183026043,0.999243499977119,0.999243499977119,0.285471612159382
"Gene97",0.779020868113867,0.65905226730349,0.832883131334781,0.943584750167808,0.747221882812038,0.924233135880712,0.944735586881913,0.924233135880712,0.932798797594156,0.985666884283446,0.982340200263942,0.929463197052749
"Gene98",0.86189268553459,0.975356525205455,0.999243499977119,0.904672310561957,0.825814672972821,0.914617855681487,0.235934134216279,0.752142408357407,0.936330582711902,0.712650802578857,0.999243499977119,0.994724230049403
"Gene99",0.934600543184664,0.999243499977119,0.854189681521887,0.663625006490284,0.825960721145521,0.949554236407469,0.787288634153932,0.994603631863265,0.731144421974206,0.930568256557239,0.903096221483786,0.924196198796281
"Gene100",0.999243499977119,0.905084657355161,0.999243499977119,0.709951406709894,0.999243499977119,0.779020868113867,0.910516226448043,0.978324346761231,0.968186840393745,0.949554236407469,0.999243499977119,0.991625538596833
"Gene101",9.28011291001024e-09,0.979386009788801,0.845157703220246,0.971131202675213,0.999243499977119,0.999243499977119,0.698769612281175,0.999243499977119,0.993906101553031,0.864822287860224,0.698791240237532,0.898175245476769
"Gene102",4.79232960269852e-14,0.999243499977119,0.9675259829012,0.958602427413304,0.98876047786717,0.950359963275113,0.181046504101284,0.982236050704306,0.999243499977119,0.999243499977119,0.999243499977119,0.977028863000078
"Gene103",4.79232960269852e-14,0.97870270682289,0.912429098232364,0.981153476867235,0.893427486472505,0.994603631863265,0.00902056611402345,0.999243499977119,0.976882103996589,0.896488961836447,0.889468017593487,0.97437806810065
"Gene104",1.99840144432528e-11,0.860585082505161,0.989573893333777,0.897714791138679,0.999243499977119,0.999484795139725,0.0890911691780164,0.669654438197046,0.93089205421165,0.991300014800271,0.999243499977119,0.954857750586437
"Gene105",4.79232960269852e-14,0.93089205421165,0.92405107050188,0.965704203097222,0.910888478653388,0.999243499977119,0.444737739090012,0.871093109489312,0.99559386662193,0.977963043337387,0.999243499977119,0.992535830295404
"Gene106",4.79232960269852e-14,0.941523195719908,0.999243499977119,0.999243499977119,0.834043616474422,0.723493826787083,0.157813065293773,0.886591737154331,0.999243499977119,0.974944759334484,0.999243499977119,0.921724543688438
"Gene107",3.90125887799122e-10,0.986476381933135,0.999243499977119,0.999230550284421,0.875508874456048,0.930930435484838,0.366464183764359,0.994788197412286,0.988179281257692,0.810609462463042,0.89156644058189,0.944107987846884
"Gene108",4.5865755291516e-09,0.958196262379417,0.998479651904723,0.985611812836709,0.999243499977119,0.94963158095352,0.235934134216279,0.712110730323428,0.798104968809326,0.760818944678447,0.813374252990127,0.989448376456549
"Gene109",2.90156232374272e-08,0.712268966500889,0.974412862186358,0.993705349898294,0.999243499977119,0.939006253863851,0.0121691469658629,0.679615685672861,0.999243499977119,0.880567511382675,0.995536372116555,0.90970650781566
"Gene110",4.79232960269852e-14,0.953844858556299,0.999243499977119,0.99559386662193,0.981979017393087,0.958188411606944,0.00708479692802051,0.971338144877298,0.999243499977119,0.979215045600308,0.894882421782224,0.790211979231773
"Gene111",4.79232960269852e-14,0.525409495675491,0.838175872480928,0.999243499977119,0.897025401987001,0.93224516414908,0.733853715046166,0.999243499977119,0.928605972991251,0.999243499977119,0.999243499977119,0.99764275679146
"Gene112",1.78229783217416e-13,0.905985692218938,0.597016974486693,0.997760473585645,0.962941369675555,0.94963158095352,0.501960070357542,0.999243499977119,0.999243499977119,0.973168084988689,0.977963043337387,0.907634383166814
"Gene113",9.2878086174356e-11,0.921427960374211,0.900323239168942,0.362374173145993,0.487213020921719,0.976746850256803,0.00544763991275777,0.959135822741937,0.999243499977119,0.910446590848183,0.886512629721659,0.999243499977119
"Gene114",1.02625716769551e-05,0.999243499977119,0.78872676653269,0.880180413126918,0.999243499977119,0.849697315527068,0.00254659113454145,0.969645469286226,0.741139075038423,0.999243499977119,0.731184926228231,0.923385008925197
"Gene115",4.79232960269852e-14,0.999243499977119,0.999243499977119,0.999243499977119,0.684606800368237,0.900180080040638,9.48844665315865e-05,0.851222627009182,0.999243499977119,0.999243499977119,0.98025262350286,0.999243499977119
"Gene116",3.33964661854899e-12,0.976001048245432,0.999243499977119,0.977565985561773,0.940824074526175,0.885579776596727,0.999243499977119,0.999243499977119,0.99559386662193,0.881832310744647,0.89509389297403,0.940567360133714
"Gene117",3.90612498716285e-12,0.884622934522184,0.995724154625729,0.999243499977119,0.999243499977119,0.833072569017051,0.0750729579735441,0.85469921204529,0.840796388180449,0.976326457438742,0.650525178824524,0.949212477555127
"Gene118",2.31212898289678e-10,0.879627933671674,0.424029961733088,0.999243499977119,0.497894906891941,0.941523195719908,0.00012281093448367,0.43099210734693,0.999243499977119,0.944107987846884,0.701885607939153,0.99796928942047
"Gene119",1.44945287580211e-05,0.999243499977119,0.994603631863265,0.928509383960556,0.850258852480429,0.910337208550232,0.429297244812378,0.999243499977119,0.999243499977119,0.999243499977119,0.829397101301453,0.925316744843781
"Gene120",5.53213287089163e-05,0.659277538146462,0.89426700414207,0.916966553117486,0.999243499977119,0.941278562618441,0.0766824618278676,0.99156780409354,0.62905131959835,0.562150709463626,0.932067386705719,0.967337238586761
"Gene121",4.79232960269852e-14,0.910799640674347,0.762051929454356,0.808751688148172,0.989527613376114,0.924856190657482,0.00279873578351901,0.971424563391424,0.923937050618664,0.949554236407469,0.928688065829576,0.939006253863851
"Gene122",4.79232960269852e-14,0.999243499977119,0.969562917041136,0.996896976471086,0.964016643145376,0.854284831329773,0.0468646472045949,0.649812528438433,0.739907916659779,0.898017966515154,0.923385008925197,0.859480600233684
"Gene123",4.79232960269852e-14,0.701822635143131,0.943057563804899,0.965654275495299,0.970066823798003,0.880567511382675,0.571044883610275,0.871093109489312,0.978653502488363,0.999243499977119,0.999243499977119,0.999243499977119
"Gene124",3.90612498716285e-12,0.999243499977119,0.987232117932998,0.985611812836709,0.999243499977119,0.999243499977119,0.301520382838753,0.969605342179845,0.999243499977119,0.886761249159507,0.879541008896715,0.99559386662193
"Gene125",4.79232960269852e-14,0.859987350033866,0.999243499977119,0.993553685593055,0.975697067004107,0.999243499977119,0.58570940784299,0.999243499977119,0.784981298128897,0.201973531570945,0.763858766788212,0.929777020708133
"Gene126",3.03426826269571e-05,0.998952664811286,0.964353651915385,0.985611812836709,0.903157862358171,0.999243499977119,0.000106886463344802,0.892104751104193,0.929777020708133,0.992305031801616,0.99239438182784,0.958962343173356
"Gene127",3.90612498716285e-12,0.94623300908926,0.991158794260633,0.804722674373342,0.960100437405177,0.982340200263942,0.463215896465949,0.999243499977119,0.999243499977119,0.845469247915742,0.954857750586437,0.999243499977119
"Gene128",4.79232960269852e-14,0.970066823798003,0.999243499977119,0.999243499977119,0.999243499977119,0.99014730334938,0.285471612159382,0.959672616865499,0.999243499977119,0.999243499977119,0.999243499977119,0.974220851932299
"Gene129",4.79232960269852e-14,0.992523651135885,0.999243499977119,0.873676817622343,0.829397101301453,0.922672981986724,0.0031359237416067,0.794593248819232,0.999243499977119,0.999243499977119,0.999243499977119,0.999243499977119
"Gene130",4.79232960269852e-14,0.999243499977119,0.995998034835221,0.999243499977119,0.999243499977119,0.98564044969736,0.787744873988604,0.997822844165129,0.982450442340472,0.996616344720736,0.999243499977119,0.902675337430428
"Gene131",4.79232960269852e-14,0.981179323852247,0.949212477555127,0.998773287610646,0.938585183875098,0.781987894461747,0.344515565141245,0.871306987983287,0.999243499977119,0.392694598671769,0.962313378938947,0.934052900672287
"Gene132",8.33657464311231e-05,0.82954101386154,0.974783977497528,0.905084657355161,0.893402634293993,0.582988071789729,0.134450470780597,0.999243499977119,0.709369754121473,0.920500891811869,0.689412374386282,0.344640828640276
"Gene133",8.04195322702507e-09,0.999243499977119,0.786170391592449,0.792921144298737,0.999243499977119,0.835571424597169,0.693224355527561,0.924233135880712,0.935551547721121,0.90970650781566,0.808919202634443,0.907106770167657
"Gene134",3.43489074821667e-10,0.999243499977119,0.831587398510801,0.973559406295142,0.999243499977119,0.999243499977119,0.746542552050732,0.999243499977119,0.734110891455882,0.981216931997612,0.999243499977119,0.999243499977119
"Gene135",4.79232960269852e-14,0.610592485995858,0.978653502488363,0.694967506394355,0.917350839672235,0.999243499977119,0.999243499977119,0.903509916036428,0.9681034733289,0.970805252131555,0.999243499977119,0.958220673751764
