"","combinedPval","adjustedPval"
"AC092118.1",0.504840624975097,1
"AC092128.1",0.224306836690525,1
"AC092155.2",0.652687568782843,1
"AC092171.3",0.108443554003704,1
"AC092431.2",0.330695432413687,1
"AC092573.1",0.340483258541216,1
"AC092597.1",0.383705372821052,1
"AC092610.1",0.89111454250531,1
"AC092670.1",0.331491806723603,1
"AC092725.2",0.699810045699194,1
"AC092754.1",0.622075933199495,1
"AC092798.1",0.333530303037252,1
"AC092865.4",0.136180955650649,1
"AC092991.1",0.22568369474427,1
"AC093106.1",0.446244280103742,1
"AC093142.1",0.526563243774211,1
"AC093323.1",0.808344610925138,1
"AC093422.1",0.333530303037252,1
"AC093591.1",0.130387215571351,1
"AC093663.2",0.504309512227394,1
"AC093698.1",0.852503252003664,1
"AC093700.1",0.214761920551047,1
"AC093789.1",0.435497410966855,1
"AC093827.1",0.589729536231616,1
"AC095041.1",0.404313456701275,1
"AC096631.2",0.157796553555705,1
"AC096664.2",0.415303403948814,1
"AC096733.2",0.151081625306448,1
"AC096919.1",0.146626329382977,1
"AC097358.1",0.535534469688607,1
"AC097484.1",0.625312167324658,1
"AC097523.1",0.434811628251095,1
"AC097638.1",0.40211857813265,1
"AC097658.1",0.127414254862946,1
"AC097713.2",0.486828452130968,1
"AC098583.1",0.507458518828611,1
"AC098590.1",0.0787333745442147,1
"AC098614.1",0.516843429168035,1
"AC098614.2",0.804079563622229,1
"AC098828.1",0.542929444621913,1
"AC098847.2",0.333530303037252,1
"AC098934.3",0.827759225184666,1
"AC098935.1",0.180484506893904,1
"AC099335.1",0.205494895949945,1
"AC099336.2",0.276240422180062,1
"AC099340.1",0.353893216555041,1
"AC099513.1",0.557325456214959,1
"AC099518.5",0.594228683457892,1
"AC099560.2",0.238343488412314,1
