"","combinedPval","adjustedPval"
"AC025458.1",4.29753217717765e-05,0.00460349119941417
"AC025459.1",0.00306690514133656,0.130993995401
"AC025518.1",9.17325546523351e-07,0.000278875898341686
"AC025627.3",0.844419681703909,1
"AC025750.2",4.58836966378273e-05,0.00480624355652151
"AC026254.2",2.53528651406043e-08,1.87182576821291e-05
"AC026366.1",9.84843770535093e-07,0.000292039749260882
"AC026403.1",1.61046780430274e-05,0.00242758955766923
"AC026436.1",2.61537973178516e-06,0.000550098881937031
"AC026979.1",8.23846332632661e-05,0.00741403471240877
"AC026979.3",0.676645360937825,1
"AC027309.2",0.940763049144443,1
"AC027575.1",5.19557518648961e-05,0.00530963695507423
"AC034207.1",0.607972585614544,1
"AC034236.1",5.71771072233052e-05,0.00570807072072941
"AC034268.1",7.49730874699539e-05,0.00688404387258141
"AC040162.2",0.0168033297267257,0.509062534718425
"AC044787.1",6.77335522379918e-05,0.00641467924237392
"AC044810.1",0.0271586597640295,0.733226227722235
"AC046130.1",3.46820326132535e-05,0.00406116217365388
"AC062028.2",1.34570778298482e-06,0.000352781768607052
"AC063943.2",0.00143937923348658,0.0704636684721824
"AC064799.1",2.41188573213424e-05,0.00325857010359019
"AC067796.1",5.72745274760589e-05,0.00570807072072941
"AC067863.1",0.0573926347904568,1
"AC067942.1",7.06520064674976e-10,1.50352285440631e-06
"AC068313.1",2.09640710874259e-05,0.00296258018489839
"AC068522.1",0.000204058338792557,0.0150658181886863
"AC068631.3",0.462772018635674,1
"AC068724.1",2.49111664629709e-09,3.60486089301292e-06
"AC069181.1",2.94139529818382e-05,0.00365674654937697
"AC069213.3",0.029726630471999,0.78728040194817
"AC069218.1",0.226927694483172,1
"AC073072.2",2.27255435114593e-06,0.000504938883260176
"AC073111.5",0.160847965061313,1
"AC073335.1",0.12572952139332,1
"AC073621.1",7.01833739511493e-05,0.00656081410739346
"AC073648.4",0.0268908353643602,0.728169176144822
"AC073861.1",4.0579463603363e-05,0.00443519545593034
"AC073869.1",0.0247483561881312,0.679743681278311
"AC073896.4",0.45402827047039,1
"AC074033.1",0.0093611545315504,0.320700732361521
"AC074052.1",9.25150485067139e-05,0.00806489540877186
"AC074085.2",0.128073486834289,1
"AC074276.1",0.727238423647072,1
"AC078814.1",3.79214485846102e-05,0.00429896063025359
"AC078817.1",2.75013512065492e-05,0.00347155470868923
"AC079075.1",0.218240640960003,1
"AC079140.2",2.45898149422441e-05,0.00325857010359019
"AC079150.2",0.539393197537312,1
"AC079193.1",0.000982398244842697,0.0521119900860384
"AC079228.1",0.807692784900781,1
"AC079250.1",0.000263891456748211,0.0180469624158481
"AC079834.1",5.37536886525691e-05,0.00544721492058396
"AC079922.1",8.97945055422511e-07,0.00027788242554397
"AC084198.1",0.000219852955068656,0.0159324729518954
"AC087190.1",1.33575261962449e-09,2.30113021631972e-06
"AC087343.1",5.89021951364899e-05,0.00580630534859429
"AC087477.1",4.36924053996979e-05,0.004635387347193
"AC087588.1",0.725111986613177,1
"AC087633.2",0.0919629111234213,1
"AC087752.1",0.000459049063889161,0.0283397454755569
"AC090013.1",0.000127152856001844,0.0105023494392994
"AC090058.1",0.0013752707380954,0.0684365719220143
"AC090114.1",2.84096416747204e-06,0.00057793665494193
"AC090255.1",0.147723511622587,1
"AC090311.1",0.0516933532249334,1
"AC090498.1",3.48387985127374e-13,2.10061457286644e-09
"AC090515.1",0.926493573389681,1
"AC090543.2",1.3634546465191e-06,0.000353982709545102
"AC090589.1",1.48444612910748e-05,0.00226414006391364
"AC090602.1",1.48951812177778e-05,0.00226414006391364
"AC090680.1",9.84493901153849e-05,0.00844373452837052
"AC090686.1",6.69632327365832e-08,3.97137622903673e-05
"AC090826.1",0.034491230931489,0.873194357007707
"AC091042.1",0.000287418985488674,0.0192912843408654
"AC091133.5",0.000896284250132218,0.04846788876421
"AC091153.1",1.4683481366351e-06,0.000371473172086358
"AC091167.1",2.52253098298461e-06,0.000543574440125648
"AC091179.1",6.97616542618684e-05,0.0065552686738261
"AC091429.1",8.37685398340504e-05,0.00750125683679598
"AC091685.2",5.58986802734474e-07,0.000200223309800908
"AC091839.1",7.87473424246343e-08,4.52199223234275e-05
"AC091959.1",0.674491989695957,1
"AC091982.1",0.00424645994638773,0.170694283907148
"AC092017.1",0.0236334032046815,0.657684137723174
"AC092017.2",1.6101177535699e-07,7.34528692559797e-05
"AC092069.1",0.0490615156677342,1
"AC092118.1",0.00522242578008791,0.200667174357401
"AC092128.1",0.403279726263086,1
"AC092155.2",0.556008063477655,1
"AC092171.3",0.143125118163519,1
"AC092431.2",7.35197471910531e-05,0.00678711637279188
"AC092573.1",0.0591094598921647,1
"AC092597.1",2.52558786344448e-05,0.00329850516316401
"AC092610.1",0.757799133124604,1
"AC092670.1",3.99680288865056e-15,7.22964862554414e-11
"AC092683.1",0.17454522884987,1
"AC092725.2",1.36985824972236e-06,0.000353982709545102
"AC092754.1",0.457260453464357,1
"AC092798.1",0.0183850133153273,0.543841001587689
"AC092865.4",0.000503425045766281,0.0305877998296972
"AC092991.1",4.17546600361973e-06,0.000736860957951825
"AC093106.1",3.98574688348363e-05,0.00439612797734912
"AC093142.1",0.319889310801508,1
"AC093323.1",0.396428335395074,1
"AC093422.1",0.153795416386482,1
"AC093591.1",3.41852866962977e-05,0.00402846838675682
"AC093663.2",2.44139175835656e-05,0.00325857010359019
"AC093698.1",0.0173234734866574,0.521826852675181
"AC093700.1",0.0965577853770904,1
"AC093789.1",0.045547969476359,1
"AC093827.1",4.29069472174248e-08,2.92877630199585e-05
"AC095041.1",0.024235503392001,0.670827584611698
"AC096631.2",0.00223395286490946,0.101275773667589
"AC096664.2",0.00142694133037802,0.070330630798269
"AC096733.2",0.986657333943689,1
"AC096919.1",0.000122692796209245,0.0101804512921005
"AC097358.1",0.775704502168389,1
"AC097484.1",0.000177426530638125,0.0136279994938758
"AC097523.1",0.0561526859930574,1
"AC097638.1",0.00549940604194243,0.208546001356484
"AC097658.1",5.08209344035615e-05,0.00520837680076271
"AC097713.2",0.000283601429605596,0.0191059477366626
"AC098583.1",0.000215049945632484,0.0157169616521013
"AC098590.1",0.000251309894824914,0.0174839960677441
"AC098614.1",0.113954014097883,1
"AC098614.2",0.00143832209678774,0.0704636684721824
"AC098828.1",0.00104973618766335,0.0550383662095353
"AC098847.2",0.0501687460302194,1
"AC098934.3",0.00064622442060791,0.0375257840109649
"AC098935.1",0.111107826206459,1
"AC099335.1",3.05342177764345e-07,0.000122737915906802
"AC099336.2",3.60396678278363e-07,0.000138703487611157
"AC099340.1",0.00928262870231245,0.31861397721547
"AC099513.1",0.549980969100573,1
"AC099518.5",0.00414827531892548,0.1676791225296
"AC099560.2",3.23415382885717e-06,0.000625681799038942
"AC099670.2",0.000343927535597199,0.0222581771852293
"AC099789.1",0.00381747129979992,0.156812840841799
"AC100771.1",0.0306258877093359,0.802867826720624
"AC100793.1",2.24219857858365e-06,0.000503828409187331
"AC100843.1",0.000523858599958738,0.0313770127851201
"AC103702.2",0.241730177129255,1
"AC103975.1",0.000421862872317158,0.0262892507597809
"AC104212.2",8.36813476290388e-08,4.58689908458325e-05
"AC104306.1",0.00379154367381296,0.156226967329306
"AC104339.1",2.23918875619233e-06,0.000503828409187331
"AC104563.1",3.85965192107873e-05,0.00430960617861768
"AC104619.1",0.0120117094219814,0.389856152460596
"AC104619.3",0.0796206496459665,1
"AC104619.4",0.0132751957263626,0.422763083582734
"AC104843.1",1.30774161513081e-05,0.00205200887608086
"AC104978.1",9.96182239563215e-05,0.00849977429330208
"AC105399.1",0.000316203670481796,0.0207268474139096
"AC106800.4",3.82820482585089e-05,0.00430857690744857
"AC106820.1",0.000492542803190554,0.0300485652138409
"AC106872.2",3.88235445838436e-05,0.00432161703024208
"AC106872.3",0.6079385996615,1
"AC106872.7",4.64604461097862e-05,0.00482990498140737
"AC107032.1",2.22591193477228e-07,9.58656778343275e-05
"AC107956.1",0.000582097192361353,0.0344774963894844
"AC107956.2",0.039559585573969,0.970831892505614
"AC107983.1",4.05005814807513e-05,0.00443519545593034
"AC108022.1",0.12935086359878,1
"AC108114.1",1.87500376003236e-06,0.000451849869329153
"AC108161.1",0.000585976717723202,0.034638844327645
"AC108734.1",0.746018406754482,1
"AC109327.2",1.20930567686361e-05,0.001961849480882
"AC109454.1",0.193320856344046,1
"AC110602.1",0.00877796807758791,0.303306537211284
"AC110749.1",1.07173825925067e-06,0.00030304221105391
"AC110792.1",2.49504822251723e-05,0.00328318681420545
"AC113208.1",0.331491922634266,1
"AC113367.1",1.03781769781319e-05,0.00173019795324706
"AC113398.1",0.12327186267764,1
"AC113608.1",0.21075970260134,1
"AC113935.1",2.6854886837957e-05,0.00343214454924876
"AC114402.1",0.000527490140347253,0.0315423050169889
"AC114495.1",0.110607241393225,1
"AC114728.1",9.1308028926651e-07,0.000278875898341686
"AC114801.3",0.171940552938941,1
"AC115223.1",1.22547013647889e-08,1.17083835002072e-05
"AC115618.3",0.628617859406433,1
"AC116049.1",0.147825646911905,1
"AC116347.1",0.830201779730473,1
"AC116533.1",0.00030065229588061,0.0198480763326359
"AC116562.1",0.00219129945966068,0.100096181820964
"AC118758.3",0.233798661249366,1
"AC120036.1",9.2271244594877e-05,0.00806307116382384
"AC121334.1",0.0504055969986337,1
"AC123769.1",0.799669571917804,1
"AC124916.1",0.000182562919208262,0.0139337715320901
"AC125807.1",6.02295711082945e-08,3.6996341771251e-05
"AC126389.1",0.00179364166965434,0.0847113046812987
"AC126615.1",0.245164000000992,1
"AC126755.2",0.00125643654388807,0.0639711275583487
"AC127024.1",0.00346884224504973,0.145078446826263
"AC127070.1",1.15924836396886e-09,2.09691560347661e-06
"AC130651.1",0.0122499008041611,0.396038074893257
"AC131235.1",0.000954448292799448,0.05085305948033
"AC131888.1",0.913513647427989,1
"AC132825.1",0.867961699632736,1
"AC132942.1",0.00197832200039072,0.0914049412835664
"AC133134.1",6.66856703190888e-09,7.78225187121783e-06
"AC133435.1",0.0191877832753795,0.560710404854083
"AC133473.1",0.000348261172169018,0.0224983923297773
"AC135068.6",1.0805836223593e-06,0.00030304221105391
"AC135178.6",0.000927947331814671,0.0498818691160908
"AC135721.1",0.0451285127487823,1
"AC136618.1",0.18127911964668,1
"AC136624.2",0.722253744009822,1
"AC136632.1",0.0391327951582726,0.963070300644083
"AC136632.2",0.30295459074086,1
"AC138123.1",3.95214083681594e-10,8.93607664828143e-07
"AC138969.1",0.00187771493836086,0.0879396119432821
"AC139085.1",0.00432043248821246,0.17270825624708
"AC139749.1",0.687020415007839,1
"AC140076.1",3.34601550602276e-05,0.00398188598917053
"AC144530.1",4.70828958500924e-05,0.00488058852889855
"AC145146.1",0.064269982614046,1
"AC145207.3",0.299952738221832,1
"AC145285.1",1.94734415458475e-05,0.00280674815060678
"AC145285.7",0.13045905823896,1
"AC146507.1",2.21125739940931e-09,3.33320874703792e-06
"AC146507.2",0.0543019545195949,1
"AC215219.1",0.347472073908768,1
"AC226101.1",0.0279685983401895,0.748390844362575
"AC233702.1",3.96163774074587e-06,0.000707612256623248
"AC234778.1",6.74803213400743e-05,0.00640747059369504
"AC243732.1",0.00208462863880399,0.0961938024959773
"AC244034.1",4.46772641105042e-08,2.99314162092445e-05
"AC244107.1",0.247892620348497,1
"AC246787.1",2.90542542580319e-07,0.000119443223641246
"ACAA1",0.66629745366952,1
"ACAA2",0.932993959849282,1
"ACACB",0.0652484113433931,1
"ACAD9",0.05853860365462,1
"ACADS",0.150137293348404,1
"ACADVL",0.025365553257467,0.694665894354307
"ACAP1",0.00654963087809768,0.238857899085402
"ACAP3",0.980114229156967,1
"ACAT1",0.381436703589646,1
"ACBD3",0.115142327415478,1
"ACCS",0.423590749749486,1
"ACD",0.867361831122665,1
"ACHE",0.886293053455676,1
"ACIN1",0.163586626823238,1
"ACLY",0.00648101973084814,0.237553069430698
"ACO2",0.491739221226873,1
"ACOT7",0.259510962488459,1
"ACOT8",0.103000100756055,1
"ACOT9",0.131954782720842,1
"ACOX1",0.0588596950184361,1
"ACP1",0.122068269151983,1
"ACP2",0.463334685158064,1
"ACP5",0.182881036280593,1
"ACSF2",0.128715387973461,1
"ACSF3",0.705010874676266,1
"ACSL1",0.000835822017479115,0.0459226600190692
"ACSL5",0.715814230826145,1
"ACSS1",0.0907680085793444,1
"ACSS2",0.112440914978306,1
"ACTA2",0.0955517103518451,1
"ACTB",0.0260869984077431,0.710123011405402
"ACTG1",0.000248233592561986,0.0173068091621759
"ACTL6A",0.510973724075096,1
"ACTN1",0.169066276074474,1
"ACTN4",0.0619652967116933,1
"ACTR1A",0.0114917165217676,0.37861588372695
"ACTR1B",0.28230436456526,1
"ACTR2",0.31462387777277,1
"ACTR3",0.933427415013617,1
"ACVRL1",0.0928286896803053,1
"AD000090.1",1.37289969749377e-05,0.00213165709335221
"ADA",0.899461995624732,1
"ADA2",3.68266385797344e-05,0.00421608591566868
"ADAM10",0.822357055857938,1
"ADAM12",0.136945260598841,1
"ADAM15",0.388697802687117,1
"ADAM28",0.539156848577571,1
"ADAM8",0.0805431698738454,1
"ADAM9",0.149042378166022,1
"ADAMTS1",2.95544699824291e-11,1.33649593962898e-07
"ADAMTS10",0.173091293601134,1
"ADAMTS12",0.902876846615422,1
"ADAMTS14",0.407487683280241,1
"ADAMTS15",0.0353638139569044,0.890300842573848
"ADAMTS2",0.0488854389339204,1
"ADAMTS4",2.80576726943149e-05,0.00352432817437617
"ADAMTS9",0.347623324838138,1
"ADAMTSL2",0.020579272577032,0.591812091053114
"ADAP1",0.00266558475693968,0.116573819659555
"ADAR",0.0417920554270786,1
"ADCK5",0.790733003692983,1
"ADCY3",0.137569007970115,1
"ADCY5",0.663204243816336,1
"ADCY6",0.29875303439822,1
"ADD1",0.00255783388837871,0.112847759246421
"ADD3",0.00635861959568618,0.234971185301231
"ADGRA2",0.0110635646351396,0.368213738650427
"ADGRE5",0.0699346237603662,1
"ADGRF1",0.828283816749871,1
"ADGRG1",0.0263065605063644,0.714486948236077
"ADH5",0.784048437600747,1
"ADI1",0.501082604599558,1
"ADIPOR1",0.405537114442832,1
"ADIPOR2",0.856811607809464,1
"ADIRF",0.000235444910863913,0.0166996749734864
"ADNP",0.740100278518822,1
"ADORA1",0.433379945009656,1
"ADPRHL2",0.881936263033694,1
"ADRA2A",4.36117762347976e-06,0.000765898131697105
"ADRM1",0.0646067153618231,1
"AEBP1",0.0016894236936974,0.0804191435885192
"AEN",0.325068647372444,1
"AES",0.00635312794874676,0.234971185301231
"AF279873.2",0.00649090506524674,0.237674598015917
"AFAP1",0.132782346387907,1
"AFDN",0.00135024376817672,0.0675629088852732
"AFF4",0.124741686795294,1
"AFG3L2",0.0223066549826363,0.629478469592741
"AFTPH",0.0987889356175584,1
"AGAP1",0.387900713645604,1
"AGAP10P",0.0244442100986235,0.674301494857166
"AGAP12P",0.260478376175206,1
"AGAP2.AS1",0.0115180027555077,0.37861588372695
"AGAP3",0.188622815393752,1
"AGAP4",0.0776667372553376,1
"AGAP6",0.0844405744559525,1
"AGAP9",0.597597074370673,1
"AGBL5",0.00524293733751802,0.200926457907972
"AGFG1",0.826786854694453,1
"AGFG2",0.3847604915653,1
"AGPAT1",0.913092347157815,1
"AGPAT2",0.275214381240998,1
"AGPAT3",0.155149266047564,1
"AGR2",0.708389281442297,1
"AGRN",0.193749092381695,1
"AGT",7.01699545007095e-05,0.00656081410739346
"AGTRAP",0.0814604743973059,1
"AHCY",0.68573783211065,1
"AHCYL1",0.00163889657291882,0.0786637078314634
"AHDC1",0.00959459072179958,0.325920217353506
"AHI1",0.293839680587736,1
"AHNAK",0.04837125965379,1
"AHNAK2",0.000799930298926554,0.0445904551561348
"AHSA1",0.997125047296406,1
"AHSA2",0.266962520678009,1
"AIDA",0.213667421558631,1
"AIF1",0.000164269965803876,0.0129191752766949
"AIG1",0.272582379109014,1
"AIP",0.311825257589546,1
"AK2",0.827738628077282,1
"AK3",0.000254359173350482,0.0175946313354782
"AKAP1",0.650543319709242,1
"AKAP11",0.657457219695773,1
"AKAP12",0.0948160080502518,1
"AKAP13",0.0168152986680616,0.509062534718425
"AKAP8",0.808692368743379,1
"AKAP8L",0.206716657729291,1
"AKAP9",0.0122809392264227,0.396687042620007
"AKIP1",0.787746391716615,1
"AKNA",0.672025709069004,1
"AKR1A1",0.13336621767044,1
"AKR1B1",0.0394135387214516,0.968661580430739
"AKR1C1",1.31044094864308e-06,0.000351170594103154
"AKR1C2",1.37175042650428e-05,0.00213165709335221
"AKR1C3",0.608728535049307,1
"AKR7A2",0.148642391181072,1
"AKT1",0.00159308593574525,0.0770498967463266
"AKT1S1",0.420720750594828,1
"AKT2",0.0592809684196746,1
"AL008718.1",0.0157781396803909,0.484146109978317
"AL009174.1",4.84310671544641e-06,0.000839985368236722
"AL022237.1",0.00143249404830881,0.0704636684721824
"AL022342.1",7.57343445358938e-05,0.00690139396348889
"AL022718.1",0.00721097104690172,0.258545534344249
"AL024507.1",0.067811494079427,1
"AL031229.1",2.28901272969484e-06,0.000504938883260176
"AL031727.1",0.000782536870825412,0.0438930245760852
"AL031729.1",0.323854178421613,1
"AL031736.2",8.35763357631691e-07,0.000267571182733182
"AL031864.2",0.0725938148913632,1
"AL031985.2",1.62429271588493e-07,7.34528692559797e-05
"AL032821.1",0.353970939448188,1
"AL033519.2",5.87471722601762e-07,0.000205476054190689
"AL034369.1",1.31025781744398e-05,0.00205200887608086
"AL034374.1",4.7931149504965e-07,0.000175152808454576
"AL034379.1",3.41856529972873e-05,0.00402846838675682
"AL035071.1",0.992829986669882,1
"AL035078.1",0.00115642728467247,0.0598515785923316
"AL035398.1",0.583184927192203,1
"AL049597.1",0.00094737315287563,0.050550544140252
"AL049714.1",3.62267641235148e-05,0.00416057586009913
"AL049780.1",0.254396159089139,1
"AL049830.1",0.00274858850458182,0.119319286648576
"AL049872.1",0.0752001954591246,1
"AL049873.1",3.84262111063904e-06,0.000695075569273271
"AL049874.2",0.0298407069185844,0.789723475330323
"AL050331.1",0.00227105623989121,0.102316764723324
"AL078595.1",0.00281323153597191,0.121449551095507
"AL078604.1",0.0062817245633835,0.232843183013141
"AL079342.1",0.0644227172174143,1
"AL080243.2",1.12586128564462e-06,0.000313311249519244
"AL096701.1",5.28755084161503e-09,6.83173450301056e-06
"AL096711.1",0.0320071863653684,0.825323636212244
"AL109615.1",3.32006756100789e-05,0.00397224459971626
"AL109628.2",0.86046555862794,1
"AL109741.2",0.0274821087903709,0.740301274694311
"AL109936.1",0.000242422161367495,0.0170957992421006
