"","combinedPval","adjustedPval"
"A2M",0.0182200521075534,1
"A4GALT",0.0290571312025393,1
"AAAS",0.53022276069094,1
"AAK1",0.549364111933265,1
"AAMDC",0.453179812594476,1
"AAMP",0.150156944183864,1
"AARS",0.271506919435664,1
"AATF",0.155076770149313,1
"ABCA2",0.562951705506946,1
"ABCA7",0.29200980585579,1
"ABCA8",0.432101233375245,1
"ABCB8",0.463478385059909,1
"ABCC3",0.0885109691762678,1
"ABCD1",0.327411774424016,1
"ABCF1",0.139540767572393,1
"ABCF3",0.713789117543529,1
"ABCG1",0.429902529313637,1
"ABHD10",0.466658025674664,1
"ABHD11",0.421992610563264,1
"ABHD12",0.423831032659068,1
"ABHD14B",0.551018820112797,1
"ABHD17A",0.614904305677284,1
"ABHD17AP3",0.614904305677284,1
"ABHD17C",0.059384111421048,1
"ABHD2",0.380644588320475,1
"ABHD4",0.71960459182933,1
"ABI2",0.156988125347546,1
"ABI3",0.0784719672623944,1
"ABL1",0.0569711374855126,1
"ABLIM1",0.0897831869062194,1
"ABR",0.301388686138458,1
"ABTB1",0.659472706799461,1
"AC000081.1",0.0462255104386997,1
"AC000089.1",0.171300273646975,1
"AC002075.2",0.0256815654706752,1
"AC002350.1",0.126271992332251,1
"AC002558.1",0.229130246758781,1
"AC004057.1",0.534536805707282,1
"AC004069.1",0.1494364058836,1
"AC004217.1",0.55295441064,1
"AC004223.1",0.102096724073095,1
"AC004386.1",0.0815648837660352,1
"AC004448.1",0.00798987143243779,1
"AC004448.2",0.0415808378709717,1
"AC004453.1",0.0510204111481489,1
"AC004552.1",0.235537365050243,1
"AC004556.1",0.784820815681585,1
"AC004692.1",0.789120660033972,1
"AC004801.2",0.229130246758781,1
"AC004884.1",0.216599821410118,1
"AC004890.1",0.0654346353209316,1
"AC004910.1",0.675213670428279,1
"AC004938.1",0.0213540557636854,1
"AC005019.1",0.0263991711746945,1
"AC005165.2",0.451346721020428,1
"AC005253.1",0.512857062049987,1
"AC005262.1",0.0290571312025393,1
"AC005336.2",0.562951705506946,1
"AC005519.1",0.0290571312025393,1
"AC005521.1",0.221914086288932,1
"AC005534.2",0.0290571312025393,1
"AC005550.2",0.150156944183864,1
"AC005786.1",0.0862248929601654,1
"AC005840.1",0.22284073567276,1
"AC005912.1",0.0308531080443135,1
"AC005944.1",0.345521978397144,1
"AC006064.4",0.794681357511541,1
"AC006122.1",0.427700142918598,1
"AC006463.2",0.092455154540192,1
"AC006483.1",0.562951705506946,1
"AC006511.3",0.01911090235936,1
"AC006534.1",0.0608398935396501,1
"AC006970.1",0.0514810562885581,1
"AC007016.1",0.410179643862165,1
"AC007066.1",0.0290571312025397,1
"AC007160.1",0.0685404676919614,1
"AC007182.2",0.0405350819580055,1
"AC007279.1",0.0553204034450763,1
"AC007283.2",0.0290571312025393,1
"AC007365.2",0.137341016296537,1
"AC007387.1",0.115816452750627,1
"AC007389.2",0.137319569616968,1
"AC007537.1",0.40545296739465,1
"AC007537.2",0.530351430228303,1
"AC007683.1",0.267897009569838,1
"AC007686.1",0.1494364058836,1
"AC007690.1",0.521865735603707,1
"AC007969.1",0.0178927046090505,1
"AC008021.1",0.00806197076753823,1
"AC008026.1",0.0232485676580049,1
"AC008026.2",0.592051609087029,1
"AC008038.1",0.0215060579518304,1
"AC008065.1",0.575879662988588,1
"AC008158.1",0.562951705506946,1
"AC008446.1",0.16010145468898,1
"AC008481.1",0.163110546142512,1
"AC008481.2",0.662696942062619,1
"AC008494.1",0.998307824112054,1
"AC008677.2",0.126417963258994,1
"AC008753.1",0.0592158193682566,1
"AC008799.1",0.0107529707772179,1
"AC008802.1",0.0792150110343636,1
"AC008953.1",0.00709900080808756,1
"AC009078.2",0.188864565655513,1
"AC009088.4",0.377173249497574,1
"AC009220.1",0.139484928142274,1
"AC009245.1",0.346348677409756,1
"AC009362.1",0.0588502532145017,1
"AC009413.1",0.285587135019816,1
"AC009961.3",0.217684777554261,1
"AC010099.1",0.665383638593938,1
"AC010234.1",0.154513027619049,1
"AC010301.1",0.115682663088285,1
"AC010323.2",0.834346991874563,1
"AC010343.1",0.0211009996449709,1
"AC010468.1",0.240693714266153,1
"AC010503.4",0.279772862598609,1
"AC010677.1",0.770658385049884,1
"AC010733.1",0.121863024995968,1
"AC011444.4",0.969099686087439,1
"AC011495.1",0.137220829622715,1
"AC011506.1",0.0514899580833179,1
"AC011825.1",0.103070410222967,1
"AC011933.1",0.0185899568960144,1
"AC011979.1",0.00247183913329119,1
"AC012181.1",0.5041063601373,1
"AC012354.2",0.606108813057324,1
"AC012498.2",0.0288502673174771,1
"AC012618.1",0.515850307902785,1
"AC012671.1",0.0290571312025393,1
"AC013248.2",0.0426560175331721,1
"AC013268.5",0.280472472778168,1
"AC013356.1",0.193772499529368,1
"AC013787.1",0.0346693876162618,1
"AC015720.2",0.453179812594476,1
"AC015983.1",0.470950816518406,1
"AC016596.1",0.269687965500379,1
"AC016638.1",0.0740667650012945,1
"AC016687.1",0.914244819962135,1
"AC016691.1",0.968838359214538,1
"AC016712.1",0.0723717170385869,1
"AC016739.1",0.0322260993978002,1
"AC018475.1",0.216864572981374,1
"AC018523.1",0.919521452583948,1
"AC018738.1",0.0254127699576518,1
"AC018868.1",0.0164733427520996,1
"AC019084.1",0.188922610063226,1
"AC019181.1",0.237482567143452,1
"AC019205.3",0.229130246758781,1
"AC020656.1",0.562951705506946,1
"AC020658.1",0.204918669436764,1
"AC020898.1",0.0321859190861049,1
"AC020899.1",0.320650518250473,1
"AC020916.1",0.365491839556074,1
"AC020917.1",0.0376469931302718,1
"AC020983.1",0.763464853577172,1
"AC021016.1",0.188901437342525,1
"AC021074.1",0.0132151412608534,1
"AC021443.1",0.232463560933265,1
"AC021723.1",0.184927859418488,1
"AC021739.1",0.0294445096066853,1
"AC022018.1",0.0290571312025393,1
"AC022034.3",0.0290571312025393,1
"AC022210.1",0.0167820374545833,1
"AC022431.1",0.0249791689877737,1
"AC022483.2",0.562951705506946,1
"AC023424.2",0.562951705506946,1
"AC023906.1",0.0337828074046683,1
"AC024293.1",0.0671185311692971,1
"AC024940.2",0.0862223927375092,1
"AC024995.1",0.014516904254031,1
"AC025062.1",0.0501120686865735,1
"AC025154.2",0.673789781924263,1
"AC025181.1",0.816733585257007,1
"AC025458.1",0.912449427148962,1
"AC025459.1",0.0674421715078239,1
"AC025518.1",0.76537997358362,1
"AC025750.2",0.420186572706863,1
"AC026254.2",0.124620355893381,1
"AC026366.1",0.00997392176099066,1
"AC026403.1",0.0379401457713491,1
"AC026436.1",0.784290489889681,1
"AC026979.1",0.500392284086801,1
"AC026979.3",0.140195713740642,1
"AC027309.2",0.512218191676217,1
"AC027575.1",0.0763525498122004,1
"AC034207.1",0.229130246758781,1
"AC034236.1",0.0549126845684255,1
"AC034268.1",0.0110426880431714,1
"AC040162.2",0.153243018385013,1
"AC044787.1",0.0151147368118815,1
"AC044810.1",0.364110980037793,1
"AC046130.1",0.439306692339838,1
"AC062028.2",0.0290571312025393,1
"AC064799.1",0.0185583363939964,1
"AC067796.1",0.0230699027415943,1
"AC067863.1",0.147552893029497,1
"AC067942.1",0.116065673393638,1
"AC068313.1",0.139019981834383,1
"AC068522.1",0.148776312066897,1
"AC068724.1",0.0283271233344692,1
"AC069181.1",0.119723751962197,1
"AC069218.1",0.00943700283530524,1
"AC073072.2",0.0680217108859895,1
"AC073111.5",0.181788881878555,1
"AC073335.1",0.71960459182933,1
"AC073621.1",0.0201460147288397,1
"AC073648.4",0.562951705506946,1
"AC073861.1",0.0328340142096639,1
"AC073869.1",0.229130246758781,1
"AC073896.4",0.24357092883159,1
"AC074033.1",0.0841638801817617,1
"AC074085.2",0.278490288620123,1
"AC074276.1",0.520585616210987,1
"AC078814.1",0.133289344661656,1
"AC078817.1",0.0256027463792637,1
"AC079075.1",0.998307824112054,1
"AC079140.2",0.0280003090415686,1
"AC079193.1",0.0290571312025393,1
"AC079228.1",0.492816924000831,1
"AC079250.1",0.199247503248413,1
"AC079834.1",0.0290571312025393,1
"AC079922.1",0.0237349193688399,1
"AC084198.1",0.267609287456556,1
"AC087190.1",0.0447947165196485,1
"AC087343.1",0.0272276620469233,1
"AC087477.1",0.368728710730024,1
"AC087588.1",0.455835645291128,1
"AC087752.1",0.0206065530592718,1
"AC090013.1",0.257446287698123,1
"AC090058.1",0.0553681554208985,1
"AC090114.1",0.0170629400254992,1
"AC090311.1",0.0126960508805782,1
"AC090498.1",0.295899945749524,1
"AC090543.2",0.755212344643567,1
"AC090589.1",0.0290571312025397,1
"AC090602.1",0.0529301669375721,1
"AC090680.1",0.562951705506946,1
"AC090686.1",0.175978131473524,1
"AC090826.1",0.434381112088528,1
"AC091042.1",0.0501120686865735,1
"AC091133.5",0.101592034566804,1
"AC091153.1",0.0808252278288324,1
"AC091167.1",0.118097740238625,1
"AC091179.1",0.117892596857927,1
"AC091429.1",0.0242931988170564,1
"AC091685.2",0.285587135019816,1
"AC091839.1",0.0290571312025393,1
"AC091959.1",0.0821473622746822,1
"AC091982.1",0.0568061053509414,1
"AC092017.2",0.700490430030293,1
"AC092069.1",0.562951705506946,1
"AC092118.1",0.436864334437411,1
"AC092128.1",0.0133367254789813,1
"AC092155.2",0.189629150091669,1
"AC092171.3",0.229130246758781,1
"AC092431.2",0.1494364058836,1
"AC092573.1",0.00796794061486961,1
"AC092597.1",0.0326510172270555,1
"AC092610.1",0.0290571312025393,1
"AC092670.1",0.18018659212988,1
"AC092683.1",0.71960459182933,1
"AC092725.2",0.0651363809217751,1
"AC092754.1",0.583417542784591,1
"AC092798.1",0.765477504244338,1
"AC092865.4",0.122759826999829,1
"AC092991.1",0.162680801120536,1
"AC093106.1",0.0146892615527321,1
"AC093323.1",0.0290571312025393,1
"AC093422.1",0.441044781833344,1
"AC093591.1",0.0299985382309007,1
"AC093663.2",0.0165987900368944,1
"AC093700.1",0.181788881878555,1
"AC093789.1",0.033526333301946,1
"AC093827.1",0.0290571312025393,1
"AC095041.1",0.120475231302693,1
"AC096631.2",0.0275725284452811,1
"AC096664.2",0.163427616343643,1
"AC096733.2",0.0290571312025393,1
"AC096919.1",0.0267617138880182,1
"AC097358.1",0.059384111421048,1
"AC097484.1",0.944269578378913,1
"AC097523.1",0.0386879421392627,1
"AC097638.1",0.924167295306089,1
"AC097658.1",0.0324215758451112,1
"AC097713.2",0.0290571312025397,1
"AC098583.1",0.0549547700862534,1
"AC098590.1",0.312948758112397,1
"AC098614.1",0.353114643519757,1
"AC098614.2",0.151369939999821,1
"AC098828.1",0.0687982439197261,1
"AC098847.2",0.155076770149313,1
"AC098934.3",0.384019325773321,1
"AC098935.1",0.450035944877428,1
"AC099335.1",0.614904305677284,1
"AC099336.2",0.0584405130173786,1
"AC099340.1",0.0490060954947377,1
"AC099560.2",0.0388255226609995,1
"AC099789.1",0.0123793087296313,1
"AC100771.1",0.229130246758781,1
"AC100793.1",0.130196624604089,1
"AC100843.1",0.562951705506946,1
"AC103702.2",0.340422369527119,1
"AC103975.1",0.176404150813176,1
"AC104212.2",0.136287295130437,1
"AC104306.1",0.657631665096057,1
"AC104339.1",0.0913737338226678,1
"AC104563.1",0.046265835518114,1
"AC104619.1",0.0331453275794071,1
"AC104619.3",0.272056417227585,1
"AC104619.4",0.0217786937680591,1
"AC104843.1",0.00897819849387171,1
"AC104978.1",0.0567701339532892,1
"AC105399.1",0.0820977812419339,1
"AC106800.4",0.00845992687958819,1
"AC106820.1",0.0687982439197261,1
"AC106872.2",0.0453534881486729,1
"AC106872.3",0.834346991874563,1
"AC106872.7",0.0433686241872302,1
"AC107032.1",0.0535938654031034,1
"AC107956.1",0.0167718896823436,1
"AC107956.2",0.765359938997229,1
"AC107983.1",0.0410802353235461,1
"AC108022.1",0.562951705506946,1
"AC108114.1",0.0126366461898902,1
"AC108161.1",0.521865735603707,1
"AC108734.1",0.537505025453174,1
"AC109327.2",0.598472472737351,1
"AC109454.1",0.0290571312025397,1
"AC110749.1",0.0290571312025397,1
"AC110792.1",0.0119553542061794,1
"AC113367.1",0.0314476329566113,1
"AC113398.1",0.421765855136789,1
"AC113608.1",0.78281058299519,1
"AC113935.1",0.0174825123845541,1
"AC114402.1",0.0182697345145897,1
"AC114495.1",0.338508246188109,1
"AC114728.1",0.00755723767787853,1
"AC114801.3",0.956856329780817,1
"AC115223.1",0.109135984284804,1
"AC115618.3",0.0501120686865735,1
"AC116049.1",0.0391683489355863,1
"AC116347.1",0.440629963867395,1
"AC116533.1",0.0179803665892566,1
"AC116562.1",0.562951705506946,1
"AC120036.1",0.021115780721056,1
"AC121334.1",0.803844269744878,1
"AC124916.1",0.03215670010838,1
"AC125807.1",0.169234259657236,1
"AC126389.1",0.562951705506946,1
"AC126615.1",0.0290571312025393,1
"AC126755.2",0.51660413858484,1
"AC127024.1",0.0167944972013111,1
"AC127070.1",0.0676080820301761,1
"AC130651.1",0.0290571312025393,1
"AC131235.1",0.0807409337355122,1
"AC131888.1",0.8170523720342,1
"AC132825.1",0.0290571312025393,1
"AC132942.1",0.106692808621593,1
"AC133134.1",0.0476464176172309,1
"AC133435.1",0.0501120686865735,1
"AC133473.1",0.466658025674664,1
"AC135068.6",0.00560542511244222,1
"AC135721.1",0.720126841023008,1
"AC136618.1",0.0290571312025393,1
"AC136624.2",0.0290571312025397,1
"AC136632.1",0.124490093687964,1
"AC136632.2",0.347703703775957,1
"AC138969.1",0.513485959650653,1
"AC139085.1",0.0784719672623944,1
"AC140076.1",0.46483724276392,1
"AC144530.1",0.0603651124463609,1
"AC145146.1",0.0290571312025393,1
"AC145207.3",0.395435023469907,1
"AC145285.1",0.0812278231023735,1
"AC145285.7",0.818277037194495,1
"AC146507.1",0.0567968714695386,1
"AC146507.2",0.253349871421777,1
"AC215219.1",0.755458958883153,1
"AC226101.1",0.137291919375399,1
"AC233702.1",0.117859850739185,1
"AC234778.1",0.0371653905589591,1
"AC244034.1",0.0937529291504675,1
"AC244107.1",0.272040753232022,1
"AC246787.1",0.0159573603069407,1
"ACAA1",0.593014829339549,1
"ACAA2",0.562951705506946,1
"ACAD9",0.320806601341406,1
"ACADS",0.97914910808529,1
"ACADVL",0.360414370205884,1
"ACAP3",0.136182133173619,1
"ACBD3",0.241300334222508,1
"ACCS",0.359864845340584,1
"ACHE",0.71960459182933,1
"ACIN1",0.0290571312025393,1
"ACLY",0.202281434699362,1
"ACO2",0.606108813057324,1
"ACOT7",0.240163258628493,1
"ACOT8",0.482273586035946,1
"ACOT9",0.444511616193291,1
"ACOX1",0.534215928022946,1
"ACP1",0.229130246758781,1
"ACP2",0.774564252184,1
"ACP5",0.0559004985025116,1
"ACSF3",0.583417542784591,1
"ACSL1",0.0290571312025393,1
"ACSL5",0.342541723131588,1
"ACSS1",0.50527347150331,1
"ACSS2",0.916835130581497,1
"ACTA2",0.652242819128133,1
"ACTB",0.0582974606690603,1
"ACTG1",0.0641212025090822,1
"ACTL6A",0.562951705506946,1
"ACTN1",0.352960584822225,1
"ACTN4",0.753459793027591,1
"ACTR1A",0.229130246758781,1
"ACTR1B",0.685988874705076,1
"ACTR2",0.181788881878555,1
"ACTR3",0.593014829339549,1
"ACVRL1",0.49503581380874,1
"AD000090.1",0.227594460245339,1
"ADA",0.517613126340409,1
"ADA2",0.150156944183864,1
"ADAM10",0.562951705506946,1
"ADAM12",0.648630301567496,1
"ADAM15",0.639352177383937,1
"ADAM28",0.221385190951778,1
"ADAM8",0.542799411530664,1
"ADAM9",0.473893802460382,1
"ADAMTS1",0.0283292955483605,1
"ADAMTS10",0.562951705506946,1
"ADAMTS15",0.0290571312025393,1
"ADAMTS2",0.0290571312025393,1
"ADAMTS4",0.774471033258486,1
"ADAMTS9",0.0290571312025393,1
"ADAMTSL2",0.1494364058836,1
"ADAP1",0.918340864986785,1
"ADAR",0.917498219515094,1
"ADCY5",0.371730825725178,1
"ADCY6",0.134896610204599,1
"ADD1",0.665383638593938,1
"ADD3",0.562951705506946,1
"ADGRA2",0.916884355045961,1
"ADGRE5",0.830860918937617,1
"ADGRF1",0.83422117006976,1
"ADGRG1",0.308788987504909,1
"ADI1",0.352190357428186,1
"ADIPOR1",0.337580444570577,1
"ADIPOR2",0.301388686138458,1
"ADIRF",0.115682663088285,1
"ADNP",0.593014829339549,1
"ADORA1",0.0290571312025393,1
"ADPRHL2",0.0290571312025393,1
"ADRM1",0.0571228187910631,1
"AEBP1",0.0312579535017345,1
"AEN",0.129446769763833,1
"AES",0.0832108568417349,1
"AFAP1",0.464608892717763,1
"AFDN",0.229130246758781,1
"AFF4",0.890122073494215,1
"AFG3L2",0.179932387627693,1
"AGAP1",0.562951705506946,1
"AGAP10P",0.406393956912482,1
"AGAP12P",0.338508246188109,1
"AGAP2.AS1",0.193772499529368,1
"AGAP3",0.189629150091669,1
