"","combinedPval","adjustedPval"
"A2M",0.824843661254464,1
"A4GALT",0.107455432114662,1
"AAAS",0.897346679220643,1
"AAK1",0.476570708142657,1
"AAMDC",0.888675313496805,1
"AAMP",0.214194468823414,1
"AARS",0.483154193966795,1
"AATF",0.931986185969105,1
"ABCA2",0.410788642543347,1
"ABCA7",0.320396929955089,1
"ABCA8",0.390193372227477,1
"ABCB8",0.359568146023357,1
"ABCC3",0.152989183605061,1
"ABCD1",0.651749319560621,1
"ABCF1",0.306655681309802,1
"ABCF2",0.893144191193688,1
"ABCF3",0.316031091609097,1
"ABCG1",0.871101148792578,1
"ABHD10",0.410572770654687,1
"ABHD11",0.07411854308915,1
"ABHD12",0.233663989449816,1
"ABHD14B",0.564827422338554,1
"ABHD17A",0.581157698092188,1
"ABHD17AP3",0.454691182764875,1
"ABHD17C",0.605112157645936,1
"ABHD2",0.628083632336089,1
"ABHD4",0.974288818264743,1
"ABI2",0.489624039973889,1
"ABI3",0.473283179637449,1
"ABL1",0.691635111107514,1
"ABLIM1",0.576527115542059,1
"ABR",0.669593304708069,1
"ABT1",0.533474948398583,1
"ABTB1",0.37102481637726,1
"AC000081.1",0.102074122931029,1
"AC000089.1",0.0303278094647779,1
"AC002075.2",0.218261275803573,1
"AC002350.1",0.858790905611346,1
"AC002558.1",0.944361652346173,1
"AC004057.1",0.0903926253483696,1
"AC004069.1",0.55171652797856,1
"AC004217.1",0.605161343701409,1
"AC004223.1",0.697435425087459,1
"AC004386.1",0.0622399456895562,1
"AC004448.1",0.0213078361130674,1
"AC004448.2",0.725971281404282,1
"AC004453.1",0.16533893774496,1
"AC004552.1",0.0863723695767926,1
"AC004556.1",0.988144671790496,1
"AC004692.1",0.376647551645686,1
"AC004801.2",0.943151751775805,1
"AC004884.1",0.297438546203809,1
"AC004890.1",0.0738020610755175,1
"AC004910.1",0.718244632264208,1
"AC004938.1",0.195336597935341,1
"AC005019.1",0.0482440138314375,1
"AC005099.1",0.119704735216828,1
"AC005165.2",0.504700995787208,1
"AC005253.1",0.454421530113105,1
"AC005262.1",0.403173608463783,1
"AC005336.2",0.617467623060076,1
